case,event,startTime,completeTime,Resource
Case No. 3,DoSomething,2018/04/24 18:50:02.058,2018/04/24 18:50:02.058,R5
Case No. 3,ArchiveDocuments,2018/04/24 19:01:41.058,2018/04/24 19:01:41.058,R5
Case No. 3,ApproveApplication,2018/04/24 19:13:59.058,2018/04/24 19:13:59.058,R5
Case No. 3,CollectTickets,2018/04/24 20:02:49.058,2018/04/24 20:02:49.058,R4
Case No. 3,BookAccomodation,2018/04/24 20:10:04.058,2018/04/24 20:10:04.058,R3
Case No. 3,BookTransport,2018/04/24 20:25:47.058,2018/04/24 20:25:47.058,R2
Case No. 3,DoSomethingElse,2018/04/24 20:38:30.058,2018/04/24 20:38:30.058,R1
Case No. 4,ApplyForTrip,2018/04/24 19:02:21.045,2018/04/24 19:02:21.045,R5
Case No. 4,ApproveApplication,2018/04/24 19:20:57.045,2018/04/24 19:20:57.045,R2
Case No. 4,BookAccomodation,2018/04/24 19:41:53.045,2018/04/24 19:41:53.045,R3
Case No. 4,UseTransport,2018/04/24 19:45:46.045,2018/04/24 19:45:46.045,R5
Case No. 4,DoSomething,2018/04/24 20:33:40.045,2018/04/24 20:33:40.045,R5
Case No. 4,CollectTickets,2018/04/24 20:55:18.045,2018/04/24 20:55:18.045,R5
Case No. 4,ArchiveDocuments,2018/04/24 21:04:53.045,2018/04/24 21:04:53.045,R5
Case No. 4,BookAccomodation,2018/04/24 21:23:00.045,2018/04/24 21:23:00.045,R5
Case No. 4,BookTransport,2018/04/24 21:55:18.045,2018/04/24 21:55:18.045,R2
Case No. 4,DoSomething,2018/04/24 22:30:29.045,2018/04/24 22:30:29.045,R3
Case No. 5,ApplyForTrip,2018/04/24 23:24:21.045,2018/04/24 23:24:21.045,R1
Case No. 5,CollectTickets,2018/04/24 23:51:26.045,2018/04/24 23:51:26.045,R5
Case No. 5,CollectTickets,2018/04/25 00:12:01.045,2018/04/25 00:12:01.045,R5
Case No. 5,ApproveApplication,2018/04/25 00:23:50.045,2018/04/25 00:23:50.045,R1
Case No. 5,DoSomething,2018/04/25 00:36:24.045,2018/04/25 00:36:24.045,R2
Case No. 5,CollectTickets,2018/04/25 00:41:55.045,2018/04/25 00:41:55.045,R2
Case No. 5,BookTransport,2018/04/25 01:12:45.045,2018/04/25 01:12:45.045,R2
Case No. 5,ArchiveDocuments,2018/04/25 01:34:04.045,2018/04/25 01:34:04.045,R3
Case No. 5,DoSomething,2018/04/25 02:35:20.045,2018/04/25 02:35:20.045,R3
Case No. 5,BookAccomodation,2018/04/25 02:59:57.045,2018/04/25 02:59:57.045,R5
Case No. 6,ApplyForTrip,2018/04/24 21:44:47.943,2018/04/24 21:44:47.943,R5
Case No. 6,ArchiveDocuments,2018/04/24 21:47:29.943,2018/04/24 21:47:29.943,R5
Case No. 6,ApproveApplication,2018/04/24 21:56:13.943,2018/04/24 21:56:13.943,R5
Case No. 6,BookAccomodation,2018/04/24 22:33:05.943,2018/04/24 22:33:05.943,R2
Case No. 6,UseTransport,2018/04/24 23:05:13.943,2018/04/24 23:05:13.943,R5
Case No. 6,BookAccomodation,2018/04/24 23:10:07.943,2018/04/24 23:10:07.943,R5
Case No. 6,CollectTickets,2018/04/24 23:11:22.943,2018/04/24 23:11:22.943,R5
Case No. 6,BookTransport,2018/04/24 23:14:10.943,2018/04/24 23:14:10.943,R2
Case No. 6,BookAccomodation,2018/04/24 23:52:03.943,2018/04/24 23:52:03.943,R5
Case No. 6,DoSomething,2018/04/25 01:05:33.943,2018/04/25 01:05:33.943,R1
Case No. 7,ApplyForTrip,2018/04/24 21:19:51.058,2018/04/24 21:19:51.058,R5
Case No. 7,BookAccomodation,2018/04/24 21:28:47.058,2018/04/24 21:28:47.058,R4
Case No. 7,ApproveApplication,2018/04/24 21:38:32.058,2018/04/24 21:38:32.058,R3
Case No. 7,UseTransport,2018/04/24 21:57:22.058,2018/04/24 21:57:22.058,R5
Case No. 7,ArchiveDocuments,2018/04/24 22:13:58.058,2018/04/24 22:13:58.058,R5
Case No. 7,DoSomething,2018/04/24 22:51:49.058,2018/04/24 22:51:49.058,R5
Case No. 7,BookTransport,2018/04/24 23:36:52.058,2018/04/24 23:36:52.058,R2
Case No. 7,CollectTickets,2018/04/24 23:59:10.058,2018/04/24 23:59:10.058,R5
Case No. 7,CollectTickets,2018/04/25 00:55:05.058,2018/04/25 00:55:05.058,R1
Case No. 7,DoSomethingElse,2018/04/25 01:05:36.058,2018/04/25 01:05:36.058,R1
Case No. 8,ApplyForTrip,2018/04/25 03:28:26.045,2018/04/25 03:28:26.045,R5
Case No. 8,CollectTickets,2018/04/25 03:30:46.045,2018/04/25 03:30:46.045,R5
Case No. 8,CollectTickets,2018/04/25 04:31:39.045,2018/04/25 04:31:39.045,R5
Case No. 8,ApproveApplication,2018/04/25 04:49:08.045,2018/04/25 04:49:08.045,R5
Case No. 8,ArchiveDocuments,2018/04/25 04:54:24.045,2018/04/25 04:54:24.045,R1
Case No. 8,BookTransport,2018/04/25 04:54:28.045,2018/04/25 04:54:28.045,R2
Case No. 8,DoSomethingElse,2018/04/25 05:03:04.045,2018/04/25 05:03:04.045,R5
Case No. 8,DoSomethingElse,2018/04/25 05:32:42.045,2018/04/25 05:32:42.045,R5
Case No. 8,DoSomething,2018/04/25 06:49:49.045,2018/04/25 06:49:49.045,R3
Case No. 8,BookAccomodation,2018/04/25 06:50:53.045,2018/04/25 06:50:53.045,R5
Case No. 9,ApplyForTrip,2018/04/25 07:19:32.045,2018/04/25 07:19:32.045,R5
Case No. 9,ApproveApplication,2018/04/25 07:35:30.045,2018/04/25 07:35:30.045,R5
Case No. 9,BookTransport,2018/04/25 07:59:21.045,2018/04/25 07:59:21.045,R2
Case No. 9,CollectTickets,2018/04/25 08:05:14.045,2018/04/25 08:05:14.045,R3
Case No. 9,ArchiveDocuments,2018/04/25 08:08:44.045,2018/04/25 08:08:44.045,R5
Case No. 9,UseTransport,2018/04/25 08:19:09.045,2018/04/25 08:19:09.045,R5
Case No. 9,DoSomething,2018/04/25 10:22:08.045,2018/04/25 10:22:08.045,R3
Case No. 9,DoSomethingElse,2018/04/25 10:53:45.045,2018/04/25 10:53:45.045,R5
Case No. 9,BookAccomodation,2018/04/25 10:54:43.045,2018/04/25 10:54:43.045,R5
Case No. 9,UseTransport,2018/04/25 10:58:17.045,2018/04/25 10:58:17.045,R5
Case No. 10,ApplyForTrip,2018/04/25 01:13:57.943,2018/04/25 01:13:57.943,R5
Case No. 10,BookAccomodation,2018/04/25 01:42:24.943,2018/04/25 01:42:24.943,R5
Case No. 10,ApproveApplication,2018/04/25 01:50:39.943,2018/04/25 01:50:39.943,R5
Case No. 10,CollectTickets,2018/04/25 02:19:17.943,2018/04/25 02:19:17.943,R4
Case No. 10,BookTransport,2018/04/25 03:33:08.943,2018/04/25 03:33:08.943,R2
Case No. 10,DoSomething,2018/04/25 03:46:49.943,2018/04/25 03:46:49.943,R5
Case No. 10,DoSomething,2018/04/25 03:57:03.943,2018/04/25 03:57:03.943,R1
Case No. 10,DoSomething,2018/04/25 04:02:10.943,2018/04/25 04:02:10.943,R5
Case No. 10,DoSomething,2018/04/25 04:36:01.943,2018/04/25 04:36:01.943,R1
Case No. 10,DoSomethingElse,2018/04/25 04:50:17.943,2018/04/25 04:50:17.943,R5
Case No. 11,ApplyForTrip,2018/04/25 01:31:36.058,2018/04/25 01:31:36.058,R5
Case No. 11,ApproveApplication,2018/04/25 02:18:00.058,2018/04/25 02:18:00.058,R5
Case No. 11,BookTransport,2018/04/25 03:17:28.058,2018/04/25 03:17:28.058,R2
Case No. 11,DoSomethingElse,2018/04/25 03:19:52.058,2018/04/25 03:19:52.058,R4
Case No. 11,BookAccomodation,2018/04/25 03:25:35.058,2018/04/25 03:25:35.058,R5
Case No. 11,CollectTickets,2018/04/25 03:36:47.058,2018/04/25 03:36:47.058,R4
Case No. 11,DoSomething,2018/04/25 03:45:07.058,2018/04/25 03:45:07.058,R5
Case No. 11,DoSomethingElse,2018/04/25 04:23:12.058,2018/04/25 04:23:12.058,R1
Case No. 11,UseTransport,2018/04/25 04:28:38.058,2018/04/25 04:28:38.058,R5
Case No. 11,DoSomething,2018/04/25 04:29:37.058,2018/04/25 04:29:37.058,R5
Case No. 12,ApplyForTrip,2018/04/25 11:03:35.045,2018/04/25 11:03:35.045,R5
Case No. 12,ApproveApplication,2018/04/25 11:48:03.045,2018/04/25 11:48:03.045,R5
Case No. 12,BookTransport,2018/04/25 12:00:42.045,2018/04/25 12:00:42.045,R2
Case No. 12,DoSomething,2018/04/25 12:32:46.045,2018/04/25 12:32:46.045,R3
Case No. 12,BookAccomodation,2018/04/25 12:55:49.045,2018/04/25 12:55:49.045,R5
Case No. 12,UseTransport,2018/04/25 13:07:41.045,2018/04/25 13:07:41.045,R5
Case No. 12,UseTransport,2018/04/25 13:09:03.045,2018/04/25 13:09:03.045,R5
Case No. 12,CollectTickets,2018/04/25 13:18:45.045,2018/04/25 13:18:45.045,R5
Case No. 12,ArchiveDocuments,2018/04/25 13:28:04.045,2018/04/25 13:28:04.045,R5
Case No. 12,UseTransport,2018/04/25 14:58:41.045,2018/04/25 14:58:41.045,R5
Case No. 13,ApplyForTrip,2018/04/25 15:54:57.045,2018/04/25 15:54:57.045,R5
Case No. 13,ApproveApplication,2018/04/25 16:15:24.045,2018/04/25 16:15:24.045,R5
Case No. 13,BookTransport,2018/04/25 16:25:40.045,2018/04/25 16:25:40.045,R2
Case No. 13,DoSomething,2018/04/25 16:33:40.045,2018/04/25 16:33:40.045,R3
Case No. 13,BookAccomodation,2018/04/25 16:51:47.045,2018/04/25 16:51:47.045,R5
Case No. 13,CollectTickets,2018/04/25 17:09:24.045,2018/04/25 17:09:24.045,R5
Case No. 13,CollectTickets,2018/04/25 17:24:34.045,2018/04/25 17:24:34.045,R5
Case No. 13,UseTransport,2018/04/25 17:24:43.045,2018/04/25 17:24:43.045,R5
Case No. 13,ArchiveDocuments,2018/04/25 17:44:15.045,2018/04/25 17:44:15.045,R5
Case No. 13,UseTransport,2018/04/25 18:10:57.045,2018/04/25 18:10:57.045,R5
Case No. 14,ApplyForTrip,2018/04/25 05:54:38.943,2018/04/25 05:54:38.943,R5
Case No. 14,ApproveApplication,2018/04/25 05:57:23.943,2018/04/25 05:57:23.943,R5
Case No. 14,ArchiveDocuments,2018/04/25 05:59:59.943,2018/04/25 05:59:59.943,R5
Case No. 14,BookAccomodation,2018/04/25 06:19:21.943,2018/04/25 06:19:21.943,R5
Case No. 14,BookAccomodation,2018/04/25 06:28:44.943,2018/04/25 06:28:44.943,R5
Case No. 14,DoSomethingElse,2018/04/25 07:21:24.943,2018/04/25 07:21:24.943,R4
Case No. 14,UseTransport,2018/04/25 07:42:39.943,2018/04/25 07:42:39.943,R4
Case No. 14,CollectTickets,2018/04/25 08:04:46.943,2018/04/25 08:04:46.943,R4
Case No. 14,BookTransport,2018/04/25 08:15:06.943,2018/04/25 08:15:06.943,R2
Case No. 14,DoSomething,2018/04/25 08:24:30.943,2018/04/25 08:24:30.943,R1
Case No. 15,ApplyForTrip,2018/04/25 06:00:04.058,2018/04/25 06:00:04.058,R5
Case No. 15,DoSomethingElse,2018/04/25 06:11:41.058,2018/04/25 06:11:41.058,R5
Case No. 15,ArchiveDocuments,2018/04/25 06:29:39.058,2018/04/25 06:29:39.058,R5
Case No. 15,ApproveApplication,2018/04/25 07:10:40.058,2018/04/25 07:10:40.058,R5
Case No. 15,BookTransport,2018/04/25 07:17:56.058,2018/04/25 07:17:56.058,R2
Case No. 15,DoSomethingElse,2018/04/25 07:21:13.058,2018/04/25 07:21:13.058,R1
Case No. 15,BookAccomodation,2018/04/25 08:04:31.058,2018/04/25 08:04:31.058,R1
Case No. 15,CollectTickets,2018/04/25 08:37:45.058,2018/04/25 08:37:45.058,R5
Case No. 15,DoSomething,2018/04/25 08:37:53.058,2018/04/25 08:37:53.058,R5
Case No. 15,DoSomethingElse,2018/04/25 08:52:36.058,2018/04/25 08:52:36.058,R5
Case No. 16,ApplyForTrip,2018/04/25 19:17:16.045,2018/04/25 19:17:16.045,R5
Case No. 16,ApproveApplication,2018/04/25 19:39:12.045,2018/04/25 19:39:12.045,R5
Case No. 16,BookTransport,2018/04/25 19:47:06.045,2018/04/25 19:47:06.045,R2
Case No. 16,DoSomething,2018/04/25 20:18:01.045,2018/04/25 20:18:01.045,R3
Case No. 16,BookAccomodation,2018/04/25 20:46:13.045,2018/04/25 20:46:13.045,R5
Case No. 16,CollectTickets,2018/04/25 21:12:25.045,2018/04/25 21:12:25.045,R5
Case No. 16,ArchiveDocuments,2018/04/25 21:29:03.045,2018/04/25 21:29:03.045,R5
Case No. 16,DoSomething,2018/04/25 21:36:40.045,2018/04/25 21:36:40.045,R5
Case No. 16,DoSomething,2018/04/25 22:17:18.045,2018/04/25 22:17:18.045,R5
Case No. 16,DoSomething,2018/04/25 22:30:35.045,2018/04/25 22:30:35.045,R5
Case No. 17,ApplyForTrip,2018/04/26 00:20:26.045,2018/04/26 00:20:26.045,R5
Case No. 17,ApproveApplication,2018/04/26 00:26:38.045,2018/04/26 00:26:38.045,R5
Case No. 17,BookTransport,2018/04/26 01:12:40.045,2018/04/26 01:12:40.045,R2
Case No. 17,DoSomething,2018/04/26 01:21:51.045,2018/04/26 01:21:51.045,R3
Case No. 17,BookAccomodation,2018/04/26 01:33:27.045,2018/04/26 01:33:27.045,R5
Case No. 17,CollectTickets,2018/04/26 01:50:12.045,2018/04/26 01:50:12.045,R5
Case No. 17,DoSomething,2018/04/26 01:51:45.045,2018/04/26 01:51:45.045,R5
Case No. 17,ArchiveDocuments,2018/04/26 01:55:17.045,2018/04/26 01:55:17.045,R5
Case No. 17,DoSomethingElse,2018/04/26 02:20:38.045,2018/04/26 02:20:38.045,R5
Case No. 17,DoSomething,2018/04/26 02:58:31.045,2018/04/26 02:58:31.045,R5
Case No. 18,ApplyForTrip,2018/04/25 09:41:35.943,2018/04/25 09:41:35.943,R5
Case No. 18,BookAccomodation,2018/04/25 10:25:18.943,2018/04/25 10:25:18.943,R5
Case No. 18,ApproveApplication,2018/04/25 10:27:05.943,2018/04/25 10:27:05.943,R5
Case No. 18,CollectTickets,2018/04/25 10:50:15.943,2018/04/25 10:50:15.943,R5
Case No. 18,BookTransport,2018/04/25 10:53:11.943,2018/04/25 10:53:11.943,R2
Case No. 18,DoSomething,2018/04/25 11:00:16.943,2018/04/25 11:00:16.943,R4
Case No. 18,DoSomething,2018/04/25 12:12:08.943,2018/04/25 12:12:08.943,R1
Case No. 18,UseTransport,2018/04/25 12:23:33.943,2018/04/25 12:23:33.943,R4
Case No. 18,DoSomething,2018/04/25 12:33:26.943,2018/04/25 12:33:26.943,R5
Case No. 18,DoSomethingElse,2018/04/25 12:46:37.943,2018/04/25 12:46:37.943,R5
Case No. 19,ApplyForTrip,2018/04/25 09:28:20.058,2018/04/25 09:28:20.058,R5
Case No. 19,ApproveApplication,2018/04/25 09:30:48.058,2018/04/25 09:30:48.058,R5
Case No. 19,BookTransport,2018/04/25 10:50:42.058,2018/04/25 10:50:42.058,R2
Case No. 19,DoSomethingElse,2018/04/25 10:51:01.058,2018/04/25 10:51:01.058,R1
Case No. 19,BookAccomodation,2018/04/25 10:52:59.058,2018/04/25 10:52:59.058,R5
Case No. 19,DoSomething,2018/04/25 11:33:42.058,2018/04/25 11:33:42.058,R5
Case No. 19,CollectTickets,2018/04/25 11:46:22.058,2018/04/25 11:46:22.058,R5
Case No. 19,DoSomethingElse,2018/04/25 12:02:41.058,2018/04/25 12:02:41.058,R5
Case No. 19,UseTransport,2018/04/25 13:04:22.058,2018/04/25 13:04:22.058,R5
Case No. 19,DoSomethingElse,2018/04/25 13:05:47.058,2018/04/25 13:05:47.058,R5
Case No. 20,ApplyForTrip,2018/04/26 03:18:58.045,2018/04/26 03:18:58.045,R5
Case No. 20,ApproveApplication,2018/04/26 03:32:08.045,2018/04/26 03:32:08.045,R5
Case No. 20,BookTransport,2018/04/26 04:21:43.045,2018/04/26 04:21:43.045,R2
Case No. 20,DoSomething,2018/04/26 04:57:31.045,2018/04/26 04:57:31.045,R3
Case No. 20,BookAccomodation,2018/04/26 04:57:44.045,2018/04/26 04:57:44.045,R5
Case No. 20,CollectTickets,2018/04/26 05:11:50.045,2018/04/26 05:11:50.045,R5
Case No. 20,UseTransport,2018/04/26 05:37:51.045,2018/04/26 05:37:51.045,R5
Case No. 20,ArchiveDocuments,2018/04/26 05:56:35.045,2018/04/26 05:56:35.045,R5
Case No. 20,DoSomething,2018/04/26 06:24:13.045,2018/04/26 06:24:13.045,R5
Case No. 20,DoSomething,2018/04/26 06:44:50.045,2018/04/26 06:44:50.045,R5
Case No. 21,ApplyForTrip,2018/04/26 07:23:01.045,2018/04/26 07:23:01.045,R5
Case No. 21,ApproveApplication,2018/04/26 07:30:07.045,2018/04/26 07:30:07.045,R5
Case No. 21,BookTransport,2018/04/26 08:24:55.045,2018/04/26 08:24:55.045,R2
Case No. 21,DoSomething,2018/04/26 08:26:40.045,2018/04/26 08:26:40.045,R3
Case No. 21,BookAccomodation,2018/04/26 08:42:13.045,2018/04/26 08:42:13.045,R5
Case No. 21,CollectTickets,2018/04/26 08:47:27.045,2018/04/26 08:47:27.045,R5
Case No. 21,DoSomething,2018/04/26 09:20:10.045,2018/04/26 09:20:10.045,R5
Case No. 21,ArchiveDocuments,2018/04/26 09:31:09.045,2018/04/26 09:31:09.045,R5
Case No. 21,DoSomething,2018/04/26 09:48:52.045,2018/04/26 09:48:52.045,R5
Case No. 21,DoSomething,2018/04/26 10:50:56.045,2018/04/26 10:50:56.045,R5
Case No. 22,ApplyForTrip,2018/04/25 13:20:30.943,2018/04/25 13:20:30.943,R5
Case No. 22,ApproveApplication,2018/04/25 13:39:10.943,2018/04/25 13:39:10.943,R5
Case No. 22,BookAccomodation,2018/04/25 13:41:24.943,2018/04/25 13:41:24.943,R5
Case No. 22,CollectTickets,2018/04/25 14:32:44.943,2018/04/25 14:32:44.943,R2
Case No. 22,BookTransport,2018/04/25 15:30:54.943,2018/04/25 15:30:54.943,R2
Case No. 22,DoSomething,2018/04/25 15:36:41.943,2018/04/25 15:36:41.943,R1
Case No. 22,DoSomething,2018/04/25 15:40:37.943,2018/04/25 15:40:37.943,R5
Case No. 22,DoSomething,2018/04/25 15:41:27.943,2018/04/25 15:41:27.943,R5
Case No. 22,DoSomething,2018/04/25 16:01:35.943,2018/04/25 16:01:35.943,R4
Case No. 22,DoSomethingElse,2018/04/25 16:33:09.943,2018/04/25 16:33:09.943,R5
Case No. 23,ApplyForTrip,2018/04/25 13:27:39.058,2018/04/25 13:27:39.058,R5
Case No. 23,ApproveApplication,2018/04/25 13:40:58.058,2018/04/25 13:40:58.058,R5
Case No. 23,BookTransport,2018/04/25 13:45:04.058,2018/04/25 13:45:04.058,R2
Case No. 23,DoSomethingElse,2018/04/25 15:12:44.058,2018/04/25 15:12:44.058,R1
Case No. 23,BookAccomodation,2018/04/25 15:16:09.058,2018/04/25 15:16:09.058,R5
Case No. 23,DoSomething,2018/04/25 15:34:04.058,2018/04/25 15:34:04.058,R5
Case No. 23,DoSomethingElse,2018/04/25 15:35:14.058,2018/04/25 15:35:14.058,R5
Case No. 23,BookAccomodation,2018/04/25 16:04:58.058,2018/04/25 16:04:58.058,R5
Case No. 23,CollectTickets,2018/04/25 16:58:20.058,2018/04/25 16:58:20.058,R5
Case No. 23,DoSomethingElse,2018/04/25 17:07:31.058,2018/04/25 17:07:31.058,R5
Case No. 24,ApplyForTrip,2018/04/26 11:53:22.045,2018/04/26 11:53:22.045,R4
Case No. 24,ApproveApplication,2018/04/26 12:21:21.045,2018/04/26 12:21:21.045,R5
Case No. 24,BookTransport,2018/04/26 13:04:12.045,2018/04/26 13:04:12.045,R2
Case No. 24,DoSomething,2018/04/26 13:59:55.045,2018/04/26 13:59:55.045,R3
Case No. 24,BookAccomodation,2018/04/26 14:10:13.045,2018/04/26 14:10:13.045,R5
Case No. 24,CollectTickets,2018/04/26 14:19:04.045,2018/04/26 14:19:04.045,R5
Case No. 24,DoSomething,2018/04/26 14:28:38.045,2018/04/26 14:28:38.045,R5
Case No. 24,ArchiveDocuments,2018/04/26 14:33:18.045,2018/04/26 14:33:18.045,R5
Case No. 24,DoSomething,2018/04/26 14:34:53.045,2018/04/26 14:34:53.045,R5
Case No. 24,DoSomething,2018/04/26 14:59:51.045,2018/04/26 14:59:51.045,R5
Case No. 25,ApplyForTrip,2018/04/26 15:29:25.045,2018/04/26 15:29:25.045,R3
Case No. 25,ApproveApplication,2018/04/26 15:52:28.045,2018/04/26 15:52:28.045,R5
Case No. 25,BookTransport,2018/04/26 15:58:38.045,2018/04/26 15:58:38.045,R2
Case No. 25,DoSomething,2018/04/26 16:02:48.045,2018/04/26 16:02:48.045,R3
Case No. 25,BookAccomodation,2018/04/26 16:10:14.045,2018/04/26 16:10:14.045,R5
Case No. 25,CollectTickets,2018/04/26 16:23:45.045,2018/04/26 16:23:45.045,R5
Case No. 25,DoSomething,2018/04/26 16:26:38.045,2018/04/26 16:26:38.045,R5
Case No. 25,ArchiveDocuments,2018/04/26 17:25:51.045,2018/04/26 17:25:51.045,R5
Case No. 25,DoSomething,2018/04/26 17:41:20.045,2018/04/26 17:41:20.045,R5
Case No. 25,DoSomething,2018/04/26 18:29:23.045,2018/04/26 18:29:23.045,R5
Case No. 26,ApplyForTrip,2018/04/25 17:12:13.943,2018/04/25 17:12:13.943,R5
Case No. 26,BookAccomodation,2018/04/25 17:55:59.943,2018/04/25 17:55:59.943,R5
Case No. 26,ApproveApplication,2018/04/25 18:13:33.943,2018/04/25 18:13:33.943,R5
Case No. 26,CollectTickets,2018/04/25 18:20:22.943,2018/04/25 18:20:22.943,R5
Case No. 26,BookTransport,2018/04/25 18:21:49.943,2018/04/25 18:21:49.943,R2
Case No. 26,DoSomething,2018/04/25 18:24:47.943,2018/04/25 18:24:47.943,R1
Case No. 26,DoSomething,2018/04/25 19:31:55.943,2018/04/25 19:31:55.943,R5
Case No. 26,DoSomething,2018/04/25 19:51:30.943,2018/04/25 19:51:30.943,R5
Case No. 26,DoSomething,2018/04/25 20:29:54.943,2018/04/25 20:29:54.943,R5
Case No. 26,DoSomething,2018/04/25 20:56:36.943,2018/04/25 20:56:36.943,R5
Case No. 27,ApplyForTrip,2018/04/25 17:21:00.058,2018/04/25 17:21:00.058,R5
Case No. 27,ApproveApplication,2018/04/25 17:41:24.058,2018/04/25 17:41:24.058,R5
Case No. 27,BookTransport,2018/04/25 17:59:06.058,2018/04/25 17:59:06.058,R2
Case No. 27,DoSomethingElse,2018/04/25 19:34:17.058,2018/04/25 19:34:17.058,R1
Case No. 27,BookAccomodation,2018/04/25 19:38:28.058,2018/04/25 19:38:28.058,R5
Case No. 27,DoSomething,2018/04/25 19:39:44.058,2018/04/25 19:39:44.058,R5
Case No. 27,CollectTickets,2018/04/25 19:56:28.058,2018/04/25 19:56:28.058,R5
Case No. 27,CollectTickets,2018/04/25 20:12:49.058,2018/04/25 20:12:49.058,R5
Case No. 27,BookAccomodation,2018/04/25 20:29:09.058,2018/04/25 20:29:09.058,R5
Case No. 27,DoSomethingElse,2018/04/25 21:08:30.058,2018/04/25 21:08:30.058,R5
Case No. 28,ApplyForTrip,2018/04/26 19:07:30.045,2018/04/26 19:07:30.045,R1
Case No. 28,ApproveApplication,2018/04/26 19:15:00.045,2018/04/26 19:15:00.045,R5
Case No. 28,BookTransport,2018/04/26 20:11:37.045,2018/04/26 20:11:37.045,R2
Case No. 28,DoSomething,2018/04/26 20:26:53.045,2018/04/26 20:26:53.045,R3
Case No. 28,BookAccomodation,2018/04/26 20:54:26.045,2018/04/26 20:54:26.045,R5
Case No. 28,CollectTickets,2018/04/26 21:47:17.045,2018/04/26 21:47:17.045,R5
Case No. 28,DoSomething,2018/04/26 22:09:25.045,2018/04/26 22:09:25.045,R5
Case No. 28,ArchiveDocuments,2018/04/26 22:21:00.045,2018/04/26 22:21:00.045,R5
Case No. 28,DoSomething,2018/04/26 22:31:47.045,2018/04/26 22:31:47.045,R5
Case No. 28,DoSomething,2018/04/26 23:01:04.045,2018/04/26 23:01:04.045,R5
Case No. 29,ApplyForTrip,2018/04/26 23:28:25.045,2018/04/26 23:28:25.045,R1
Case No. 29,ApproveApplication,2018/04/26 23:28:51.045,2018/04/26 23:28:51.045,R4
Case No. 29,BookTransport,2018/04/26 23:43:22.045,2018/04/26 23:43:22.045,R2
Case No. 29,DoSomething,2018/04/27 00:13:54.045,2018/04/27 00:13:54.045,R3
Case No. 29,BookAccomodation,2018/04/27 00:47:45.045,2018/04/27 00:47:45.045,R5
Case No. 29,CollectTickets,2018/04/27 00:47:57.045,2018/04/27 00:47:57.045,R5
Case No. 29,DoSomething,2018/04/27 01:28:50.045,2018/04/27 01:28:50.045,R5
Case No. 29,ArchiveDocuments,2018/04/27 02:51:49.045,2018/04/27 02:51:49.045,R5
Case No. 29,DoSomething,2018/04/27 02:58:50.045,2018/04/27 02:58:50.045,R5
Case No. 29,DoSomething,2018/04/27 02:59:43.045,2018/04/27 02:59:43.045,R5
Case No. 30,ApplyForTrip,2018/04/25 21:16:16.943,2018/04/25 21:16:16.943,R4
Case No. 30,BookAccomodation,2018/04/25 21:28:04.943,2018/04/25 21:28:04.943,R5
Case No. 30,ApproveApplication,2018/04/25 22:07:21.943,2018/04/25 22:07:21.943,R5
Case No. 30,CollectTickets,2018/04/25 23:00:44.943,2018/04/25 23:00:44.943,R5
