case,event,startTime,completeTime,Resource
Case No. 9,UseTransport,2018/04/27 18:42:33.546,2018/04/27 18:42:33.546,R4
Case No. 9,UseTransport,2018/04/27 19:37:07.546,2018/04/27 19:37:07.546,R3
Case No. 9,UseTransport,2018/04/27 19:42:36.546,2018/04/27 19:42:36.546,R5
Case No. 9,CollectTickets,2018/04/27 20:08:03.546,2018/04/27 20:08:03.546,R1
Case No. 9,ArchiveDocuments,2018/04/27 20:35:38.546,2018/04/27 20:35:38.546,R4
Case No. 9,DoSomethingElse,2018/04/27 20:41:19.546,2018/04/27 20:41:19.546,R1
Case No. 10,ApplyForTrip,2018/04/27 17:09:47.694,2018/04/27 17:09:47.694,R5
Case No. 10,UseTransport,2018/04/27 17:25:33.694,2018/04/27 17:25:33.694,R5
Case No. 10,CollectTickets,2018/04/27 17:27:46.694,2018/04/27 17:27:46.694,R5
Case No. 10,BookTransport,2018/04/27 17:37:10.694,2018/04/27 17:37:10.694,R4
Case No. 10,BookAccomodation,2018/04/27 17:45:50.694,2018/04/27 17:45:50.694,R4
Case No. 10,ApproveApplication,2018/04/27 18:31:06.694,2018/04/27 18:31:06.694,R5
Case No. 10,DoSomething,2018/04/27 18:42:15.694,2018/04/27 18:42:15.694,R2
Case No. 10,UseTransport,2018/04/27 18:56:05.694,2018/04/27 18:56:05.694,R2
Case No. 10,DoSomethingElse,2018/04/27 18:57:38.694,2018/04/27 18:57:38.694,R2
Case No. 10,UseTransport,2018/04/27 19:18:50.694,2018/04/27 19:18:50.694,R5
Case No. 10,ArchiveDocuments,2018/04/27 20:11:51.694,2018/04/27 20:11:51.694,R2
Case No. 10,UseTransport,2018/04/27 20:32:21.694,2018/04/27 20:32:21.694,R5
Case No. 11,ApplyForTrip,2018/04/27 21:05:54.243,2018/04/27 21:05:54.243,R5
Case No. 11,BookTransport,2018/04/27 21:13:27.243,2018/04/27 21:13:27.243,R5
Case No. 11,BookAccomodation,2018/04/27 21:27:22.243,2018/04/27 21:27:22.243,R5
Case No. 11,CollectTickets,2018/04/27 22:46:14.243,2018/04/27 22:46:14.243,R5
Case No. 11,ApproveApplication,2018/04/27 23:02:45.243,2018/04/27 23:02:45.243,R2
Case No. 11,DoSomething,2018/04/27 23:43:58.243,2018/04/27 23:43:58.243,R2
Case No. 11,UseTransport,2018/04/28 00:01:11.243,2018/04/28 00:01:11.243,R2
Case No. 11,UseTransport,2018/04/28 00:03:49.243,2018/04/28 00:03:49.243,R2
Case No. 11,DoSomethingElse,2018/04/28 00:03:59.243,2018/04/28 00:03:59.243,R3
Case No. 11,UseTransport,2018/04/28 00:21:35.243,2018/04/28 00:21:35.243,R5
Case No. 11,ArchiveDocuments,2018/04/28 00:23:42.243,2018/04/28 00:23:42.243,R5
Case No. 11,UseTransport,2018/04/28 00:37:20.243,2018/04/28 00:37:20.243,R3
Case No. 12,ApplyForTrip,2018/04/27 21:26:48.015,2018/04/27 21:26:48.015,R5
Case No. 12,BookAccomodation,2018/04/27 21:31:20.015,2018/04/27 21:31:20.015,R4
Case No. 12,CollectTickets,2018/04/27 21:31:50.015,2018/04/27 21:31:50.015,R5
Case No. 12,BookTransport,2018/04/27 21:46:29.015,2018/04/27 21:46:29.015,R5
Case No. 12,ApproveApplication,2018/04/27 22:12:07.015,2018/04/27 22:12:07.015,R4
Case No. 12,UseTransport,2018/04/27 22:12:39.015,2018/04/27 22:12:39.015,R4
Case No. 12,DoSomethingElse,2018/04/27 22:45:03.015,2018/04/27 22:45:03.015,R5
Case No. 12,DoSomethingElse,2018/04/27 22:47:04.015,2018/04/27 22:47:04.015,R4
Case No. 12,DoSomething,2018/04/27 23:20:47.015,2018/04/27 23:20:47.015,R5
Case No. 12,CollectTickets,2018/04/27 23:49:27.015,2018/04/27 23:49:27.015,R5
Case No. 12,ArchiveDocuments,2018/04/28 00:22:57.015,2018/04/28 00:22:57.015,R5
Case No. 12,DoSomethingElse,2018/04/28 00:58:21.015,2018/04/28 00:58:21.015,R5
Case No. 13,ApplyForTrip,2018/04/27 21:18:50.921,2018/04/27 21:18:50.921,R5
Case No. 13,UseTransport,2018/04/27 21:31:57.921,2018/04/27 21:31:57.921,R5
Case No. 13,BookTransport,2018/04/27 21:53:06.921,2018/04/27 21:53:06.921,R5
Case No. 13,BookTransport,2018/04/27 21:59:54.921,2018/04/27 21:59:54.921,R5
Case No. 13,UseTransport,2018/04/27 22:08:50.921,2018/04/27 22:08:50.921,R5
Case No. 13,BookAccomodation,2018/04/27 22:19:26.921,2018/04/27 22:19:26.921,R5
Case No. 13,CollectTickets,2018/04/27 23:02:02.921,2018/04/27 23:02:02.921,R5
Case No. 13,ApproveApplication,2018/04/27 23:03:34.921,2018/04/27 23:03:34.921,R5
Case No. 13,DoSomething,2018/04/27 23:48:23.921,2018/04/27 23:48:23.921,R2
Case No. 13,UseTransport,2018/04/27 23:52:16.921,2018/04/27 23:52:16.921,R5
Case No. 13,ArchiveDocuments,2018/04/28 00:00:18.921,2018/04/28 00:00:18.921,R3
Case No. 13,DoSomethingElse,2018/04/28 00:34:57.921,2018/04/28 00:34:57.921,R1
Case No. 14,ApplyForTrip,2018/04/27 22:01:06.546,2018/04/27 22:01:06.546,R3
Case No. 14,BookTransport,2018/04/27 22:08:16.546,2018/04/27 22:08:16.546,R1
Case No. 14,BookAccomodation,2018/04/27 22:08:30.546,2018/04/27 22:08:30.546,R5
Case No. 14,CollectTickets,2018/04/27 23:07:04.546,2018/04/27 23:07:04.546,R5
Case No. 14,ApproveApplication,2018/04/27 23:10:33.546,2018/04/27 23:10:33.546,R5
Case No. 14,DoSomething,2018/04/27 23:36:52.546,2018/04/27 23:36:52.546,R4
Case No. 14,UseTransport,2018/04/27 23:41:34.546,2018/04/27 23:41:34.546,R5
Case No. 14,DoSomethingElse,2018/04/28 00:13:14.546,2018/04/28 00:13:14.546,R1
Case No. 14,UseTransport,2018/04/28 00:28:12.546,2018/04/28 00:28:12.546,R5
Case No. 14,CollectTickets,2018/04/28 00:48:35.546,2018/04/28 00:48:35.546,R5
Case No. 14,UseTransport,2018/04/28 00:58:52.546,2018/04/28 00:58:52.546,R5
Case No. 14,ArchiveDocuments,2018/04/28 01:02:14.546,2018/04/28 01:02:14.546,R5
Case No. 15,ApplyForTrip,2018/04/27 21:11:27.694,2018/04/27 21:11:27.694,R5
Case No. 15,BookAccomodation,2018/04/27 22:15:49.694,2018/04/27 22:15:49.694,R2
Case No. 15,BookTransport,2018/04/27 22:19:07.694,2018/04/27 22:19:07.694,R5
Case No. 15,CollectTickets,2018/04/27 22:28:27.694,2018/04/27 22:28:27.694,R2
Case No. 15,ApproveApplication,2018/04/27 22:30:23.694,2018/04/27 22:30:23.694,R2
Case No. 15,DoSomething,2018/04/27 23:26:05.694,2018/04/27 23:26:05.694,R2
Case No. 15,UseTransport,2018/04/27 23:43:49.694,2018/04/27 23:43:49.694,R2
Case No. 15,BookTransport,2018/04/28 00:21:01.694,2018/04/28 00:21:01.694,R2
Case No. 15,DoSomethingElse,2018/04/28 00:25:20.694,2018/04/28 00:25:20.694,R2
Case No. 15,BookTransport,2018/04/28 00:40:20.694,2018/04/28 00:40:20.694,R2
Case No. 15,BookAccomodation,2018/04/28 01:07:31.694,2018/04/28 01:07:31.694,R5
Case No. 15,ArchiveDocuments,2018/04/28 01:08:21.694,2018/04/28 01:08:21.694,R2
Case No. 16,ApplyForTrip,2018/04/28 01:08:39.243,2018/04/28 01:08:39.243,R5
Case No. 16,BookAccomodation,2018/04/28 01:14:58.243,2018/04/28 01:14:58.243,R5
Case No. 16,BookTransport,2018/04/28 01:45:31.243,2018/04/28 01:45:31.243,R5
Case No. 16,ApproveApplication,2018/04/28 01:51:08.243,2018/04/28 01:51:08.243,R5
Case No. 16,CollectTickets,2018/04/28 02:20:24.243,2018/04/28 02:20:24.243,R2
Case No. 16,DoSomething,2018/04/28 02:22:46.243,2018/04/28 02:22:46.243,R2
Case No. 16,UseTransport,2018/04/28 02:54:09.243,2018/04/28 02:54:09.243,R2
Case No. 16,DoSomethingElse,2018/04/28 03:20:03.243,2018/04/28 03:20:03.243,R3
Case No. 16,UseTransport,2018/04/28 03:39:01.243,2018/04/28 03:39:01.243,R5
Case No. 16,ArchiveDocuments,2018/04/28 04:21:52.243,2018/04/28 04:21:52.243,R5
Case No. 16,UseTransport,2018/04/28 04:22:24.243,2018/04/28 04:22:24.243,R5
Case No. 16,UseTransport,2018/04/28 04:35:15.243,2018/04/28 04:35:15.243,R5
Case No. 17,ApplyForTrip,2018/04/28 01:30:06.015,2018/04/28 01:30:06.015,R5
Case No. 17,BookAccomodation,2018/04/28 01:41:22.015,2018/04/28 01:41:22.015,R5
Case No. 17,CollectTickets,2018/04/28 01:58:27.015,2018/04/28 01:58:27.015,R5
Case No. 17,BookTransport,2018/04/28 02:01:28.015,2018/04/28 02:01:28.015,R5
Case No. 17,ApproveApplication,2018/04/28 02:09:17.015,2018/04/28 02:09:17.015,R4
Case No. 17,UseTransport,2018/04/28 02:17:26.015,2018/04/28 02:17:26.015,R4
Case No. 17,DoSomethingElse,2018/04/28 02:17:55.015,2018/04/28 02:17:55.015,R5
Case No. 17,CollectTickets,2018/04/28 02:19:52.015,2018/04/28 02:19:52.015,R5
Case No. 17,DoSomethingElse,2018/04/28 02:34:05.015,2018/04/28 02:34:05.015,R5
Case No. 17,ArchiveDocuments,2018/04/28 03:48:51.015,2018/04/28 03:48:51.015,R5
Case No. 17,DoSomethingElse,2018/04/28 03:57:29.015,2018/04/28 03:57:29.015,R5
Case No. 17,DoSomething,2018/04/28 04:01:26.015,2018/04/28 04:01:26.015,R5
Case No. 18,ApplyForTrip,2018/04/28 01:09:48.921,2018/04/28 01:09:48.921,R5
Case No. 18,CollectTickets,2018/04/28 01:25:04.921,2018/04/28 01:25:04.921,R5
Case No. 18,BookAccomodation,2018/04/28 01:46:23.921,2018/04/28 01:46:23.921,R5
Case No. 18,BookTransport,2018/04/28 02:03:40.921,2018/04/28 02:03:40.921,R2
Case No. 18,ApproveApplication,2018/04/28 02:04:58.921,2018/04/28 02:04:58.921,R5
Case No. 18,DoSomething,2018/04/28 02:25:28.921,2018/04/28 02:25:28.921,R2
Case No. 18,UseTransport,2018/04/28 02:52:59.921,2018/04/28 02:52:59.921,R2
Case No. 18,UseTransport,2018/04/28 03:21:17.921,2018/04/28 03:21:17.921,R1
Case No. 18,BookTransport,2018/04/28 03:21:36.921,2018/04/28 03:21:36.921,R1
Case No. 18,UseTransport,2018/04/28 04:16:08.921,2018/04/28 04:16:08.921,R3
Case No. 18,DoSomethingElse,2018/04/28 04:25:12.921,2018/04/28 04:25:12.921,R1
Case No. 18,ArchiveDocuments,2018/04/28 04:49:49.921,2018/04/28 04:49:49.921,R2
Case No. 19,ApplyForTrip,2018/04/28 01:27:43.546,2018/04/28 01:27:43.546,R5
Case No. 19,BookAccomodation,2018/04/28 01:46:29.546,2018/04/28 01:46:29.546,R5
Case No. 19,BookTransport,2018/04/28 02:00:32.546,2018/04/28 02:00:32.546,R3
Case No. 19,ApproveApplication,2018/04/28 02:15:05.546,2018/04/28 02:15:05.546,R5
Case No. 19,CollectTickets,2018/04/28 03:41:22.546,2018/04/28 03:41:22.546,R5
Case No. 19,DoSomething,2018/04/28 03:43:27.546,2018/04/28 03:43:27.546,R4
Case No. 19,UseTransport,2018/04/28 03:45:43.546,2018/04/28 03:45:43.546,R5
Case No. 19,UseTransport,2018/04/28 04:14:48.546,2018/04/28 04:14:48.546,R1
Case No. 19,UseTransport,2018/04/28 04:26:15.546,2018/04/28 04:26:15.546,R5
Case No. 19,CollectTickets,2018/04/28 04:32:18.546,2018/04/28 04:32:18.546,R5
Case No. 19,DoSomethingElse,2018/04/28 05:02:17.546,2018/04/28 05:02:17.546,R1
Case No. 19,ArchiveDocuments,2018/04/28 05:05:19.546,2018/04/28 05:05:19.546,R5
Case No. 20,ApplyForTrip,2018/04/28 01:14:37.694,2018/04/28 01:14:37.694,R5
Case No. 20,BookAccomodation,2018/04/28 01:22:27.694,2018/04/28 01:22:27.694,R5
Case No. 20,BookTransport,2018/04/28 01:27:02.694,2018/04/28 01:27:02.694,R5
Case No. 20,ApproveApplication,2018/04/28 01:49:52.694,2018/04/28 01:49:52.694,R2
Case No. 20,CollectTickets,2018/04/28 02:46:00.694,2018/04/28 02:46:00.694,R2
Case No. 20,UseTransport,2018/04/28 03:18:28.694,2018/04/28 03:18:28.694,R2
Case No. 20,DoSomething,2018/04/28 03:25:04.694,2018/04/28 03:25:04.694,R2
Case No. 20,UseTransport,2018/04/28 03:29:13.694,2018/04/28 03:29:13.694,R4
Case No. 20,BookAccomodation,2018/04/28 03:31:52.694,2018/04/28 03:31:52.694,R2
Case No. 20,ArchiveDocuments,2018/04/28 04:05:03.694,2018/04/28 04:05:03.694,R5
Case No. 20,UseTransport,2018/04/28 04:09:09.694,2018/04/28 04:09:09.694,R5
Case No. 20,DoSomethingElse,2018/04/28 04:22:04.694,2018/04/28 04:22:04.694,R2
Case No. 21,ApplyForTrip,2018/04/28 05:03:45.243,2018/04/28 05:03:45.243,R5
Case No. 21,CollectTickets,2018/04/28 05:13:59.243,2018/04/28 05:13:59.243,R5
Case No. 21,BookAccomodation,2018/04/28 05:17:00.243,2018/04/28 05:17:00.243,R5
Case No. 21,BookTransport,2018/04/28 06:02:12.243,2018/04/28 06:02:12.243,R5
Case No. 21,ApproveApplication,2018/04/28 06:28:30.243,2018/04/28 06:28:30.243,R4
Case No. 21,CollectTickets,2018/04/28 06:30:48.243,2018/04/28 06:30:48.243,R2
Case No. 21,CollectTickets,2018/04/28 06:48:32.243,2018/04/28 06:48:32.243,R5
Case No. 21,DoSomething,2018/04/28 06:54:19.243,2018/04/28 06:54:19.243,R2
Case No. 21,UseTransport,2018/04/28 07:06:52.243,2018/04/28 07:06:52.243,R5
Case No. 21,DoSomethingElse,2018/04/28 07:52:45.243,2018/04/28 07:52:45.243,R3
Case No. 21,BookAccomodation,2018/04/28 07:56:19.243,2018/04/28 07:56:19.243,R5
Case No. 21,ArchiveDocuments,2018/04/28 08:20:06.243,2018/04/28 08:20:06.243,R5
Case No. 22,ApplyForTrip,2018/04/28 05:24:29.015,2018/04/28 05:24:29.015,R4
Case No. 22,BookTransport,2018/04/28 05:40:39.015,2018/04/28 05:40:39.015,R4
Case No. 22,BookAccomodation,2018/04/28 05:58:22.015,2018/04/28 05:58:22.015,R5
Case No. 22,DoSomethingElse,2018/04/28 06:00:53.015,2018/04/28 06:00:53.015,R5
Case No. 22,ApproveApplication,2018/04/28 06:33:59.015,2018/04/28 06:33:59.015,R4
Case No. 22,CollectTickets,2018/04/28 06:41:45.015,2018/04/28 06:41:45.015,R4
Case No. 22,UseTransport,2018/04/28 06:44:45.015,2018/04/28 06:44:45.015,R4
Case No. 22,DoSomethingElse,2018/04/28 06:55:20.015,2018/04/28 06:55:20.015,R5
Case No. 22,DoSomething,2018/04/28 07:04:27.015,2018/04/28 07:04:27.015,R5
Case No. 22,DoSomethingElse,2018/04/28 07:10:57.015,2018/04/28 07:10:57.015,R5
Case No. 22,DoSomethingElse,2018/04/28 08:11:26.015,2018/04/28 08:11:26.015,R5
Case No. 22,ArchiveDocuments,2018/04/28 08:28:18.015,2018/04/28 08:28:18.015,R5
Case No. 23,ApplyForTrip,2018/04/28 05:47:09.921,2018/04/28 05:47:09.921,R5
Case No. 23,BookTransport,2018/04/28 06:28:07.921,2018/04/28 06:28:07.921,R3
Case No. 23,BookAccomodation,2018/04/28 06:34:06.921,2018/04/28 06:34:06.921,R5
Case No. 23,ApproveApplication,2018/04/28 06:49:24.921,2018/04/28 06:49:24.921,R5
Case No. 23,CollectTickets,2018/04/28 07:05:24.921,2018/04/28 07:05:24.921,R2
Case No. 23,DoSomething,2018/04/28 07:10:14.921,2018/04/28 07:10:14.921,R2
Case No. 23,UseTransport,2018/04/28 07:13:07.921,2018/04/28 07:13:07.921,R1
Case No. 23,DoSomethingElse,2018/04/28 07:24:04.921,2018/04/28 07:24:04.921,R1
Case No. 23,UseTransport,2018/04/28 07:29:06.921,2018/04/28 07:29:06.921,R5
Case No. 23,UseTransport,2018/04/28 07:35:25.921,2018/04/28 07:35:25.921,R5
Case No. 23,ArchiveDocuments,2018/04/28 08:11:51.921,2018/04/28 08:11:51.921,R5
Case No. 23,UseTransport,2018/04/28 09:05:08.921,2018/04/28 09:05:08.921,R5
Case No. 24,ApplyForTrip,2018/04/28 05:33:32.546,2018/04/28 05:33:32.546,R5
Case No. 24,BookTransport,2018/04/28 05:47:50.546,2018/04/28 05:47:50.546,R5
Case No. 24,BookAccomodation,2018/04/28 06:35:17.546,2018/04/28 06:35:17.546,R4
Case No. 24,CollectTickets,2018/04/28 06:39:56.546,2018/04/28 06:39:56.546,R5
Case No. 24,ApproveApplication,2018/04/28 06:57:05.546,2018/04/28 06:57:05.546,R5
Case No. 24,DoSomething,2018/04/28 06:57:19.546,2018/04/28 06:57:19.546,R4
Case No. 24,UseTransport,2018/04/28 06:58:08.546,2018/04/28 06:58:08.546,R5
Case No. 24,CollectTickets,2018/04/28 07:50:34.546,2018/04/28 07:50:34.546,R1
Case No. 24,CollectTickets,2018/04/28 07:50:36.546,2018/04/28 07:50:36.546,R5
Case No. 24,CollectTickets,2018/04/28 08:00:44.546,2018/04/28 08:00:44.546,R5
Case No. 24,ArchiveDocuments,2018/04/28 08:45:31.546,2018/04/28 08:45:31.546,R5
Case No. 24,DoSomethingElse,2018/04/28 09:06:01.546,2018/04/28 09:06:01.546,R1
Case No. 25,ApplyForTrip,2018/04/28 05:37:17.694,2018/04/28 05:37:17.694,R5
Case No. 25,BookTransport,2018/04/28 05:49:26.694,2018/04/28 05:49:26.694,R5
Case No. 25,CollectTickets,2018/04/28 06:07:31.694,2018/04/28 06:07:31.694,R5
Case No. 25,BookAccomodation,2018/04/28 06:07:32.694,2018/04/28 06:07:32.694,R2
Case No. 25,UseTransport,2018/04/28 06:13:02.694,2018/04/28 06:13:02.694,R5
Case No. 25,ArchiveDocuments,2018/04/28 06:20:24.694,2018/04/28 06:20:24.694,R2
