case,event,startTime,completeTime,Resource
Case No. 2,DoSomethingDifferent,2018/05/17 07:22:48.183,2018/05/17 07:22:48.183,R17
Case No. 2,ArchiveDocuments,2018/05/17 07:24:58.183,2018/05/17 07:24:58.183,R6
Case No. 2,DoSomething,2018/05/17 08:05:38.183,2018/05/17 08:05:38.183,R20
Case No. 3,ApplyForTrip,2018/05/17 08:16:43.153,2018/05/17 08:16:43.153,R1
Case No. 3,BookTransport,2018/05/17 08:17:03.153,2018/05/17 08:17:03.153,R3
Case No. 3,BookAccomodation,2018/05/17 08:30:50.153,2018/05/17 08:30:50.153,R5
Case No. 3,ApproveApplication,2018/05/17 08:58:34.153,2018/05/17 08:58:34.153,R20
Case No. 3,CollectTickets,2018/05/17 09:26:48.153,2018/05/17 09:26:48.153,R19
Case No. 3,ArchiveDocuments,2018/05/17 10:27:32.153,2018/05/17 10:27:32.153,R20
Case No. 3,DoSomething,2018/05/17 10:44:02.153,2018/05/17 10:44:02.153,R20
Case No. 3,ArchiveDocuments,2018/05/17 11:10:24.153,2018/05/17 11:10:24.153,R17
Case No. 3,CollectTickets,2018/05/17 11:30:05.153,2018/05/17 11:30:05.153,R19
Case No. 3,ArchiveDocuments,2018/05/17 11:33:19.153,2018/05/17 11:33:19.153,R7
Case No. 3,DoSomething,2018/05/17 11:42:45.153,2018/05/17 11:42:45.153,R13
Case No. 3,DoSomething,2018/05/17 11:54:15.153,2018/05/17 11:54:15.153,R20
Case No. 4,ApplyForTrip,2018/05/17 08:24:16.183,2018/05/17 08:24:16.183,R1
Case No. 4,BookTransport,2018/05/17 08:25:54.183,2018/05/17 08:25:54.183,R3
Case No. 4,BookAccomodation,2018/05/17 08:36:09.183,2018/05/17 08:36:09.183,R5
Case No. 4,ApproveApplication,2018/05/17 09:48:05.183,2018/05/17 09:48:05.183,R7
Case No. 4,CollectTickets,2018/05/17 09:52:11.183,2018/05/17 09:52:11.183,R12
Case No. 4,ArchiveDocuments,2018/05/17 09:53:07.183,2018/05/17 09:53:07.183,R13
Case No. 4,DoSomethingDifferent,2018/05/17 10:01:05.183,2018/05/17 10:01:05.183,R18
Case No. 4,ArchiveDocuments,2018/05/17 10:06:08.183,2018/05/17 10:06:08.183,R17
Case No. 4,DoSomethingDifferent,2018/05/17 10:25:51.183,2018/05/17 10:25:51.183,R17
Case No. 4,ArchiveDocuments,2018/05/17 10:51:39.183,2018/05/17 10:51:39.183,R20
Case No. 4,DoSomethingElse,2018/05/17 11:06:58.183,2018/05/17 11:06:58.183,R3
Case No. 4,DoSomething,2018/05/17 11:07:29.183,2018/05/17 11:07:29.183,R12
Case No. 4,UseTransport,2018/05/17 11:18:00.183,2018/05/17 11:18:00.183,R10
Case No. 4,DoSomethingDifferent,2018/05/17 11:18:25.183,2018/05/17 11:18:25.183,R18
Case No. 4,ArchiveDocuments,2018/05/17 11:48:33.183,2018/05/17 11:48:33.183,R6
Case No. 5,ApplyForTrip,2018/05/17 12:19:08.153,2018/05/17 12:19:08.153,R1
Case No. 5,BookTransport,2018/05/17 12:19:10.153,2018/05/17 12:19:10.153,R3
Case No. 5,BookAccomodation,2018/05/17 12:53:33.153,2018/05/17 12:53:33.153,R5
Case No. 5,ApproveApplication,2018/05/17 13:34:22.153,2018/05/17 13:34:22.153,R20
Case No. 5,CollectTickets,2018/05/17 13:41:10.153,2018/05/17 13:41:10.153,R19
Case No. 5,ArchiveDocuments,2018/05/17 14:06:05.153,2018/05/17 14:06:05.153,R20
Case No. 5,DoSomething,2018/05/17 14:19:04.153,2018/05/17 14:19:04.153,R17
Case No. 5,ArchiveDocuments,2018/05/17 15:21:01.153,2018/05/17 15:21:01.153,R20
Case No. 5,ArchiveDocuments,2018/05/17 15:27:13.153,2018/05/17 15:27:13.153,R11
Case No. 5,DoSomething,2018/05/17 15:36:24.153,2018/05/17 15:36:24.153,R20
Case No. 5,DoSomething,2018/05/17 15:57:17.153,2018/05/17 15:57:17.153,R20
Case No. 5,DoSomething,2018/05/17 16:09:09.153,2018/05/17 16:09:09.153,R20
Case No. 6,ApplyForTrip,2018/05/17 04:37:21.279,2018/05/17 04:37:21.279,R3
Case No. 6,BookTransport,2018/05/17 04:49:05.279,2018/05/17 04:49:05.279,R3
Case No. 6,BookAccomodation,2018/05/17 04:55:49.279,2018/05/17 04:55:49.279,R5
Case No. 6,ApproveApplication,2018/05/17 05:17:36.279,2018/05/17 05:17:36.279,R7
Case No. 6,CollectTickets,2018/05/17 05:37:36.279,2018/05/17 05:37:36.279,R12
Case No. 6,ArchiveDocuments,2018/05/17 05:37:48.279,2018/05/17 05:37:48.279,R20
Case No. 6,UseTransport,2018/05/17 06:04:26.279,2018/05/17 06:04:26.279,R20
Case No. 6,DoSomethingDifferent,2018/05/17 06:09:03.279,2018/05/17 06:09:03.279,R8
Case No. 6,DoSomethingDifferent,2018/05/17 06:16:44.279,2018/05/17 06:16:44.279,R20
Case No. 6,DoSomethingDifferent,2018/05/17 06:31:56.279,2018/05/17 06:31:56.279,R20
Case No. 6,DoSomethingElse,2018/05/17 06:45:03.279,2018/05/17 06:45:03.279,R6
Case No. 6,DoSomething,2018/05/17 06:56:05.279,2018/05/17 06:56:05.279,R19
Case No. 6,DoSomethingDifferent,2018/05/17 07:20:32.279,2018/05/17 07:20:32.279,R4
Case No. 6,ArchiveDocuments,2018/05/17 07:50:33.279,2018/05/17 07:50:33.279,R14
Case No. 6,DoSomethingElse,2018/05/17 07:53:33.279,2018/05/17 07:53:33.279,R20
Case No. 7,ApplyForTrip,2018/05/17 16:22:24.153,2018/05/17 16:22:24.153,R1
Case No. 7,BookTransport,2018/05/17 16:34:24.153,2018/05/17 16:34:24.153,R3
Case No. 7,BookAccomodation,2018/05/17 16:40:25.153,2018/05/17 16:40:25.153,R5
Case No. 7,ApproveApplication,2018/05/17 16:49:11.153,2018/05/17 16:49:11.153,R20
Case No. 7,CollectTickets,2018/05/17 17:38:32.153,2018/05/17 17:38:32.153,R19
Case No. 7,ArchiveDocuments,2018/05/17 17:56:39.153,2018/05/17 17:56:39.153,R20
Case No. 7,DoSomething,2018/05/17 18:03:59.153,2018/05/17 18:03:59.153,R20
Case No. 7,DoSomethingDifferent,2018/05/17 18:25:21.153,2018/05/17 18:25:21.153,R20
Case No. 7,DoSomethingElse,2018/05/17 18:51:40.153,2018/05/17 18:51:40.153,R20
Case No. 7,DoSomething,2018/05/17 19:01:56.153,2018/05/17 19:01:56.153,R20
Case No. 7,DoSomething,2018/05/17 19:18:27.153,2018/05/17 19:18:27.153,R20
Case No. 7,DoSomething,2018/05/17 20:15:39.153,2018/05/17 20:15:39.153,R20
Case No. 8,ApplyForTrip,2018/05/17 12:24:51.183,2018/05/17 12:24:51.183,R1
Case No. 8,BookTransport,2018/05/17 12:30:41.183,2018/05/17 12:30:41.183,R3
Case No. 8,BookAccomodation,2018/05/17 13:08:57.183,2018/05/17 13:08:57.183,R5
Case No. 8,ApproveApplication,2018/05/17 13:55:05.183,2018/05/17 13:55:05.183,R7
Case No. 8,CollectTickets,2018/05/17 14:05:12.183,2018/05/17 14:05:12.183,R12
Case No. 8,ArchiveDocuments,2018/05/17 14:08:56.183,2018/05/17 14:08:56.183,R20
Case No. 8,DoSomethingElse,2018/05/17 14:34:39.183,2018/05/17 14:34:39.183,R3
Case No. 8,UseTransport,2018/05/17 15:00:53.183,2018/05/17 15:00:53.183,R10
Case No. 8,DoSomethingDifferent,2018/05/17 15:01:49.183,2018/05/17 15:01:49.183,R17
Case No. 8,DoSomethingDifferent,2018/05/17 15:22:19.183,2018/05/17 15:22:19.183,R16
Case No. 8,ArchiveDocuments,2018/05/17 15:37:08.183,2018/05/17 15:37:08.183,R6
Case No. 8,DoSomething,2018/05/17 15:46:26.183,2018/05/17 15:46:26.183,R12
Case No. 8,DoSomethingElse,2018/05/17 15:51:37.183,2018/05/17 15:51:37.183,R20
Case No. 8,DoSomethingElse,2018/05/17 15:55:58.183,2018/05/17 15:55:58.183,R20
Case No. 8,DoSomethingDifferent,2018/05/17 15:59:31.183,2018/05/17 15:59:31.183,R18
Case No. 9,ApplyForTrip,2018/05/17 04:56:06.452,2018/05/17 04:56:06.452,R19
Case No. 9,BookTransport,2018/05/17 05:00:35.452,2018/05/17 05:00:35.452,R5
Case No. 9,BookAccomodation,2018/05/17 05:41:05.452,2018/05/17 05:41:05.452,R18
Case No. 9,ApproveApplication,2018/05/17 05:43:00.452,2018/05/17 05:43:00.452,R20
Case No. 9,CollectTickets,2018/05/17 06:14:08.452,2018/05/17 06:14:08.452,R1
Case No. 9,ArchiveDocuments,2018/05/17 06:24:34.452,2018/05/17 06:24:34.452,R20
Case No. 9,DoSomethingElse,2018/05/17 06:30:40.452,2018/05/17 06:30:40.452,R8
Case No. 9,DoSomething,2018/05/17 06:35:35.452,2018/05/17 06:35:35.452,R16
Case No. 9,DoSomethingDifferent,2018/05/17 06:43:53.452,2018/05/17 06:43:53.452,R20
Case No. 9,UseTransport,2018/05/17 06:48:46.452,2018/05/17 06:48:46.452,R20
Case No. 9,ArchiveDocuments,2018/05/17 06:51:35.452,2018/05/17 06:51:35.452,R20
Case No. 9,DoSomethingElse,2018/05/17 07:22:46.452,2018/05/17 07:22:46.452,R20
Case No. 9,ArchiveDocuments,2018/05/17 08:07:22.452,2018/05/17 08:07:22.452,R12
Case No. 10,ApplyForTrip,2018/05/17 08:26:52.279,2018/05/17 08:26:52.279,R2
Case No. 10,BookTransport,2018/05/17 08:42:27.279,2018/05/17 08:42:27.279,R3
Case No. 10,BookAccomodation,2018/05/17 08:42:48.279,2018/05/17 08:42:48.279,R5
Case No. 10,ApproveApplication,2018/05/17 08:48:30.279,2018/05/17 08:48:30.279,R7
Case No. 10,CollectTickets,2018/05/17 09:28:29.279,2018/05/17 09:28:29.279,R12
Case No. 10,ArchiveDocuments,2018/05/17 09:34:05.279,2018/05/17 09:34:05.279,R19
Case No. 10,DoSomethingDifferent,2018/05/17 09:56:43.279,2018/05/17 09:56:43.279,R19
Case No. 10,ArchiveDocuments,2018/05/17 10:03:54.279,2018/05/17 10:03:54.279,R4
Case No. 10,UseTransport,2018/05/17 10:23:36.279,2018/05/17 10:23:36.279,R4
Case No. 10,DoSomethingDifferent,2018/05/17 10:28:50.279,2018/05/17 10:28:50.279,R4
Case No. 10,DoSomethingElse,2018/05/17 10:35:51.279,2018/05/17 10:35:51.279,R6
Case No. 10,DoSomething,2018/05/17 11:19:02.279,2018/05/17 11:19:02.279,R19
Case No. 10,ArchiveDocuments,2018/05/17 11:48:58.279,2018/05/17 11:48:58.279,R14
Case No. 10,UseTransport,2018/05/17 11:56:51.279,2018/05/17 11:56:51.279,R20
Case No. 10,DoSomethingDifferent,2018/05/17 12:08:53.279,2018/05/17 12:08:53.279,R8
Case No. 11,ApplyForTrip,2018/05/17 20:28:40.153,2018/05/17 20:28:40.153,R1
Case No. 11,BookTransport,2018/05/17 20:53:28.153,2018/05/17 20:53:28.153,R3
Case No. 11,BookAccomodation,2018/05/17 21:32:26.153,2018/05/17 21:32:26.153,R5
Case No. 11,ApproveApplication,2018/05/17 21:37:32.153,2018/05/17 21:37:32.153,R20
Case No. 11,CollectTickets,2018/05/17 21:38:59.153,2018/05/17 21:38:59.153,R19
Case No. 11,ArchiveDocuments,2018/05/17 22:33:23.153,2018/05/17 22:33:23.153,R20
Case No. 11,DoSomething,2018/05/17 22:33:55.153,2018/05/17 22:33:55.153,R20
Case No. 11,DoSomething,2018/05/17 22:35:45.153,2018/05/17 22:35:45.153,R20
Case No. 11,DoSomething,2018/05/17 22:50:12.153,2018/05/17 22:50:12.153,R20
Case No. 11,DoSomething,2018/05/17 23:07:04.153,2018/05/17 23:07:04.153,R20
Case No. 11,DoSomething,2018/05/17 23:16:13.153,2018/05/17 23:16:13.153,R20
Case No. 11,DoSomething,2018/05/17 23:48:55.153,2018/05/17 23:48:55.153,R20
Case No. 12,ApplyForTrip,2018/05/17 16:25:45.183,2018/05/17 16:25:45.183,R1
Case No. 12,BookTransport,2018/05/17 16:43:46.183,2018/05/17 16:43:46.183,R3
Case No. 12,BookAccomodation,2018/05/17 16:55:09.183,2018/05/17 16:55:09.183,R5
Case No. 12,ApproveApplication,2018/05/17 16:57:39.183,2018/05/17 16:57:39.183,R7
Case No. 12,CollectTickets,2018/05/17 17:37:07.183,2018/05/17 17:37:07.183,R12
Case No. 12,ArchiveDocuments,2018/05/17 17:48:11.183,2018/05/17 17:48:11.183,R20
Case No. 12,DoSomethingDifferent,2018/05/17 18:06:28.183,2018/05/17 18:06:28.183,R17
Case No. 12,ArchiveDocuments,2018/05/17 18:09:58.183,2018/05/17 18:09:58.183,R6
Case No. 12,UseTransport,2018/05/17 19:10:06.183,2018/05/17 19:10:06.183,R10
Case No. 12,DoSomethingDifferent,2018/05/17 19:11:44.183,2018/05/17 19:11:44.183,R18
Case No. 12,ArchiveDocuments,2018/05/17 19:41:39.183,2018/05/17 19:41:39.183,R10
Case No. 12,DoSomethingElse,2018/05/17 19:53:53.183,2018/05/17 19:53:53.183,R3
Case No. 12,DoSomethingElse,2018/05/17 19:54:28.183,2018/05/17 19:54:28.183,R19
Case No. 12,DoSomething,2018/05/17 20:10:18.183,2018/05/17 20:10:18.183,R12
Case No. 12,UseTransport,2018/05/17 20:15:08.183,2018/05/17 20:15:08.183,R16
Case No. 13,ApplyForTrip,2018/05/18 00:23:13.153,2018/05/18 00:23:13.153,R1
Case No. 13,BookTransport,2018/05/18 00:43:59.153,2018/05/18 00:43:59.153,R3
Case No. 13,BookAccomodation,2018/05/18 00:51:13.153,2018/05/18 00:51:13.153,R5
Case No. 13,ApproveApplication,2018/05/18 01:09:08.153,2018/05/18 01:09:08.153,R20
Case No. 13,CollectTickets,2018/05/18 01:25:59.153,2018/05/18 01:25:59.153,R19
Case No. 13,ArchiveDocuments,2018/05/18 01:28:04.153,2018/05/18 01:28:04.153,R20
Case No. 13,DoSomethingElse,2018/05/18 03:00:48.153,2018/05/18 03:00:48.153,R20
Case No. 13,DoSomething,2018/05/18 03:27:18.153,2018/05/18 03:27:18.153,R20
Case No. 13,DoSomething,2018/05/18 03:42:55.153,2018/05/18 03:42:55.153,R20
Case No. 13,DoSomething,2018/05/18 03:57:16.153,2018/05/18 03:57:16.153,R20
Case No. 13,DoSomething,2018/05/18 04:00:43.153,2018/05/18 04:00:43.153,R20
Case No. 13,DoSomething,2018/05/18 04:06:25.153,2018/05/18 04:06:25.153,R20
Case No. 14,ApplyForTrip,2018/05/17 20:29:06.183,2018/05/17 20:29:06.183,R1
Case No. 14,BookTransport,2018/05/17 20:31:19.183,2018/05/17 20:31:19.183,R4
Case No. 14,BookAccomodation,2018/05/17 20:48:32.183,2018/05/17 20:48:32.183,R5
Case No. 14,ApproveApplication,2018/05/17 21:02:16.183,2018/05/17 21:02:16.183,R7
Case No. 14,CollectTickets,2018/05/17 21:29:46.183,2018/05/17 21:29:46.183,R12
Case No. 14,ArchiveDocuments,2018/05/17 21:45:35.183,2018/05/17 21:45:35.183,R20
Case No. 14,DoSomethingDifferent,2018/05/17 21:58:34.183,2018/05/17 21:58:34.183,R17
Case No. 14,ArchiveDocuments,2018/05/17 22:17:33.183,2018/05/17 22:17:33.183,R6
Case No. 14,DoSomethingElse,2018/05/17 22:18:08.183,2018/05/17 22:18:08.183,R3
Case No. 14,DoSomething,2018/05/17 22:32:33.183,2018/05/17 22:32:33.183,R12
Case No. 14,UseTransport,2018/05/17 23:10:45.183,2018/05/17 23:10:45.183,R10
Case No. 14,CollectTickets,2018/05/17 23:18:23.183,2018/05/17 23:18:23.183,R12
Case No. 14,ArchiveDocuments,2018/05/17 23:24:22.183,2018/05/17 23:24:22.183,R14
Case No. 14,UseTransport,2018/05/17 23:34:54.183,2018/05/17 23:34:54.183,R10
Case No. 14,DoSomethingDifferent,2018/05/17 23:52:47.183,2018/05/17 23:52:47.183,R18
Case No. 15,ApplyForTrip,2018/05/18 04:26:35.153,2018/05/18 04:26:35.153,R2
Case No. 15,BookTransport,2018/05/18 04:45:37.153,2018/05/18 04:45:37.153,R3
Case No. 15,BookAccomodation,2018/05/18 04:57:08.153,2018/05/18 04:57:08.153,R5
Case No. 15,ApproveApplication,2018/05/18 05:14:39.153,2018/05/18 05:14:39.153,R20
Case No. 15,CollectTickets,2018/05/18 05:47:46.153,2018/05/18 05:47:46.153,R19
Case No. 15,ArchiveDocuments,2018/05/18 05:58:35.153,2018/05/18 05:58:35.153,R20
Case No. 15,DoSomething,2018/05/18 06:01:58.153,2018/05/18 06:01:58.153,R20
Case No. 15,DoSomething,2018/05/18 06:10:44.153,2018/05/18 06:10:44.153,R20
Case No. 15,DoSomething,2018/05/18 06:24:04.153,2018/05/18 06:24:04.153,R20
Case No. 15,DoSomething,2018/05/18 07:00:47.153,2018/05/18 07:00:47.153,R20
Case No. 15,DoSomething,2018/05/18 07:10:05.153,2018/05/18 07:10:05.153,R20
Case No. 15,DoSomething,2018/05/18 07:49:55.153,2018/05/18 07:49:55.153,R20
Case No. 16,ApplyForTrip,2018/05/17 12:41:03.279,2018/05/17 12:41:03.279,R1
Case No. 16,BookTransport,2018/05/17 12:56:30.279,2018/05/17 12:56:30.279,R3
Case No. 16,BookAccomodation,2018/05/17 13:19:20.279,2018/05/17 13:19:20.279,R5
Case No. 16,ApproveApplication,2018/05/17 13:26:48.279,2018/05/17 13:26:48.279,R7
Case No. 16,CollectTickets,2018/05/17 14:02:54.279,2018/05/17 14:02:54.279,R12
Case No. 16,ArchiveDocuments,2018/05/17 14:09:15.279,2018/05/17 14:09:15.279,R19
Case No. 16,DoSomethingElse,2018/05/17 14:16:18.279,2018/05/17 14:16:18.279,R6
Case No. 16,DoSomethingDifferent,2018/05/17 14:28:20.279,2018/05/17 14:28:20.279,R4
Case No. 16,DoSomething,2018/05/17 14:54:38.279,2018/05/17 14:54:38.279,R19
Case No. 16,ArchiveDocuments,2018/05/17 15:03:15.279,2018/05/17 15:03:15.279,R14
Case No. 16,DoSomethingElse,2018/05/17 15:18:22.279,2018/05/17 15:18:22.279,R4
Case No. 16,DoSomething,2018/05/17 15:54:10.279,2018/05/17 15:54:10.279,R18
Case No. 16,DoSomething,2018/05/17 16:07:56.279,2018/05/17 16:07:56.279,R18
Case No. 16,UseTransport,2018/05/17 16:10:27.279,2018/05/17 16:10:27.279,R20
Case No. 16,DoSomethingDifferent,2018/05/17 16:17:19.279,2018/05/17 16:17:19.279,R8
Case No. 17,ApplyForTrip,2018/05/18 08:38:28.153,2018/05/18 08:38:28.153,R2
Case No. 17,BookTransport,2018/05/18 09:20:55.153,2018/05/18 09:20:55.153,R3
Case No. 17,BookAccomodation,2018/05/18 09:50:32.153,2018/05/18 09:50:32.153,R5
Case No. 17,ApproveApplication,2018/05/18 10:07:51.153,2018/05/18 10:07:51.153,R20
Case No. 17,CollectTickets,2018/05/18 10:17:21.153,2018/05/18 10:17:21.153,R19
Case No. 17,ArchiveDocuments,2018/05/18 10:20:55.153,2018/05/18 10:20:55.153,R20
Case No. 17,DoSomethingElse,2018/05/18 10:43:41.153,2018/05/18 10:43:41.153,R20
Case No. 17,DoSomething,2018/05/18 10:47:19.153,2018/05/18 10:47:19.153,R20
Case No. 17,DoSomething,2018/05/18 10:48:01.153,2018/05/18 10:48:01.153,R20
Case No. 17,DoSomething,2018/05/18 11:02:21.153,2018/05/18 11:02:21.153,R20
Case No. 17,DoSomething,2018/05/18 12:00:28.153,2018/05/18 12:00:28.153,R20
Case No. 17,DoSomething,2018/05/18 12:15:44.153,2018/05/18 12:15:44.153,R20
Case No. 18,ApplyForTrip,2018/05/18 00:21:19.183,2018/05/18 00:21:19.183,R1
Case No. 18,BookTransport,2018/05/18 00:35:10.183,2018/05/18 00:35:10.183,R5
Case No. 18,BookAccomodation,2018/05/18 00:38:02.183,2018/05/18 00:38:02.183,R5
Case No. 18,ApproveApplication,2018/05/18 00:55:04.183,2018/05/18 00:55:04.183,R7
Case No. 18,CollectTickets,2018/05/18 01:11:16.183,2018/05/18 01:11:16.183,R12
Case No. 18,ArchiveDocuments,2018/05/18 01:22:32.183,2018/05/18 01:22:32.183,R20
Case No. 18,DoSomethingDifferent,2018/05/18 01:57:45.183,2018/05/18 01:57:45.183,R17
Case No. 18,ArchiveDocuments,2018/05/18 02:01:09.183,2018/05/18 02:01:09.183,R6
Case No. 18,DoSomethingElse,2018/05/18 02:13:47.183,2018/05/18 02:13:47.183,R3
Case No. 18,DoSomething,2018/05/18 02:45:34.183,2018/05/18 02:45:34.183,R12
Case No. 18,UseTransport,2018/05/18 02:53:29.183,2018/05/18 02:53:29.183,R10
Case No. 18,DoSomethingDifferent,2018/05/18 03:11:09.183,2018/05/18 03:11:09.183,R18
Case No. 18,DoSomething,2018/05/18 03:26:21.183,2018/05/18 03:26:21.183,R19
Case No. 18,DoSomething,2018/05/18 03:37:50.183,2018/05/18 03:37:50.183,R19
Case No. 18,DoSomethingElse,2018/05/18 03:59:42.183,2018/05/18 03:59:42.183,R16
Case No. 19,ApplyForTrip,2018/05/17 08:20:20.452,2018/05/17 08:20:20.452,R19
Case No. 19,BookTransport,2018/05/17 08:27:45.452,2018/05/17 08:27:45.452,R5
Case No. 19,BookAccomodation,2018/05/17 08:37:27.452,2018/05/17 08:37:27.452,R18
Case No. 19,ApproveApplication,2018/05/17 08:37:32.452,2018/05/17 08:37:32.452,R20
Case No. 19,CollectTickets,2018/05/17 08:46:28.452,2018/05/17 08:46:28.452,R1
Case No. 19,ArchiveDocuments,2018/05/17 09:17:30.452,2018/05/17 09:17:30.452,R20
Case No. 19,DoSomethingElse,2018/05/17 09:25:17.452,2018/05/17 09:25:17.452,R8
Case No. 19,DoSomething,2018/05/17 09:29:12.452,2018/05/17 09:29:12.452,R16
Case No. 19,DoSomethingElse,2018/05/17 09:56:30.452,2018/05/17 09:56:30.452,R20
Case No. 19,DoSomethingElse,2018/05/17 11:00:54.452,2018/05/17 11:00:54.452,R20
Case No. 19,DoSomethingElse,2018/05/17 11:26:17.452,2018/05/17 11:26:17.452,R20
Case No. 19,ArchiveDocuments,2018/05/17 11:29:03.452,2018/05/17 11:29:03.452,R13
Case No. 19,DoSomething,2018/05/17 12:13:40.452,2018/05/17 12:13:40.452,R20
Case No. 20,ApplyForTrip,2018/05/17 16:22:01.279,2018/05/17 16:22:01.279,R1
Case No. 20,BookTransport,2018/05/17 16:35:21.279,2018/05/17 16:35:21.279,R3
Case No. 20,BookAccomodation,2018/05/17 16:50:02.279,2018/05/17 16:50:02.279,R5
Case No. 20,ApproveApplication,2018/05/17 16:53:20.279,2018/05/17 16:53:20.279,R7
Case No. 20,CollectTickets,2018/05/17 17:22:15.279,2018/05/17 17:22:15.279,R12
Case No. 20,ArchiveDocuments,2018/05/17 17:41:53.279,2018/05/17 17:41:53.279,R19
Case No. 20,DoSomethingDifferent,2018/05/17 17:44:51.279,2018/05/17 17:44:51.279,R4
Case No. 20,ArchiveDocuments,2018/05/17 18:01:02.279,2018/05/17 18:01:02.279,R14
Case No. 20,DoSomethingElse,2018/05/17 18:03:48.279,2018/05/17 18:03:48.279,R5
Case No. 20,DoSomethingDifferent,2018/05/17 18:34:51.279,2018/05/17 18:34:51.279,R6
Case No. 20,UseTransport,2018/05/17 18:49:25.279,2018/05/17 18:49:25.279,R20
Case No. 20,DoSomethingElse,2018/05/17 19:24:46.279,2018/05/17 19:24:46.279,R6
Case No. 20,DoSomething,2018/05/17 19:42:24.279,2018/05/17 19:42:24.279,R19
Case No. 20,DoSomethingDifferent,2018/05/17 19:54:40.279,2018/05/17 19:54:40.279,R18
Case No. 20,DoSomethingDifferent,2018/05/17 19:56:31.279,2018/05/17 19:56:31.279,R8
Case No. 21,ApplyForTrip,2018/05/18 12:35:27.153,2018/05/18 12:35:27.153,R1
Case No. 21,BookTransport,2018/05/18 12:40:40.153,2018/05/18 12:40:40.153,R3
Case No. 21,BookAccomodation,2018/05/18 13:19:27.153,2018/05/18 13:19:27.153,R5
Case No. 21,ApproveApplication,2018/05/18 13:31:07.153,2018/05/18 13:31:07.153,R20
Case No. 21,CollectTickets,2018/05/18 13:40:36.153,2018/05/18 13:40:36.153,R19
Case No. 21,ArchiveDocuments,2018/05/18 13:46:36.153,2018/05/18 13:46:36.153,R19
Case No. 21,DoSomething,2018/05/18 13:52:39.153,2018/05/18 13:52:39.153,R20
Case No. 21,DoSomething,2018/05/18 14:14:56.153,2018/05/18 14:14:56.153,R20
Case No. 21,DoSomething,2018/05/18 14:40:48.153,2018/05/18 14:40:48.153,R20
Case No. 21,DoSomething,2018/05/18 14:54:19.153,2018/05/18 14:54:19.153,R20
Case No. 21,DoSomething,2018/05/18 15:33:44.153,2018/05/18 15:33:44.153,R20
Case No. 21,DoSomething,2018/05/18 16:11:12.153,2018/05/18 16:11:12.153,R20
Case No. 22,ApplyForTrip,2018/05/18 04:24:04.183,2018/05/18 04:24:04.183,R1
Case No. 22,BookTransport,2018/05/18 04:50:00.183,2018/05/18 04:50:00.183,R5
Case No. 22,BookAccomodation,2018/05/18 05:07:55.183,2018/05/18 05:07:55.183,R5
Case No. 22,ApproveApplication,2018/05/18 05:29:07.183,2018/05/18 05:29:07.183,R7
Case No. 22,CollectTickets,2018/05/18 05:43:51.183,2018/05/18 05:43:51.183,R12
Case No. 22,ArchiveDocuments,2018/05/18 05:58:21.183,2018/05/18 05:58:21.183,R20
