case,event,startTime,completeTime,Resource
Case No. 10,ApplyForTrip,2018/05/18 07:54:36.687,2018/05/18 07:54:36.687,R1
Case No. 10,BookAccomodation,2018/05/18 07:59:10.687,2018/05/18 07:59:10.687,R1
Case No. 10,BookTransport,2018/05/18 09:11:47.687,2018/05/18 09:11:47.687,R1
Case No. 10,UseTransport,2018/05/18 09:26:44.687,2018/05/18 09:26:44.687,R1
Case No. 10,ApproveApplication,2018/05/18 09:28:10.687,2018/05/18 09:28:10.687,R2
Case No. 10,CollectTickets,2018/05/18 09:55:21.687,2018/05/18 09:55:21.687,R2
Case No. 10,DoSomething,2018/05/18 10:16:17.687,2018/05/18 10:16:17.687,R2
Case No. 10,UseTransport,2018/05/18 10:49:31.687,2018/05/18 10:49:31.687,R2
Case No. 10,BookAccomodation,2018/05/18 11:17:44.687,2018/05/18 11:17:44.687,R1
Case No. 10,DoSomethingElse,2018/05/18 11:30:51.687,2018/05/18 11:30:51.687,R1
Case No. 10,BookTransport,2018/05/18 11:36:07.687,2018/05/18 11:36:07.687,R2
Case No. 10,ArchiveDocuments,2018/05/18 11:36:15.687,2018/05/18 11:36:15.687,R2
Case No. 11,ApplyForTrip,2018/05/18 19:49:28.452,2018/05/18 19:49:28.452,R1
Case No. 11,CollectTickets,2018/05/18 20:11:17.452,2018/05/18 20:11:17.452,R1
Case No. 11,UseTransport,2018/05/18 20:30:54.452,2018/05/18 20:30:54.452,R1
Case No. 11,UseTransport,2018/05/18 21:03:44.452,2018/05/18 21:03:44.452,R1
Case No. 11,DoSomething,2018/05/18 21:37:08.452,2018/05/18 21:37:08.452,R1
Case No. 11,UseTransport,2018/05/18 22:06:33.452,2018/05/18 22:06:33.452,R2
Case No. 11,BookTransport,2018/05/18 22:34:48.452,2018/05/18 22:34:48.452,R1
Case No. 11,DoSomethingElse,2018/05/18 22:43:06.452,2018/05/18 22:43:06.452,R1
Case No. 11,BookAccomodation,2018/05/18 22:59:43.452,2018/05/18 22:59:43.452,R1
Case No. 11,ApproveApplication,2018/05/18 23:15:03.452,2018/05/18 23:15:03.452,R1
Case No. 11,DoSomethingDifferent,2018/05/18 23:26:35.452,2018/05/18 23:26:35.452,R2
Case No. 11,ArchiveDocuments,2018/05/18 23:33:58.452,2018/05/18 23:33:58.452,R1
Case No. 12,ApplyForTrip,2018/05/18 16:10:36.802,2018/05/18 16:10:36.802,R2
Case No. 12,BookAccomodation,2018/05/18 16:43:55.802,2018/05/18 16:43:55.802,R2
Case No. 12,BookTransport,2018/05/18 16:44:40.802,2018/05/18 16:44:40.802,R2
Case No. 12,ApproveApplication,2018/05/18 17:00:26.802,2018/05/18 17:00:26.802,R2
Case No. 12,CollectTickets,2018/05/18 17:05:40.802,2018/05/18 17:05:40.802,R2
Case No. 12,DoSomething,2018/05/18 17:54:07.802,2018/05/18 17:54:07.802,R1
Case No. 12,UseTransport,2018/05/18 18:10:43.802,2018/05/18 18:10:43.802,R2
Case No. 12,DoSomethingElse,2018/05/18 18:19:28.802,2018/05/18 18:19:28.802,R2
Case No. 12,UseTransport,2018/05/18 19:00:15.802,2018/05/18 19:00:15.802,R2
Case No. 12,DoSomethingDifferent,2018/05/18 19:07:09.802,2018/05/18 19:07:09.802,R2
Case No. 12,DoSomethingDifferent,2018/05/18 19:20:36.802,2018/05/18 19:20:36.802,R2
Case No. 12,ArchiveDocuments,2018/05/18 19:22:33.802,2018/05/18 19:22:33.802,R2
Case No. 13,ApplyForTrip,2018/05/18 23:47:00.452,2018/05/18 23:47:00.452,R1
Case No. 13,BookAccomodation,2018/05/18 23:56:00.452,2018/05/18 23:56:00.452,R1
Case No. 13,BookTransport,2018/05/19 00:27:44.452,2018/05/19 00:27:44.452,R1
Case No. 13,ApproveApplication,2018/05/19 01:13:37.452,2018/05/19 01:13:37.452,R1
Case No. 13,CollectTickets,2018/05/19 01:14:23.452,2018/05/19 01:14:23.452,R1
Case No. 13,DoSomethingDifferent,2018/05/19 01:31:27.452,2018/05/19 01:31:27.452,R2
Case No. 13,DoSomethingDifferent,2018/05/19 01:40:39.452,2018/05/19 01:40:39.452,R1
Case No. 13,DoSomething,2018/05/19 02:22:08.452,2018/05/19 02:22:08.452,R1
Case No. 13,UseTransport,2018/05/19 03:08:20.452,2018/05/19 03:08:20.452,R1
Case No. 13,DoSomethingDifferent,2018/05/19 03:13:01.452,2018/05/19 03:13:01.452,R1
Case No. 13,DoSomethingDifferent,2018/05/19 03:19:34.452,2018/05/19 03:19:34.452,R1
Case No. 13,ArchiveDocuments,2018/05/19 03:24:04.452,2018/05/19 03:24:04.452,R1
Case No. 14,ApplyForTrip,2018/05/18 20:09:22.802,2018/05/18 20:09:22.802,R2
Case No. 14,CollectTickets,2018/05/18 20:10:02.802,2018/05/18 20:10:02.802,R2
Case No. 14,BookAccomodation,2018/05/18 20:34:12.802,2018/05/18 20:34:12.802,R2
Case No. 14,BookTransport,2018/05/18 20:34:14.802,2018/05/18 20:34:14.802,R2
Case No. 14,ApproveApplication,2018/05/18 21:02:07.802,2018/05/18 21:02:07.802,R2
Case No. 14,DoSomething,2018/05/18 21:04:01.802,2018/05/18 21:04:01.802,R1
Case No. 14,UseTransport,2018/05/18 21:46:48.802,2018/05/18 21:46:48.802,R2
Case No. 14,DoSomethingElse,2018/05/18 22:02:51.802,2018/05/18 22:02:51.802,R2
Case No. 14,ArchiveDocuments,2018/05/18 22:52:58.802,2018/05/18 22:52:58.802,R2
Case No. 14,DoSomethingDifferent,2018/05/18 23:07:58.802,2018/05/18 23:07:58.802,R2
Case No. 14,BookAccomodation,2018/05/18 23:17:52.802,2018/05/18 23:17:52.802,R2
Case No. 14,UseTransport,2018/05/18 23:31:58.802,2018/05/18 23:31:58.802,R2
Case No. 15,ApplyForTrip,2018/05/19 03:50:15.452,2018/05/19 03:50:15.452,R1
Case No. 15,BookAccomodation,2018/05/19 04:12:51.452,2018/05/19 04:12:51.452,R1
Case No. 15,BookTransport,2018/05/19 04:29:52.452,2018/05/19 04:29:52.452,R1
Case No. 15,ApproveApplication,2018/05/19 05:34:04.452,2018/05/19 05:34:04.452,R1
Case No. 15,CollectTickets,2018/05/19 05:46:24.452,2018/05/19 05:46:24.452,R1
Case No. 15,DoSomethingDifferent,2018/05/19 06:14:37.452,2018/05/19 06:14:37.452,R2
Case No. 15,ArchiveDocuments,2018/05/19 06:52:06.452,2018/05/19 06:52:06.452,R1
Case No. 15,UseTransport,2018/05/19 07:07:57.452,2018/05/19 07:07:57.452,R1
Case No. 15,DoSomething,2018/05/19 07:17:16.452,2018/05/19 07:17:16.452,R1
Case No. 15,UseTransport,2018/05/19 07:26:44.452,2018/05/19 07:26:44.452,R1
Case No. 15,UseTransport,2018/05/19 07:29:49.452,2018/05/19 07:29:49.452,R1
Case No. 15,UseTransport,2018/05/19 07:36:31.452,2018/05/19 07:36:31.452,R1
Case No. 16,ApplyForTrip,2018/05/18 11:50:03.687,2018/05/18 11:50:03.687,R1
Case No. 16,BookTransport,2018/05/18 12:08:27.687,2018/05/18 12:08:27.687,R1
Case No. 16,BookAccomodation,2018/05/18 12:23:30.687,2018/05/18 12:23:30.687,R1
Case No. 16,CollectTickets,2018/05/18 13:10:45.687,2018/05/18 13:10:45.687,R1
Case No. 16,ApproveApplication,2018/05/18 13:24:02.687,2018/05/18 13:24:02.687,R1
Case No. 16,DoSomething,2018/05/18 13:40:27.687,2018/05/18 13:40:27.687,R2
Case No. 16,UseTransport,2018/05/18 14:08:32.687,2018/05/18 14:08:32.687,R1
Case No. 16,DoSomethingElse,2018/05/18 14:32:43.687,2018/05/18 14:32:43.687,R1
Case No. 16,ArchiveDocuments,2018/05/18 14:47:13.687,2018/05/18 14:47:13.687,R1
Case No. 16,DoSomethingDifferent,2018/05/18 14:56:16.687,2018/05/18 14:56:16.687,R1
Case No. 16,DoSomethingDifferent,2018/05/18 15:08:28.687,2018/05/18 15:08:28.687,R1
Case No. 16,UseTransport,2018/05/18 15:36:18.687,2018/05/18 15:36:18.687,R1
Case No. 17,ApplyForTrip,2018/05/19 07:41:52.452,2018/05/19 07:41:52.452,R1
Case No. 17,BookAccomodation,2018/05/19 08:08:21.452,2018/05/19 08:08:21.452,R1
Case No. 17,BookTransport,2018/05/19 08:41:23.452,2018/05/19 08:41:23.452,R1
Case No. 17,ApproveApplication,2018/05/19 09:18:58.452,2018/05/19 09:18:58.452,R1
Case No. 17,CollectTickets,2018/05/19 09:50:37.452,2018/05/19 09:50:37.452,R1
Case No. 17,DoSomethingDifferent,2018/05/19 09:53:24.452,2018/05/19 09:53:24.452,R2
Case No. 17,ArchiveDocuments,2018/05/19 10:43:08.452,2018/05/19 10:43:08.452,R1
Case No. 17,DoSomethingDifferent,2018/05/19 11:02:32.452,2018/05/19 11:02:32.452,R1
Case No. 17,DoSomething,2018/05/19 11:12:35.452,2018/05/19 11:12:35.452,R1
Case No. 17,UseTransport,2018/05/19 11:13:47.452,2018/05/19 11:13:47.452,R1
Case No. 17,UseTransport,2018/05/19 11:14:06.452,2018/05/19 11:14:06.452,R1
Case No. 17,UseTransport,2018/05/19 11:15:26.452,2018/05/19 11:15:26.452,R1
Case No. 18,ApplyForTrip,2018/05/18 23:45:58.802,2018/05/18 23:45:58.802,R2
Case No. 18,BookTransport,2018/05/18 23:51:12.802,2018/05/18 23:51:12.802,R2
Case No. 18,BookAccomodation,2018/05/18 23:53:30.802,2018/05/18 23:53:30.802,R2
Case No. 18,ApproveApplication,2018/05/19 00:29:00.802,2018/05/19 00:29:00.802,R2
Case No. 18,CollectTickets,2018/05/19 00:35:47.802,2018/05/19 00:35:47.802,R2
Case No. 18,DoSomething,2018/05/19 01:49:15.802,2018/05/19 01:49:15.802,R1
Case No. 18,UseTransport,2018/05/19 01:54:40.802,2018/05/19 01:54:40.802,R2
Case No. 18,DoSomethingElse,2018/05/19 01:59:33.802,2018/05/19 01:59:33.802,R2
Case No. 18,BookAccomodation,2018/05/19 02:42:17.802,2018/05/19 02:42:17.802,R2
Case No. 18,UseTransport,2018/05/19 03:14:50.802,2018/05/19 03:14:50.802,R2
Case No. 18,CollectTickets,2018/05/19 03:21:25.802,2018/05/19 03:21:25.802,R2
Case No. 18,ArchiveDocuments,2018/05/19 03:36:56.802,2018/05/19 03:36:56.802,R2
Case No. 19,ApplyForTrip,2018/05/18 07:47:17.186,2018/05/18 07:47:17.186,R2
Case No. 19,BookTransport,2018/05/18 08:40:54.186,2018/05/18 08:40:54.186,R2
Case No. 19,ApproveApplication,2018/05/18 08:43:01.186,2018/05/18 08:43:01.186,R2
Case No. 19,UseTransport,2018/05/18 08:57:48.186,2018/05/18 08:57:48.186,R1
Case No. 19,BookAccomodation,2018/05/18 09:07:20.186,2018/05/18 09:07:20.186,R2
Case No. 19,DoSomething,2018/05/18 10:17:02.186,2018/05/18 10:17:02.186,R2
Case No. 19,DoSomethingDifferent,2018/05/18 10:44:22.186,2018/05/18 10:44:22.186,R2
Case No. 19,DoSomethingDifferent,2018/05/18 10:45:20.186,2018/05/18 10:45:20.186,R2
Case No. 19,CollectTickets,2018/05/18 10:56:37.186,2018/05/18 10:56:37.186,R2
Case No. 19,BookAccomodation,2018/05/18 11:04:35.186,2018/05/18 11:04:35.186,R2
Case No. 19,DoSomethingDifferent,2018/05/18 11:06:00.186,2018/05/18 11:06:00.186,R2
Case No. 19,ArchiveDocuments,2018/05/18 11:30:25.186,2018/05/18 11:30:25.186,R2
Case No. 20,ApplyForTrip,2018/05/18 15:40:23.687,2018/05/18 15:40:23.687,R1
Case No. 20,BookTransport,2018/05/18 15:53:27.687,2018/05/18 15:53:27.687,R1
Case No. 20,BookAccomodation,2018/05/18 16:02:13.687,2018/05/18 16:02:13.687,R1
Case No. 20,CollectTickets,2018/05/18 16:11:25.687,2018/05/18 16:11:25.687,R1
Case No. 20,ApproveApplication,2018/05/18 17:08:40.687,2018/05/18 17:08:40.687,R1
Case No. 20,DoSomething,2018/05/18 17:19:07.687,2018/05/18 17:19:07.687,R2
Case No. 20,UseTransport,2018/05/18 17:34:02.687,2018/05/18 17:34:02.687,R1
Case No. 20,DoSomethingElse,2018/05/18 17:38:15.687,2018/05/18 17:38:15.687,R1
Case No. 20,ArchiveDocuments,2018/05/18 18:26:43.687,2018/05/18 18:26:43.687,R1
Case No. 20,DoSomethingDifferent,2018/05/18 18:30:17.687,2018/05/18 18:30:17.687,R1
Case No. 20,UseTransport,2018/05/18 18:32:10.687,2018/05/18 18:32:10.687,R1
Case No. 20,BookAccomodation,2018/05/18 18:37:13.687,2018/05/18 18:37:13.687,R1
Case No. 21,ApplyForTrip,2018/05/19 11:52:38.452,2018/05/19 11:52:38.452,R1
Case No. 21,BookAccomodation,2018/05/19 12:00:39.452,2018/05/19 12:00:39.452,R1
Case No. 21,BookTransport,2018/05/19 12:44:12.452,2018/05/19 12:44:12.452,R1
Case No. 21,ApproveApplication,2018/05/19 13:01:26.452,2018/05/19 13:01:26.452,R1
Case No. 21,CollectTickets,2018/05/19 13:17:01.452,2018/05/19 13:17:01.452,R1
Case No. 21,DoSomethingDifferent,2018/05/19 13:17:21.452,2018/05/19 13:17:21.452,R2
Case No. 21,ArchiveDocuments,2018/05/19 14:29:13.452,2018/05/19 14:29:13.452,R1
Case No. 21,DoSomethingDifferent,2018/05/19 14:29:29.452,2018/05/19 14:29:29.452,R1
Case No. 21,DoSomething,2018/05/19 14:30:26.452,2018/05/19 14:30:26.452,R1
Case No. 21,UseTransport,2018/05/19 14:41:31.452,2018/05/19 14:41:31.452,R1
Case No. 21,BookAccomodation,2018/05/19 14:56:24.452,2018/05/19 14:56:24.452,R1
Case No. 21,UseTransport,2018/05/19 15:14:54.452,2018/05/19 15:14:54.452,R1
Case No. 22,ApplyForTrip,2018/05/19 04:01:29.802,2018/05/19 04:01:29.802,R2
Case No. 22,BookTransport,2018/05/19 04:16:52.802,2018/05/19 04:16:52.802,R2
Case No. 22,BookAccomodation,2018/05/19 04:27:17.802,2018/05/19 04:27:17.802,R2
Case No. 22,ApproveApplication,2018/05/19 04:32:50.802,2018/05/19 04:32:50.802,R2
Case No. 22,CollectTickets,2018/05/19 05:05:54.802,2018/05/19 05:05:54.802,R2
Case No. 22,DoSomething,2018/05/19 05:37:28.802,2018/05/19 05:37:28.802,R1
Case No. 22,UseTransport,2018/05/19 05:49:30.802,2018/05/19 05:49:30.802,R2
Case No. 22,DoSomethingElse,2018/05/19 06:08:37.802,2018/05/19 06:08:37.802,R2
Case No. 22,ArchiveDocuments,2018/05/19 06:29:33.802,2018/05/19 06:29:33.802,R2
Case No. 22,UseTransport,2018/05/19 07:06:55.802,2018/05/19 07:06:55.802,R2
Case No. 22,UseTransport,2018/05/19 07:09:42.802,2018/05/19 07:09:42.802,R2
Case No. 22,UseTransport,2018/05/19 07:31:01.802,2018/05/19 07:31:01.802,R2
Case No. 23,ApplyForTrip,2018/05/19 15:51:13.452,2018/05/19 15:51:13.452,R1
Case No. 23,BookAccomodation,2018/05/19 16:02:33.452,2018/05/19 16:02:33.452,R1
Case No. 23,BookTransport,2018/05/19 16:31:17.452,2018/05/19 16:31:17.452,R1
Case No. 23,ApproveApplication,2018/05/19 16:32:50.452,2018/05/19 16:32:50.452,R1
Case No. 23,CollectTickets,2018/05/19 16:43:01.452,2018/05/19 16:43:01.452,R1
Case No. 23,DoSomethingDifferent,2018/05/19 16:56:23.452,2018/05/19 16:56:23.452,R2
Case No. 23,ArchiveDocuments,2018/05/19 17:35:11.452,2018/05/19 17:35:11.452,R1
Case No. 23,DoSomethingDifferent,2018/05/19 17:50:56.452,2018/05/19 17:50:56.452,R1
Case No. 23,DoSomething,2018/05/19 18:17:01.452,2018/05/19 18:17:01.452,R1
Case No. 23,UseTransport,2018/05/19 18:37:12.452,2018/05/19 18:37:12.452,R1
Case No. 23,UseTransport,2018/05/19 19:22:21.452,2018/05/19 19:22:21.452,R1
Case No. 23,UseTransport,2018/05/19 19:30:29.452,2018/05/19 19:30:29.452,R1
Case No. 24,ApplyForTrip,2018/05/19 07:56:35.802,2018/05/19 07:56:35.802,R2
Case No. 24,BookAccomodation,2018/05/19 08:15:34.802,2018/05/19 08:15:34.802,R2
Case No. 24,BookTransport,2018/05/19 08:37:13.802,2018/05/19 08:37:13.802,R2
Case No. 24,ApproveApplication,2018/05/19 09:23:41.802,2018/05/19 09:23:41.802,R2
Case No. 24,CollectTickets,2018/05/19 09:47:00.802,2018/05/19 09:47:00.802,R2
Case No. 24,DoSomething,2018/05/19 09:48:21.802,2018/05/19 09:48:21.802,R1
Case No. 24,UseTransport,2018/05/19 09:58:47.802,2018/05/19 09:58:47.802,R2
Case No. 24,DoSomethingElse,2018/05/19 10:37:44.802,2018/05/19 10:37:44.802,R2
Case No. 24,ArchiveDocuments,2018/05/19 10:59:40.802,2018/05/19 10:59:40.802,R2
Case No. 24,UseTransport,2018/05/19 11:24:25.802,2018/05/19 11:24:25.802,R2
Case No. 24,UseTransport,2018/05/19 11:26:18.802,2018/05/19 11:26:18.802,R2
Case No. 24,UseTransport,2018/05/19 11:33:25.802,2018/05/19 11:33:25.802,R2
Case No. 25,ApplyForTrip,2018/05/19 19:58:01.452,2018/05/19 19:58:01.452,R1
Case No. 25,BookTransport,2018/05/19 20:11:52.452,2018/05/19 20:11:52.452,R1
Case No. 25,BookAccomodation,2018/05/19 21:16:34.452,2018/05/19 21:16:34.452,R1
