case,event,startTime,completeTime,Resource
Case No. 10,BookTransport,2018/05/18 08:53:01.775,2018/05/18 08:53:01.775,R1
Case No. 10,BookAccomodation,2018/05/18 09:04:04.775,2018/05/18 09:04:04.775,R1
Case No. 10,ApproveApplication,2018/05/18 09:19:47.775,2018/05/18 09:19:47.775,R1
Case No. 10,DoSomethingDifferent,2018/05/18 10:10:37.775,2018/05/18 10:10:37.775,R1
Case No. 10,ArchiveDocuments,2018/05/18 10:20:41.775,2018/05/18 10:20:41.775,R1
Case No. 10,BookTransport,2018/05/18 10:35:56.775,2018/05/18 10:35:56.775,R1
Case No. 10,BookAccomodation,2018/05/18 10:53:54.775,2018/05/18 10:53:54.775,R1
Case No. 10,DoSomething,2018/05/18 11:04:21.775,2018/05/18 11:04:21.775,R2
Case No. 10,UseTransport,2018/05/18 11:35:52.775,2018/05/18 11:35:52.775,R1
Case No. 11,ApplyForTrip,2018/05/18 20:16:58.436,2018/05/18 20:16:58.436,R2
Case No. 11,BookTransport,2018/05/18 20:58:19.436,2018/05/18 20:58:19.436,R2
Case No. 11,BookAccomodation,2018/05/18 21:10:27.436,2018/05/18 21:10:27.436,R1
Case No. 11,ApproveApplication,2018/05/18 22:11:25.436,2018/05/18 22:11:25.436,R2
Case No. 11,DoSomethingElse,2018/05/18 22:19:51.436,2018/05/18 22:19:51.436,R2
Case No. 11,DoSomething,2018/05/18 22:38:14.436,2018/05/18 22:38:14.436,R1
Case No. 11,UseTransport,2018/05/18 22:47:55.436,2018/05/18 22:47:55.436,R1
Case No. 11,CollectTickets,2018/05/18 22:56:05.436,2018/05/18 22:56:05.436,R1
Case No. 11,DoSomethingDifferent,2018/05/18 23:13:20.436,2018/05/18 23:13:20.436,R2
Case No. 11,DoSomethingDifferent,2018/05/18 23:21:19.436,2018/05/18 23:21:19.436,R1
Case No. 11,UseTransport,2018/05/18 23:21:28.436,2018/05/18 23:21:28.436,R1
Case No. 11,ArchiveDocuments,2018/05/18 23:25:10.436,2018/05/18 23:25:10.436,R1
Case No. 12,ApplyForTrip,2018/05/18 16:11:25.713,2018/05/18 16:11:25.713,R1
Case No. 12,BookTransport,2018/05/18 16:46:19.713,2018/05/18 16:46:19.713,R1
Case No. 12,BookAccomodation,2018/05/18 16:56:41.713,2018/05/18 16:56:41.713,R1
Case No. 12,ApproveApplication,2018/05/18 17:03:22.713,2018/05/18 17:03:22.713,R1
Case No. 12,DoSomethingDifferent,2018/05/18 17:04:26.713,2018/05/18 17:04:26.713,R1
Case No. 12,DoSomethingDifferent,2018/05/18 17:40:48.713,2018/05/18 17:40:48.713,R1
Case No. 12,CollectTickets,2018/05/18 18:01:06.713,2018/05/18 18:01:06.713,R1
Case No. 12,ArchiveDocuments,2018/05/18 18:33:53.713,2018/05/18 18:33:53.713,R1
Case No. 12,BookTransport,2018/05/18 18:36:13.713,2018/05/18 18:36:13.713,R1
Case No. 12,DoSomething,2018/05/18 18:50:55.713,2018/05/18 18:50:55.713,R1
Case No. 12,UseTransport,2018/05/18 19:23:24.713,2018/05/18 19:23:24.713,R1
Case No. 12,DoSomethingElse,2018/05/18 19:29:46.713,2018/05/18 19:29:46.713,R1
Case No. 13,ApplyForTrip,2018/05/18 23:53:12.436,2018/05/18 23:53:12.436,R1
Case No. 13,BookAccomodation,2018/05/19 00:00:43.436,2018/05/19 00:00:43.436,R1
Case No. 13,BookTransport,2018/05/19 00:13:32.436,2018/05/19 00:13:32.436,R2
Case No. 13,ApproveApplication,2018/05/19 00:50:47.436,2018/05/19 00:50:47.436,R1
Case No. 13,CollectTickets,2018/05/19 00:52:59.436,2018/05/19 00:52:59.436,R1
Case No. 13,DoSomethingDifferent,2018/05/19 01:13:08.436,2018/05/19 01:13:08.436,R2
Case No. 13,ArchiveDocuments,2018/05/19 01:40:58.436,2018/05/19 01:40:58.436,R1
Case No. 13,UseTransport,2018/05/19 01:42:19.436,2018/05/19 01:42:19.436,R1
Case No. 13,DoSomething,2018/05/19 02:14:54.436,2018/05/19 02:14:54.436,R2
Case No. 13,UseTransport,2018/05/19 02:42:08.436,2018/05/19 02:42:08.436,R1
Case No. 13,DoSomethingElse,2018/05/19 03:21:25.436,2018/05/19 03:21:25.436,R1
Case No. 13,UseTransport,2018/05/19 03:39:33.436,2018/05/19 03:39:33.436,R1
Case No. 14,ApplyForTrip,2018/05/18 19:57:17.713,2018/05/18 19:57:17.713,R1
Case No. 14,BookTransport,2018/05/18 21:09:34.713,2018/05/18 21:09:34.713,R1
Case No. 14,BookAccomodation,2018/05/18 21:23:14.713,2018/05/18 21:23:14.713,R1
Case No. 14,ApproveApplication,2018/05/18 21:32:58.713,2018/05/18 21:32:58.713,R2
Case No. 14,CollectTickets,2018/05/18 22:08:03.713,2018/05/18 22:08:03.713,R1
Case No. 14,DoSomething,2018/05/18 22:25:27.713,2018/05/18 22:25:27.713,R1
Case No. 14,UseTransport,2018/05/18 22:36:07.713,2018/05/18 22:36:07.713,R1
Case No. 14,UseTransport,2018/05/18 22:38:21.713,2018/05/18 22:38:21.713,R2
Case No. 14,ArchiveDocuments,2018/05/18 22:42:35.713,2018/05/18 22:42:35.713,R1
Case No. 14,DoSomethingDifferent,2018/05/18 22:44:19.713,2018/05/18 22:44:19.713,R1
Case No. 14,DoSomethingDifferent,2018/05/18 23:06:29.713,2018/05/18 23:06:29.713,R1
Case No. 14,UseTransport,2018/05/18 23:20:18.713,2018/05/18 23:20:18.713,R1
Case No. 15,ApplyForTrip,2018/05/19 03:47:35.436,2018/05/19 03:47:35.436,R1
Case No. 15,BookAccomodation,2018/05/19 04:06:39.436,2018/05/19 04:06:39.436,R1
Case No. 15,CollectTickets,2018/05/19 04:08:06.436,2018/05/19 04:08:06.436,R1
Case No. 15,BookTransport,2018/05/19 04:41:54.436,2018/05/19 04:41:54.436,R1
Case No. 15,ArchiveDocuments,2018/05/19 05:13:28.436,2018/05/19 05:13:28.436,R1
Case No. 15,DoSomething,2018/05/19 05:23:24.436,2018/05/19 05:23:24.436,R2
Case No. 15,UseTransport,2018/05/19 05:48:10.436,2018/05/19 05:48:10.436,R1
Case No. 15,UseTransport,2018/05/19 06:13:34.436,2018/05/19 06:13:34.436,R1
Case No. 15,ApproveApplication,2018/05/19 06:35:15.436,2018/05/19 06:35:15.436,R1
Case No. 15,DoSomethingDifferent,2018/05/19 06:46:44.436,2018/05/19 06:46:44.436,R2
Case No. 15,UseTransport,2018/05/19 06:53:50.436,2018/05/19 06:53:50.436,R1
Case No. 15,DoSomethingElse,2018/05/19 07:24:55.436,2018/05/19 07:24:55.436,R1
Case No. 16,ApplyForTrip,2018/05/18 12:03:44.775,2018/05/18 12:03:44.775,R1
Case No. 16,BookAccomodation,2018/05/18 12:15:43.775,2018/05/18 12:15:43.775,R1
Case No. 16,BookTransport,2018/05/18 12:43:33.775,2018/05/18 12:43:33.775,R2
Case No. 16,ApproveApplication,2018/05/18 12:47:10.775,2018/05/18 12:47:10.775,R2
Case No. 16,CollectTickets,2018/05/18 13:41:19.775,2018/05/18 13:41:19.775,R2
Case No. 16,DoSomething,2018/05/18 13:59:12.775,2018/05/18 13:59:12.775,R2
Case No. 16,UseTransport,2018/05/18 14:00:31.775,2018/05/18 14:00:31.775,R1
Case No. 16,ArchiveDocuments,2018/05/18 14:02:50.775,2018/05/18 14:02:50.775,R1
Case No. 16,BookAccomodation,2018/05/18 14:13:36.775,2018/05/18 14:13:36.775,R1
Case No. 16,BookTransport,2018/05/18 14:24:43.775,2018/05/18 14:24:43.775,R1
Case No. 16,BookAccomodation,2018/05/18 14:34:16.775,2018/05/18 14:34:16.775,R1
Case No. 16,DoSomethingDifferent,2018/05/18 15:12:25.775,2018/05/18 15:12:25.775,R2
Case No. 17,ApplyForTrip,2018/05/19 07:42:13.436,2018/05/19 07:42:13.436,R1
Case No. 17,BookAccomodation,2018/05/19 07:59:22.436,2018/05/19 07:59:22.436,R1
Case No. 17,BookTransport,2018/05/19 08:16:12.436,2018/05/19 08:16:12.436,R1
Case No. 17,CollectTickets,2018/05/19 08:20:22.436,2018/05/19 08:20:22.436,R1
Case No. 17,ApproveApplication,2018/05/19 09:12:27.436,2018/05/19 09:12:27.436,R1
Case No. 17,DoSomethingDifferent,2018/05/19 09:29:53.436,2018/05/19 09:29:53.436,R2
Case No. 17,DoSomethingElse,2018/05/19 09:33:44.436,2018/05/19 09:33:44.436,R1
Case No. 17,UseTransport,2018/05/19 09:41:22.436,2018/05/19 09:41:22.436,R1
Case No. 17,ArchiveDocuments,2018/05/19 09:48:21.436,2018/05/19 09:48:21.436,R1
Case No. 17,DoSomething,2018/05/19 10:03:04.436,2018/05/19 10:03:04.436,R1
Case No. 17,UseTransport,2018/05/19 10:12:04.436,2018/05/19 10:12:04.436,R1
Case No. 17,BookAccomodation,2018/05/19 11:12:21.436,2018/05/19 11:12:21.436,R1
Case No. 18,ApplyForTrip,2018/05/19 00:06:54.713,2018/05/19 00:06:54.713,R1
Case No. 18,BookAccomodation,2018/05/19 00:13:15.713,2018/05/19 00:13:15.713,R2
Case No. 18,BookTransport,2018/05/19 00:13:18.713,2018/05/19 00:13:18.713,R1
Case No. 18,ApproveApplication,2018/05/19 00:45:11.713,2018/05/19 00:45:11.713,R2
Case No. 18,CollectTickets,2018/05/19 01:05:17.713,2018/05/19 01:05:17.713,R2
Case No. 18,DoSomething,2018/05/19 01:48:04.713,2018/05/19 01:48:04.713,R1
Case No. 18,UseTransport,2018/05/19 01:51:22.713,2018/05/19 01:51:22.713,R1
Case No. 18,BookTransport,2018/05/19 02:14:45.713,2018/05/19 02:14:45.713,R1
Case No. 18,BookTransport,2018/05/19 02:19:42.713,2018/05/19 02:19:42.713,R2
Case No. 18,BookTransport,2018/05/19 02:31:36.713,2018/05/19 02:31:36.713,R1
Case No. 18,BookAccomodation,2018/05/19 02:55:03.713,2018/05/19 02:55:03.713,R1
Case No. 18,ArchiveDocuments,2018/05/19 02:58:42.713,2018/05/19 02:58:42.713,R1
Case No. 19,ApplyForTrip,2018/05/18 07:44:24.476,2018/05/18 07:44:24.476,R1
Case No. 19,BookTransport,2018/05/18 07:49:00.476,2018/05/18 07:49:00.476,R1
Case No. 19,DoSomething,2018/05/18 08:08:41.476,2018/05/18 08:08:41.476,R2
Case No. 19,DoSomethingDifferent,2018/05/18 08:10:04.476,2018/05/18 08:10:04.476,R2
Case No. 19,ApproveApplication,2018/05/18 08:11:54.476,2018/05/18 08:11:54.476,R1
Case No. 19,CollectTickets,2018/05/18 09:53:54.476,2018/05/18 09:53:54.476,R1
Case No. 19,CollectTickets,2018/05/18 10:20:36.476,2018/05/18 10:20:36.476,R1
Case No. 19,CollectTickets,2018/05/18 10:35:55.476,2018/05/18 10:35:55.476,R2
Case No. 19,ArchiveDocuments,2018/05/18 10:51:09.476,2018/05/18 10:51:09.476,R1
Case No. 19,DoSomethingElse,2018/05/18 10:54:55.476,2018/05/18 10:54:55.476,R2
Case No. 19,UseTransport,2018/05/18 10:57:28.476,2018/05/18 10:57:28.476,R2
Case No. 19,BookAccomodation,2018/05/18 11:18:19.476,2018/05/18 11:18:19.476,R2
Case No. 20,ApplyForTrip,2018/05/18 17:05:52.775,2018/05/18 17:05:52.775,R1
Case No. 20,BookAccomodation,2018/05/18 17:20:15.775,2018/05/18 17:20:15.775,R1
Case No. 20,BookTransport,2018/05/18 17:34:17.775,2018/05/18 17:34:17.775,R2
Case No. 20,DoSomethingDifferent,2018/05/18 17:35:28.775,2018/05/18 17:35:28.775,R2
Case No. 20,CollectTickets,2018/05/18 17:56:47.775,2018/05/18 17:56:47.775,R2
Case No. 20,ApproveApplication,2018/05/18 18:13:03.775,2018/05/18 18:13:03.775,R1
Case No. 20,DoSomethingDifferent,2018/05/18 18:30:24.775,2018/05/18 18:30:24.775,R1
Case No. 20,ArchiveDocuments,2018/05/18 18:33:42.775,2018/05/18 18:33:42.775,R2
Case No. 20,BookTransport,2018/05/18 18:41:38.775,2018/05/18 18:41:38.775,R1
Case No. 20,DoSomethingDifferent,2018/05/18 18:45:23.775,2018/05/18 18:45:23.775,R1
Case No. 20,DoSomething,2018/05/18 19:22:24.775,2018/05/18 19:22:24.775,R2
Case No. 20,UseTransport,2018/05/18 19:26:54.775,2018/05/18 19:26:54.775,R1
Case No. 21,ApplyForTrip,2018/05/19 12:40:21.436,2018/05/19 12:40:21.436,R1
Case No. 21,BookTransport,2018/05/19 12:56:53.436,2018/05/19 12:56:53.436,R1
Case No. 21,BookAccomodation,2018/05/19 13:03:46.436,2018/05/19 13:03:46.436,R1
Case No. 21,ApproveApplication,2018/05/19 13:13:46.436,2018/05/19 13:13:46.436,R1
Case No. 21,CollectTickets,2018/05/19 13:19:31.436,2018/05/19 13:19:31.436,R1
Case No. 21,DoSomethingDifferent,2018/05/19 13:48:10.436,2018/05/19 13:48:10.436,R2
Case No. 21,UseTransport,2018/05/19 13:58:28.436,2018/05/19 13:58:28.436,R1
Case No. 21,UseTransport,2018/05/19 14:04:24.436,2018/05/19 14:04:24.436,R1
Case No. 21,DoSomething,2018/05/19 14:15:00.436,2018/05/19 14:15:00.436,R1
Case No. 21,UseTransport,2018/05/19 14:25:16.436,2018/05/19 14:25:16.436,R1
Case No. 21,ArchiveDocuments,2018/05/19 14:38:37.436,2018/05/19 14:38:37.436,R1
Case No. 21,DoSomethingElse,2018/05/19 15:31:58.436,2018/05/19 15:31:58.436,R1
Case No. 22,ApplyForTrip,2018/05/19 03:44:30.713,2018/05/19 03:44:30.713,R1
Case No. 22,BookTransport,2018/05/19 03:47:38.713,2018/05/19 03:47:38.713,R1
Case No. 22,BookAccomodation,2018/05/19 03:54:30.713,2018/05/19 03:54:30.713,R1
Case No. 22,ApproveApplication,2018/05/19 04:02:03.713,2018/05/19 04:02:03.713,R1
Case No. 22,CollectTickets,2018/05/19 04:15:44.713,2018/05/19 04:15:44.713,R1
Case No. 22,DoSomething,2018/05/19 04:45:18.713,2018/05/19 04:45:18.713,R1
Case No. 22,UseTransport,2018/05/19 05:16:31.713,2018/05/19 05:16:31.713,R1
Case No. 22,DoSomethingDifferent,2018/05/19 05:17:32.713,2018/05/19 05:17:32.713,R1
Case No. 22,ArchiveDocuments,2018/05/19 06:15:05.713,2018/05/19 06:15:05.713,R1
Case No. 22,DoSomethingDifferent,2018/05/19 07:10:34.713,2018/05/19 07:10:34.713,R1
Case No. 22,DoSomethingDifferent,2018/05/19 07:35:42.713,2018/05/19 07:35:42.713,R1
Case No. 22,UseTransport,2018/05/19 07:37:35.713,2018/05/19 07:37:35.713,R1
Case No. 23,ApplyForTrip,2018/05/19 15:46:27.436,2018/05/19 15:46:27.436,R1
Case No. 23,BookTransport,2018/05/19 15:55:00.436,2018/05/19 15:55:00.436,R1
Case No. 23,BookAccomodation,2018/05/19 16:24:00.436,2018/05/19 16:24:00.436,R1
Case No. 23,ApproveApplication,2018/05/19 16:39:30.436,2018/05/19 16:39:30.436,R2
Case No. 23,CollectTickets,2018/05/19 17:19:04.436,2018/05/19 17:19:04.436,R2
Case No. 23,DoSomethingDifferent,2018/05/19 17:44:58.436,2018/05/19 17:44:58.436,R2
Case No. 23,ArchiveDocuments,2018/05/19 18:03:36.436,2018/05/19 18:03:36.436,R1
Case No. 23,DoSomethingDifferent,2018/05/19 18:26:56.436,2018/05/19 18:26:56.436,R1
Case No. 23,DoSomething,2018/05/19 18:52:14.436,2018/05/19 18:52:14.436,R1
Case No. 23,UseTransport,2018/05/19 19:29:35.436,2018/05/19 19:29:35.436,R1
Case No. 23,UseTransport,2018/05/19 19:34:11.436,2018/05/19 19:34:11.436,R1
Case No. 23,BookAccomodation,2018/05/19 19:40:21.436,2018/05/19 19:40:21.436,R1
Case No. 24,ApplyForTrip,2018/05/19 08:58:17.713,2018/05/19 08:58:17.713,R1
Case No. 24,BookTransport,2018/05/19 09:17:34.713,2018/05/19 09:17:34.713,R1
Case No. 24,BookAccomodation,2018/05/19 09:21:43.713,2018/05/19 09:21:43.713,R1
Case No. 24,ApproveApplication,2018/05/19 09:27:51.713,2018/05/19 09:27:51.713,R1
Case No. 24,CollectTickets,2018/05/19 09:54:15.713,2018/05/19 09:54:15.713,R1
Case No. 24,DoSomething,2018/05/19 10:13:50.713,2018/05/19 10:13:50.713,R1
Case No. 24,UseTransport,2018/05/19 10:17:02.713,2018/05/19 10:17:02.713,R1
Case No. 24,UseTransport,2018/05/19 10:22:28.713,2018/05/19 10:22:28.713,R1
Case No. 24,DoSomethingDifferent,2018/05/19 10:22:29.713,2018/05/19 10:22:29.713,R1
Case No. 24,UseTransport,2018/05/19 10:24:01.713,2018/05/19 10:24:01.713,R1
Case No. 24,CollectTickets,2018/05/19 10:31:01.713,2018/05/19 10:31:01.713,R1
Case No. 24,ArchiveDocuments,2018/05/19 11:27:30.713,2018/05/19 11:27:30.713,R1
Case No. 25,ApplyForTrip,2018/05/19 19:56:02.436,2018/05/19 19:56:02.436,R1
Case No. 25,BookTransport,2018/05/19 20:01:59.436,2018/05/19 20:01:59.436,R1
Case No. 25,BookAccomodation,2018/05/19 20:09:50.436,2018/05/19 20:09:50.436,R1
Case No. 25,ApproveApplication,2018/05/19 20:20:35.436,2018/05/19 20:20:35.436,R1
