case,event,startTime,completeTime,Resource
Case No. 3,DoSomethingDifferent,2018/05/18 06:50:40.641,2018/05/18 06:50:40.641,R4
Case No. 3,DoSomething2,2018/05/18 06:56:06.641,2018/05/18 06:56:06.641,R1
Case No. 3,DoSomethingDifferent,2018/05/18 06:57:32.641,2018/05/18 06:57:32.641,R1
Case No. 3,DoSomethingDifferent,2018/05/18 06:57:43.641,2018/05/18 06:57:43.641,R5
Case No. 3,DoSomethingDifferent,2018/05/18 07:14:58.641,2018/05/18 07:14:58.641,R5
Case No. 3,DoSomething2,2018/05/18 07:56:12.641,2018/05/18 07:56:12.641,R5
Case No. 4,ApplyForTrip2,2018/05/18 04:25:31.309,2018/05/18 04:25:31.309,R5
Case No. 4,BookTransport2,2018/05/18 05:17:51.309,2018/05/18 05:17:51.309,R5
Case No. 4,BookAccomodation2,2018/05/18 05:47:30.309,2018/05/18 05:47:30.309,R5
Case No. 4,ApproveApplication2,2018/05/18 06:15:35.309,2018/05/18 06:15:35.309,R5
Case No. 4,CollectTickets2,2018/05/18 06:19:42.309,2018/05/18 06:19:42.309,R5
Case No. 4,ArchiveDocuments2,2018/05/18 06:20:38.309,2018/05/18 06:20:38.309,R5
Case No. 4,DoSomething,2018/05/18 06:34:24.309,2018/05/18 06:34:24.309,R1
Case No. 4,DoSomethingDifferent2,2018/05/18 06:47:38.309,2018/05/18 06:47:38.309,R3
Case No. 4,DoSomething,2018/05/18 07:39:01.309,2018/05/18 07:39:01.309,R5
Case No. 4,DoSomething,2018/05/18 07:41:29.309,2018/05/18 07:41:29.309,R5
Case No. 4,DoSomethingDifferent2,2018/05/18 07:53:10.309,2018/05/18 07:53:10.309,R5
Case No. 4,DoSomething,2018/05/18 08:02:34.309,2018/05/18 08:02:34.309,R5
Case No. 5,ApplyForTrip3,2018/05/18 04:08:41.812,2018/05/18 04:08:41.812,R5
Case No. 5,BookTransport3,2018/05/18 04:31:11.812,2018/05/18 04:31:11.812,R5
Case No. 5,BookAccomodation3,2018/05/18 04:53:38.812,2018/05/18 04:53:38.812,R5
Case No. 5,ApproveApplication3,2018/05/18 05:26:45.812,2018/05/18 05:26:45.812,R5
Case No. 5,CollectTickets3,2018/05/18 05:31:02.812,2018/05/18 05:31:02.812,R5
Case No. 5,ArchiveDocuments3,2018/05/18 05:32:29.812,2018/05/18 05:32:29.812,R5
Case No. 5,DoSomethingDifferent,2018/05/18 06:15:47.812,2018/05/18 06:15:47.812,R4
Case No. 5,DoSomethingDifferent,2018/05/18 06:43:48.812,2018/05/18 06:43:48.812,R1
Case No. 5,DoSomethingDifferent,2018/05/18 06:55:52.812,2018/05/18 06:55:52.812,R1
Case No. 5,DoSomethingDifferent,2018/05/18 07:18:27.812,2018/05/18 07:18:27.812,R5
Case No. 5,DoSomethingDifferent,2018/05/18 07:50:18.812,2018/05/18 07:50:18.812,R5
Case No. 5,DoSomethingDifferent3,2018/05/18 07:51:59.812,2018/05/18 07:51:59.812,R5
Case No. 6,ApplyForTrip,2018/05/18 04:17:43.811,2018/05/18 04:17:43.811,R5
Case No. 6,BookTransport,2018/05/18 04:39:17.811,2018/05/18 04:39:17.811,R5
Case No. 6,BookAccomodation,2018/05/18 04:44:05.811,2018/05/18 04:44:05.811,R5
Case No. 6,ApproveApplication,2018/05/18 04:53:29.811,2018/05/18 04:53:29.811,R5
Case No. 6,CollectTickets,2018/05/18 05:28:51.811,2018/05/18 05:28:51.811,R5
Case No. 6,ArchiveDocuments,2018/05/18 05:29:55.811,2018/05/18 05:29:55.811,R5
Case No. 6,DoSomething,2018/05/18 05:43:51.811,2018/05/18 05:43:51.811,R2
Case No. 6,DoSomethingDifferent,2018/05/18 06:35:57.811,2018/05/18 06:35:57.811,R3
Case No. 6,DoSomethingDifferent,2018/05/18 06:42:49.811,2018/05/18 06:42:49.811,R1
Case No. 6,DoSomethingDifferent,2018/05/18 06:43:52.811,2018/05/18 06:43:52.811,R1
Case No. 6,DoSomething,2018/05/18 06:46:46.811,2018/05/18 06:46:46.811,R5
Case No. 6,DoSomethingElse,2018/05/18 06:50:43.811,2018/05/18 06:50:43.811,R5
Case No. 7,ApplyForTrip4,2018/05/18 04:17:45.368,2018/05/18 04:17:45.368,R5
Case No. 7,BookTransport4,2018/05/18 04:19:11.368,2018/05/18 04:19:11.368,R5
Case No. 7,BookAccomodation4,2018/05/18 04:20:20.368,2018/05/18 04:20:20.368,R5
Case No. 7,ApproveApplication4,2018/05/18 04:23:06.368,2018/05/18 04:23:06.368,R5
Case No. 7,CollectTickets4,2018/05/18 04:57:50.368,2018/05/18 04:57:50.368,R5
Case No. 7,ArchiveDocuments4,2018/05/18 05:56:03.368,2018/05/18 05:56:03.368,R5
Case No. 7,DoSomethingDifferent,2018/05/18 06:09:21.368,2018/05/18 06:09:21.368,R4
Case No. 7,DoSomething4,2018/05/18 06:21:16.368,2018/05/18 06:21:16.368,R1
Case No. 7,DoSomething4,2018/05/18 06:31:41.368,2018/05/18 06:31:41.368,R1
Case No. 7,DoSomethingDifferent,2018/05/18 07:06:14.368,2018/05/18 07:06:14.368,R5
Case No. 7,DoSomethingDifferent,2018/05/18 07:31:09.368,2018/05/18 07:31:09.368,R5
Case No. 7,DoSomethingDifferent4,2018/05/18 08:00:01.368,2018/05/18 08:00:01.368,R5
Case No. 8,ApplyForTrip3,2018/05/18 05:02:58.158,2018/05/18 05:02:58.158,R5
Case No. 8,BookTransport3,2018/05/18 05:43:05.158,2018/05/18 05:43:05.158,R5
Case No. 8,BookAccomodation3,2018/05/18 05:50:37.158,2018/05/18 05:50:37.158,R5
Case No. 8,ApproveApplication3,2018/05/18 06:04:53.158,2018/05/18 06:04:53.158,R5
Case No. 8,CollectTickets3,2018/05/18 06:09:49.158,2018/05/18 06:09:49.158,R5
Case No. 8,ArchiveDocuments3,2018/05/18 06:15:22.158,2018/05/18 06:15:22.158,R5
Case No. 8,DoSomething,2018/05/18 06:16:55.158,2018/05/18 06:16:55.158,R1
Case No. 8,DoSomething,2018/05/18 06:55:48.158,2018/05/18 06:55:48.158,R1
Case No. 8,DoSomethingDifferent3,2018/05/18 07:07:50.158,2018/05/18 07:07:50.158,R1
Case No. 8,DoSomethingDifferent3,2018/05/18 07:30:01.158,2018/05/18 07:30:01.158,R5
Case No. 8,DoSomethingDifferent3,2018/05/18 07:43:26.158,2018/05/18 07:43:26.158,R5
Case No. 8,DoSomething,2018/05/18 08:03:26.158,2018/05/18 08:03:26.158,R5
Case No. 9,ApplyForTrip,2018/05/18 04:53:07.718,2018/05/18 04:53:07.718,R5
Case No. 9,BookTransport,2018/05/18 05:05:33.718,2018/05/18 05:05:33.718,R4
Case No. 9,DoSomethingElse,2018/05/18 05:21:07.718,2018/05/18 05:21:07.718,R3
Case No. 9,DoSomethingDifferent,2018/05/18 05:21:16.718,2018/05/18 05:21:16.718,R5
Case No. 9,ApproveApplication,2018/05/18 05:38:12.718,2018/05/18 05:38:12.718,R5
Case No. 9,UseTransport,2018/05/18 05:53:57.718,2018/05/18 05:53:57.718,R4
Case No. 9,BookAccomodation,2018/05/18 06:05:43.718,2018/05/18 06:05:43.718,R4
Case No. 9,CollectTickets,2018/05/18 06:55:46.718,2018/05/18 06:55:46.718,R5
Case No. 9,BookTransport,2018/05/18 07:20:47.718,2018/05/18 07:20:47.718,R5
Case No. 9,ArchiveDocuments,2018/05/18 07:25:59.718,2018/05/18 07:25:59.718,R4
Case No. 9,DoSomethingDifferent,2018/05/18 07:48:30.718,2018/05/18 07:48:30.718,R5
Case No. 9,DoSomething,2018/05/18 08:05:59.718,2018/05/18 08:05:59.718,R5
Case No. 10,ApplyForTrip2,2018/05/18 04:35:47.089,2018/05/18 04:35:47.089,R5
Case No. 10,BookTransport2,2018/05/18 05:15:10.089,2018/05/18 05:15:10.089,R5
Case No. 10,BookAccomodation2,2018/05/18 05:36:19.089,2018/05/18 05:36:19.089,R5
Case No. 10,ApproveApplication2,2018/05/18 05:48:45.089,2018/05/18 05:48:45.089,R5
Case No. 10,CollectTickets2,2018/05/18 06:02:28.089,2018/05/18 06:02:28.089,R5
Case No. 10,ArchiveDocuments2,2018/05/18 06:30:57.089,2018/05/18 06:30:57.089,R5
Case No. 10,DoSomething,2018/05/18 06:36:48.089,2018/05/18 06:36:48.089,R2
Case No. 10,DoSomethingDifferent2,2018/05/18 06:43:44.089,2018/05/18 06:43:44.089,R3
Case No. 10,DoSomething,2018/05/18 06:46:09.089,2018/05/18 06:46:09.089,R5
Case No. 10,DoSomething,2018/05/18 07:01:13.089,2018/05/18 07:01:13.089,R5
Case No. 10,DoSomethingDifferent2,2018/05/18 07:37:44.089,2018/05/18 07:37:44.089,R5
Case No. 10,DoSomething,2018/05/18 07:56:58.089,2018/05/18 07:56:58.089,R5
Case No. 11,ApplyForTrip5,2018/05/18 04:15:34.127,2018/05/18 04:15:34.127,R5
Case No. 11,BookTransport5,2018/05/18 04:30:25.127,2018/05/18 04:30:25.127,R5
Case No. 11,BookAccomodation5,2018/05/18 04:44:50.127,2018/05/18 04:44:50.127,R5
Case No. 11,ApproveApplication5,2018/05/18 05:06:44.127,2018/05/18 05:06:44.127,R5
Case No. 11,CollectTickets5,2018/05/18 05:54:10.127,2018/05/18 05:54:10.127,R5
Case No. 11,ArchiveDocuments5,2018/05/18 06:02:23.127,2018/05/18 06:02:23.127,R5
Case No. 11,DoSomethingDifferent5,2018/05/18 06:13:23.127,2018/05/18 06:13:23.127,R4
Case No. 11,DoSomethingDifferent5,2018/05/18 06:14:07.127,2018/05/18 06:14:07.127,R5
Case No. 11,DoSomething5,2018/05/18 06:45:26.127,2018/05/18 06:45:26.127,R3
Case No. 11,DoSomethingDifferent5,2018/05/18 06:58:38.127,2018/05/18 06:58:38.127,R1
Case No. 11,DoSomethingDifferent5,2018/05/18 07:13:50.127,2018/05/18 07:13:50.127,R5
Case No. 11,DoSomething5,2018/05/18 07:20:01.127,2018/05/18 07:20:01.127,R5
Case No. 12,ApplyForTrip4,2018/05/18 04:12:07.662,2018/05/18 04:12:07.662,R5
Case No. 12,BookTransport4,2018/05/18 04:38:58.662,2018/05/18 04:38:58.662,R5
Case No. 12,BookAccomodation4,2018/05/18 05:26:54.662,2018/05/18 05:26:54.662,R5
Case No. 12,ApproveApplication4,2018/05/18 05:50:53.662,2018/05/18 05:50:53.662,R5
Case No. 12,CollectTickets4,2018/05/18 05:59:39.662,2018/05/18 05:59:39.662,R5
Case No. 12,ArchiveDocuments4,2018/05/18 06:09:28.662,2018/05/18 06:09:28.662,R5
Case No. 12,DoSomething,2018/05/18 06:16:38.662,2018/05/18 06:16:38.662,R1
Case No. 12,DoSomething,2018/05/18 06:58:11.662,2018/05/18 06:58:11.662,R1
Case No. 12,DoSomethingDifferent4,2018/05/18 07:15:52.662,2018/05/18 07:15:52.662,R5
Case No. 12,DoSomething,2018/05/18 07:31:37.662,2018/05/18 07:31:37.662,R5
Case No. 12,DoSomethingDifferent4,2018/05/18 07:33:15.662,2018/05/18 07:33:15.662,R5
Case No. 12,DoSomething,2018/05/18 07:37:14.662,2018/05/18 07:37:14.662,R5
Case No. 13,ApplyForTrip,2018/05/18 08:05:17.029,2018/05/18 08:05:17.029,R5
Case No. 13,BookTransport,2018/05/18 08:53:07.029,2018/05/18 08:53:07.029,R5
Case No. 13,BookAccomodation,2018/05/18 08:59:27.029,2018/05/18 08:59:27.029,R5
Case No. 13,ApproveApplication,2018/05/18 09:04:47.029,2018/05/18 09:04:47.029,R5
Case No. 13,CollectTickets,2018/05/18 09:06:08.029,2018/05/18 09:06:08.029,R5
Case No. 13,ArchiveDocuments,2018/05/18 09:07:19.029,2018/05/18 09:07:19.029,R5
Case No. 13,DoSomethingDifferent,2018/05/18 09:16:39.029,2018/05/18 09:16:39.029,R4
Case No. 13,DoSomethingDifferent,2018/05/18 09:45:47.029,2018/05/18 09:45:47.029,R5
Case No. 13,DoSomethingElse,2018/05/18 10:25:43.029,2018/05/18 10:25:43.029,R5
Case No. 13,DoSomethingElse,2018/05/18 10:30:14.029,2018/05/18 10:30:14.029,R3
Case No. 13,DoSomething,2018/05/18 10:52:41.029,2018/05/18 10:52:41.029,R5
Case No. 13,DoSomething,2018/05/18 11:25:06.029,2018/05/18 11:25:06.029,R5
Case No. 14,ApplyForTrip5,2018/05/18 04:35:03.364,2018/05/18 04:35:03.364,R5
Case No. 14,BookTransport5,2018/05/18 04:57:27.364,2018/05/18 04:57:27.364,R5
Case No. 14,BookAccomodation5,2018/05/18 05:06:24.364,2018/05/18 05:06:24.364,R5
Case No. 14,ApproveApplication5,2018/05/18 05:18:13.364,2018/05/18 05:18:13.364,R5
Case No. 14,CollectTickets5,2018/05/18 05:26:11.364,2018/05/18 05:26:11.364,R5
Case No. 14,ArchiveDocuments5,2018/05/18 05:42:13.364,2018/05/18 05:42:13.364,R5
Case No. 14,DoSomething5,2018/05/18 06:19:30.364,2018/05/18 06:19:30.364,R1
Case No. 14,DoSomethingDifferent5,2018/05/18 06:41:06.364,2018/05/18 06:41:06.364,R5
Case No. 14,DoSomething5,2018/05/18 06:59:47.364,2018/05/18 06:59:47.364,R3
Case No. 14,DoSomethingDifferent5,2018/05/18 07:17:33.364,2018/05/18 07:17:33.364,R4
Case No. 14,DoSomethingDifferent5,2018/05/18 07:33:04.364,2018/05/18 07:33:04.364,R5
Case No. 14,DoSomething5,2018/05/18 07:33:16.364,2018/05/18 07:33:16.364,R5
Case No. 15,ApplyForTrip2,2018/05/18 08:28:49.641,2018/05/18 08:28:49.641,R5
Case No. 15,BookTransport2,2018/05/18 08:52:09.641,2018/05/18 08:52:09.641,R5
Case No. 15,BookAccomodation2,2018/05/18 09:03:17.641,2018/05/18 09:03:17.641,R5
Case No. 15,ApproveApplication2,2018/05/18 09:13:38.641,2018/05/18 09:13:38.641,R5
Case No. 15,CollectTickets2,2018/05/18 09:15:16.641,2018/05/18 09:15:16.641,R5
Case No. 15,ArchiveDocuments2,2018/05/18 09:21:51.641,2018/05/18 09:21:51.641,R5
Case No. 15,DoSomethingDifferent,2018/05/18 09:24:58.641,2018/05/18 09:24:58.641,R4
Case No. 15,UseTransport2,2018/05/18 09:52:00.641,2018/05/18 09:52:00.641,R3
Case No. 15,DoSomethingDifferent,2018/05/18 10:04:16.641,2018/05/18 10:04:16.641,R5
Case No. 15,UseTransport2,2018/05/18 10:40:20.641,2018/05/18 10:40:20.641,R4
Case No. 15,DoSomething2,2018/05/18 11:05:19.641,2018/05/18 11:05:19.641,R5
Case No. 15,DoSomething2,2018/05/18 11:12:23.641,2018/05/18 11:12:23.641,R5
Case No. 16,ApplyForTrip3,2018/05/18 04:22:28.858,2018/05/18 04:22:28.858,R5
Case No. 16,BookTransport3,2018/05/18 04:33:00.858,2018/05/18 04:33:00.858,R5
Case No. 16,BookAccomodation3,2018/05/18 05:58:50.858,2018/05/18 05:58:50.858,R5
Case No. 16,ApproveApplication3,2018/05/18 06:16:53.858,2018/05/18 06:16:53.858,R5
Case No. 16,CollectTickets3,2018/05/18 06:32:16.858,2018/05/18 06:32:16.858,R5
Case No. 16,ArchiveDocuments3,2018/05/18 07:30:12.858,2018/05/18 07:30:12.858,R5
Case No. 16,DoSomething,2018/05/18 07:33:20.858,2018/05/18 07:33:20.858,R2
Case No. 16,DoSomething,2018/05/18 07:35:18.858,2018/05/18 07:35:18.858,R1
Case No. 16,DoSomethingDifferent3,2018/05/18 07:41:50.858,2018/05/18 07:41:50.858,R1
Case No. 16,DoSomethingDifferent3,2018/05/18 07:42:53.858,2018/05/18 07:42:53.858,R5
Case No. 16,DoSomethingDifferent3,2018/05/18 07:45:05.858,2018/05/18 07:45:05.858,R5
Case No. 16,DoSomething,2018/05/18 07:46:49.858,2018/05/18 07:46:49.858,R5
Case No. 17,ApplyForTrip3,2018/05/18 08:38:17.812,2018/05/18 08:38:17.812,R5
Case No. 17,BookTransport3,2018/05/18 09:11:01.812,2018/05/18 09:11:01.812,R5
Case No. 17,BookAccomodation3,2018/05/18 09:15:21.812,2018/05/18 09:15:21.812,R5
Case No. 17,ApproveApplication3,2018/05/18 09:39:54.812,2018/05/18 09:39:54.812,R5
Case No. 17,CollectTickets3,2018/05/18 10:05:50.812,2018/05/18 10:05:50.812,R5
Case No. 17,ArchiveDocuments3,2018/05/18 10:17:56.812,2018/05/18 10:17:56.812,R5
Case No. 17,DoSomethingDifferent,2018/05/18 10:25:29.812,2018/05/18 10:25:29.812,R4
Case No. 17,DoSomethingDifferent,2018/05/18 10:36:15.812,2018/05/18 10:36:15.812,R4
Case No. 17,DoSomethingDifferent3,2018/05/18 10:49:50.812,2018/05/18 10:49:50.812,R5
Case No. 17,DoSomething3,2018/05/18 11:00:49.812,2018/05/18 11:00:49.812,R5
Case No. 17,DoSomething3,2018/05/18 11:34:22.812,2018/05/18 11:34:22.812,R5
Case No. 17,DoSomething3,2018/05/18 11:44:51.812,2018/05/18 11:44:51.812,R5
Case No. 18,ApplyForTrip,2018/05/18 08:28:27.292,2018/05/18 08:28:27.292,R5
Case No. 18,BookTransport,2018/05/18 08:31:33.292,2018/05/18 08:31:33.292,R5
Case No. 18,BookAccomodation,2018/05/18 08:44:35.292,2018/05/18 08:44:35.292,R5
Case No. 18,ApproveApplication,2018/05/18 09:32:11.292,2018/05/18 09:32:11.292,R5
Case No. 18,CollectTickets,2018/05/18 09:34:01.292,2018/05/18 09:34:01.292,R5
Case No. 18,ArchiveDocuments,2018/05/18 09:37:40.292,2018/05/18 09:37:40.292,R5
Case No. 18,DoSomething,2018/05/18 10:33:22.292,2018/05/18 10:33:22.292,R1
Case No. 18,DoSomethingDifferent,2018/05/18 10:51:09.292,2018/05/18 10:51:09.292,R5
Case No. 18,DoSomethingElse,2018/05/18 10:51:26.292,2018/05/18 10:51:26.292,R5
Case No. 18,DoSomethingElse,2018/05/18 11:28:20.292,2018/05/18 11:28:20.292,R3
Case No. 18,DoSomething,2018/05/18 11:32:50.292,2018/05/18 11:32:50.292,R5
Case No. 18,DoSomething,2018/05/18 12:01:28.292,2018/05/18 12:01:28.292,R5
Case No. 19,ApplyForTrip2,2018/05/18 04:16:44.664,2018/05/18 04:16:44.664,R4
Case No. 19,BookTransport2,2018/05/18 04:39:58.664,2018/05/18 04:39:58.664,R4
Case No. 19,BookTransport2,2018/05/18 05:08:53.664,2018/05/18 05:08:53.664,R5
Case No. 19,BookAccomodation2,2018/05/18 05:14:27.664,2018/05/18 05:14:27.664,R5
Case No. 19,DoSomethingDifferent2,2018/05/18 05:44:07.664,2018/05/18 05:44:07.664,R5
Case No. 19,ApproveApplication2,2018/05/18 05:49:48.664,2018/05/18 05:49:48.664,R5
Case No. 19,CollectTickets2,2018/05/18 06:10:59.664,2018/05/18 06:10:59.664,R5
Case No. 19,ArchiveDocuments2,2018/05/18 06:13:37.664,2018/05/18 06:13:37.664,R5
Case No. 19,UseTransport2,2018/05/18 06:25:13.664,2018/05/18 06:25:13.664,R4
Case No. 19,BookAccomodation2,2018/05/18 06:36:53.664,2018/05/18 06:36:53.664,R5
Case No. 19,DoSomethingDifferent2,2018/05/18 07:32:26.664,2018/05/18 07:32:26.664,R5
Case No. 19,DoSomething2,2018/05/18 07:39:39.664,2018/05/18 07:39:39.664,R5
Case No. 20,ApplyForTrip4,2018/05/18 04:14:25.461,2018/05/18 04:14:25.461,R5
Case No. 20,BookTransport4,2018/05/18 04:45:19.461,2018/05/18 04:45:19.461,R5
Case No. 20,BookAccomodation4,2018/05/18 04:56:16.461,2018/05/18 04:56:16.461,R5
Case No. 20,ApproveApplication4,2018/05/18 04:59:22.461,2018/05/18 04:59:22.461,R5
Case No. 20,CollectTickets4,2018/05/18 05:06:02.461,2018/05/18 05:06:02.461,R5
Case No. 20,ArchiveDocuments4,2018/05/18 05:14:51.461,2018/05/18 05:14:51.461,R5
Case No. 20,DoSomething,2018/05/18 06:14:01.461,2018/05/18 06:14:01.461,R2
Case No. 20,DoSomething,2018/05/18 06:56:21.461,2018/05/18 06:56:21.461,R1
Case No. 20,DoSomethingDifferent4,2018/05/18 07:11:46.461,2018/05/18 07:11:46.461,R5
Case No. 20,DoSomething,2018/05/18 07:18:56.461,2018/05/18 07:18:56.461,R5
Case No. 20,DoSomethingDifferent4,2018/05/18 08:01:12.461,2018/05/18 08:01:12.461,R5
Case No. 20,DoSomething,2018/05/18 08:08:12.461,2018/05/18 08:08:12.461,R5
Case No. 21,ApplyForTrip4,2018/05/18 08:13:15.368,2018/05/18 08:13:15.368,R5
Case No. 21,BookTransport4,2018/05/18 08:13:57.368,2018/05/18 08:13:57.368,R5
Case No. 21,BookAccomodation4,2018/05/18 08:28:53.368,2018/05/18 08:28:53.368,R5
Case No. 21,ApproveApplication4,2018/05/18 08:44:42.368,2018/05/18 08:44:42.368,R5
Case No. 21,CollectTickets4,2018/05/18 08:49:59.368,2018/05/18 08:49:59.368,R5
Case No. 21,ArchiveDocuments4,2018/05/18 09:08:35.368,2018/05/18 09:08:35.368,R5
Case No. 21,DoSomethingDifferent,2018/05/18 09:44:22.368,2018/05/18 09:44:22.368,R4
Case No. 21,DoSomethingDifferent4,2018/05/18 10:06:21.368,2018/05/18 10:06:21.368,R2
Case No. 21,DoSomethingDifferent4,2018/05/18 11:06:34.368,2018/05/18 11:06:34.368,R1
Case No. 21,DoSomethingDifferent4,2018/05/18 11:32:27.368,2018/05/18 11:32:27.368,R1
Case No. 21,DoSomething4,2018/05/18 11:54:27.368,2018/05/18 11:54:27.368,R5
Case No. 21,DoSomethingDifferent4,2018/05/18 12:01:47.368,2018/05/18 12:01:47.368,R3
Case No. 22,ApplyForTrip2,2018/05/18 08:20:39.309,2018/05/18 08:20:39.309,R5
Case No. 22,BookTransport2,2018/05/18 08:42:08.309,2018/05/18 08:42:08.309,R5
Case No. 22,BookAccomodation2,2018/05/18 09:10:20.309,2018/05/18 09:10:20.309,R5
Case No. 22,ApproveApplication2,2018/05/18 10:23:02.309,2018/05/18 10:23:02.309,R5
Case No. 22,CollectTickets2,2018/05/18 10:29:35.309,2018/05/18 10:29:35.309,R5
Case No. 22,ArchiveDocuments2,2018/05/18 10:40:01.309,2018/05/18 10:40:01.309,R5
Case No. 22,DoSomething,2018/05/18 10:48:32.309,2018/05/18 10:48:32.309,R1
Case No. 22,DoSomething,2018/05/18 11:12:18.309,2018/05/18 11:12:18.309,R5
Case No. 22,DoSomething,2018/05/18 11:32:59.309,2018/05/18 11:32:59.309,R5
Case No. 22,DoSomething,2018/05/18 11:34:56.309,2018/05/18 11:34:56.309,R5
Case No. 22,DoSomethingDifferent2,2018/05/18 11:40:29.309,2018/05/18 11:40:29.309,R5
Case No. 22,DoSomething,2018/05/18 12:01:38.309,2018/05/18 12:01:38.309,R5
Case No. 23,ApplyForTrip5,2018/05/18 08:23:33.127,2018/05/18 08:23:33.127,R5
Case No. 23,BookTransport5,2018/05/18 08:24:04.127,2018/05/18 08:24:04.127,R5
Case No. 23,BookAccomodation5,2018/05/18 08:50:25.127,2018/05/18 08:50:25.127,R5
Case No. 23,ApproveApplication5,2018/05/18 09:16:33.127,2018/05/18 09:16:33.127,R5
Case No. 23,CollectTickets5,2018/05/18 09:21:45.127,2018/05/18 09:21:45.127,R5
Case No. 23,ArchiveDocuments5,2018/05/18 10:06:15.127,2018/05/18 10:06:15.127,R5
Case No. 23,DoSomethingDifferent5,2018/05/18 10:07:18.127,2018/05/18 10:07:18.127,R4
Case No. 23,DoSomething5,2018/05/18 11:08:28.127,2018/05/18 11:08:28.127,R4
Case No. 23,DoSomething5,2018/05/18 11:13:39.127,2018/05/18 11:13:39.127,R5
Case No. 23,UseTransport5,2018/05/18 11:24:31.127,2018/05/18 11:24:31.127,R4
Case No. 23,DoSomething5,2018/05/18 11:43:19.127,2018/05/18 11:43:19.127,R4
Case No. 23,DoSomething5,2018/05/18 11:46:17.127,2018/05/18 11:46:17.127,R5
Case No. 24,ApplyForTrip3,2018/05/18 08:57:48.158,2018/05/18 08:57:48.158,R5
Case No. 24,BookTransport3,2018/05/18 09:27:39.158,2018/05/18 09:27:39.158,R5
Case No. 24,BookAccomodation3,2018/05/18 09:46:40.158,2018/05/18 09:46:40.158,R5
Case No. 24,ApproveApplication3,2018/05/18 09:48:06.158,2018/05/18 09:48:06.158,R5
Case No. 24,CollectTickets3,2018/05/18 10:01:09.158,2018/05/18 10:01:09.158,R5
Case No. 24,ArchiveDocuments3,2018/05/18 10:04:58.158,2018/05/18 10:04:58.158,R5
Case No. 24,DoSomething,2018/05/18 10:38:14.158,2018/05/18 10:38:14.158,R1
Case No. 24,DoSomething,2018/05/18 11:16:50.158,2018/05/18 11:16:50.158,R3
Case No. 24,DoSomethingDifferent3,2018/05/18 11:21:29.158,2018/05/18 11:21:29.158,R1
Case No. 24,DoSomething3,2018/05/18 11:23:15.158,2018/05/18 11:23:15.158,R5
