case,event,startTime,completeTime,Resource
Case No. 21,ApproveApplication,2018/05/15 14:45:51.274,2018/05/15 14:45:51.274,R5
Case No. 21,ApproveApplication,2018/05/15 15:22:18.274,2018/05/15 15:22:18.274,R5
Case No. 21,ApproveApplication,2018/05/15 15:39:15.274,2018/05/15 15:39:15.274,R5
Case No. 21,ApproveApplication,2018/05/15 15:41:31.274,2018/05/15 15:41:31.274,R5
Case No. 21,BookAccomodation,2018/05/15 16:25:36.274,2018/05/15 16:25:36.274,R5
Case No. 21,ApproveApplication,2018/05/15 16:32:04.274,2018/05/15 16:32:04.274,R5
Case No. 21,ApproveApplication,2018/05/15 16:38:19.274,2018/05/15 16:38:19.274,R5
Case No. 22,ApplyForTrip,2018/05/15 05:46:34.069,2018/05/15 05:46:34.069,R3
Case No. 22,BookAccomodation,2018/05/15 05:50:33.069,2018/05/15 05:50:33.069,R1
Case No. 22,ApproveApplication,2018/05/15 05:54:59.069,2018/05/15 05:54:59.069,R2
Case No. 22,CollectTickets,2018/05/15 05:57:01.069,2018/05/15 05:57:01.069,R4
Case No. 22,ArchiveDocuments,2018/05/15 06:17:22.069,2018/05/15 06:17:22.069,R5
Case No. 22,ApplyForTrip,2018/05/15 06:51:31.069,2018/05/15 06:51:31.069,R5
Case No. 22,BookAccomodation,2018/05/15 07:19:18.069,2018/05/15 07:19:18.069,R3
Case No. 22,ApproveApplication,2018/05/15 08:13:31.069,2018/05/15 08:13:31.069,R5
Case No. 22,ApproveApplication,2018/05/15 08:41:16.069,2018/05/15 08:41:16.069,R3
Case No. 22,BookAccomodation,2018/05/15 09:05:55.069,2018/05/15 09:05:55.069,R3
Case No. 22,ApproveApplication,2018/05/15 09:06:23.069,2018/05/15 09:06:23.069,R3
Case No. 23,ApplyForTrip,2018/05/15 17:22:45.274,2018/05/15 17:22:45.274,R3
Case No. 23,BookAccomodation,2018/05/15 17:29:53.274,2018/05/15 17:29:53.274,R4
Case No. 23,ApproveApplication,2018/05/15 18:11:01.274,2018/05/15 18:11:01.274,R5
Case No. 23,ApproveApplication,2018/05/15 18:20:01.274,2018/05/15 18:20:01.274,R5
Case No. 23,ApproveApplication,2018/05/15 18:20:26.274,2018/05/15 18:20:26.274,R5
Case No. 23,ApproveApplication,2018/05/15 18:41:35.274,2018/05/15 18:41:35.274,R5
Case No. 23,ApproveApplication,2018/05/15 19:33:16.274,2018/05/15 19:33:16.274,R5
Case No. 23,ApproveApplication,2018/05/15 19:57:53.274,2018/05/15 19:57:53.274,R5
Case No. 23,BookAccomodation,2018/05/15 20:35:41.274,2018/05/15 20:35:41.274,R5
Case No. 23,ApproveApplication,2018/05/15 20:36:36.274,2018/05/15 20:36:36.274,R5
Case No. 23,ApproveApplication,2018/05/15 21:02:55.274,2018/05/15 21:02:55.274,R5
Case No. 24,ApplyForTrip,2018/05/15 09:25:16.069,2018/05/15 09:25:16.069,R3
Case No. 24,BookAccomodation,2018/05/15 09:42:47.069,2018/05/15 09:42:47.069,R1
Case No. 24,ApproveApplication,2018/05/15 09:47:12.069,2018/05/15 09:47:12.069,R2
Case No. 24,CollectTickets,2018/05/15 10:42:55.069,2018/05/15 10:42:55.069,R4
Case No. 24,ArchiveDocuments,2018/05/15 11:06:34.069,2018/05/15 11:06:34.069,R5
Case No. 24,ApplyForTrip,2018/05/15 11:24:36.069,2018/05/15 11:24:36.069,R5
Case No. 24,BookAccomodation,2018/05/15 11:33:58.069,2018/05/15 11:33:58.069,R3
Case No. 24,ApproveApplication,2018/05/15 11:57:53.069,2018/05/15 11:57:53.069,R3
Case No. 24,ApproveApplication,2018/05/15 11:58:00.069,2018/05/15 11:58:00.069,R3
Case No. 24,ApproveApplication,2018/05/15 12:23:30.069,2018/05/15 12:23:30.069,R3
Case No. 24,CollectTickets,2018/05/15 12:51:47.069,2018/05/15 12:51:47.069,R3
Case No. 25,ApplyForTrip,2018/05/15 21:17:14.274,2018/05/15 21:17:14.274,R1
Case No. 25,BookAccomodation,2018/05/15 21:54:58.274,2018/05/15 21:54:58.274,R4
Case No. 25,ApproveApplication,2018/05/15 22:14:10.274,2018/05/15 22:14:10.274,R5
Case No. 25,ApproveApplication,2018/05/15 22:22:16.274,2018/05/15 22:22:16.274,R5
Case No. 25,ApproveApplication,2018/05/15 22:28:56.274,2018/05/15 22:28:56.274,R5
Case No. 25,ApproveApplication,2018/05/15 22:37:24.274,2018/05/15 22:37:24.274,R5
Case No. 25,ApproveApplication,2018/05/15 23:28:54.274,2018/05/15 23:28:54.274,R5
Case No. 25,ApproveApplication,2018/05/15 23:48:37.274,2018/05/15 23:48:37.274,R5
Case No. 25,BookAccomodation,2018/05/15 23:54:54.274,2018/05/15 23:54:54.274,R5
Case No. 25,ApproveApplication,2018/05/16 00:25:10.274,2018/05/16 00:25:10.274,R5
Case No. 25,ApproveApplication,2018/05/16 01:16:31.274,2018/05/16 01:16:31.274,R5
Case No. 26,ApplyForTrip,2018/05/14 21:25:17.017,2018/05/14 21:25:17.017,R5
Case No. 26,BookAccomodation,2018/05/14 21:28:03.017,2018/05/14 21:28:03.017,R1
Case No. 26,ApproveApplication,2018/05/14 21:33:08.017,2018/05/14 21:33:08.017,R2
Case No. 26,ArchiveDocuments,2018/05/14 21:43:47.017,2018/05/14 21:43:47.017,R2
Case No. 26,ApplyForTrip,2018/05/14 21:44:35.017,2018/05/14 21:44:35.017,R4
Case No. 26,BookAccomodation,2018/05/14 23:05:03.017,2018/05/14 23:05:03.017,R5
Case No. 26,ApproveApplication,2018/05/14 23:23:29.017,2018/05/14 23:23:29.017,R5
Case No. 26,CollectTickets,2018/05/14 23:30:39.017,2018/05/14 23:30:39.017,R3
Case No. 26,ArchiveDocuments,2018/05/14 23:34:18.017,2018/05/14 23:34:18.017,R4
Case No. 26,ApproveApplication,2018/05/14 23:45:34.017,2018/05/14 23:45:34.017,R5
