case,event,startTime,completeTime,Resource
Case No. 8,BookAccomodation,2018/05/14 17:07:35.906,2018/05/14 17:07:35.906,R5
Case No. 8,ApproveApplication,2018/05/14 17:13:45.906,2018/05/14 17:13:45.906,R5
Case No. 9,ApplyForTrip,2018/05/14 05:18:54.064,2018/05/14 05:18:54.064,R5
Case No. 9,BookAccomodation,2018/05/14 05:36:39.064,2018/05/14 05:36:39.064,R4
Case No. 9,ApproveApplication,2018/05/14 05:51:59.064,2018/05/14 05:51:59.064,R5
Case No. 9,ApproveApplication,2018/05/14 06:00:20.064,2018/05/14 06:00:20.064,R5
Case No. 9,ApproveApplication,2018/05/14 06:23:59.064,2018/05/14 06:23:59.064,R5
Case No. 9,ApproveApplication,2018/05/14 06:30:39.064,2018/05/14 06:30:39.064,R5
Case No. 9,ApproveApplication,2018/05/14 07:09:19.064,2018/05/14 07:09:19.064,R5
Case No. 9,ApproveApplication,2018/05/14 07:21:47.064,2018/05/14 07:21:47.064,R5
Case No. 9,ApproveApplication,2018/05/14 07:29:37.064,2018/05/14 07:29:37.064,R5
Case No. 9,BookAccomodation,2018/05/14 07:50:45.064,2018/05/14 07:50:45.064,R1
Case No. 9,ApproveApplication,2018/05/14 08:37:26.064,2018/05/14 08:37:26.064,R1
Case No. 10,ApplyForTrip,2018/05/14 09:16:16.474,2018/05/14 09:16:16.474,R4
Case No. 10,BookAccomodation,2018/05/14 09:26:34.474,2018/05/14 09:26:34.474,R5
Case No. 10,ApproveApplication,2018/05/14 10:41:04.474,2018/05/14 10:41:04.474,R5
Case No. 10,CollectTickets,2018/05/14 10:54:41.474,2018/05/14 10:54:41.474,R2
Case No. 10,ArchiveDocuments,2018/05/14 11:03:54.474,2018/05/14 11:03:54.474,R3
Case No. 10,CollectTickets,2018/05/14 11:05:48.474,2018/05/14 11:05:48.474,R5
Case No. 10,ApproveApplication,2018/05/14 11:24:36.474,2018/05/14 11:24:36.474,R5
Case No. 10,ApproveApplication,2018/05/14 11:45:02.474,2018/05/14 11:45:02.474,R5
Case No. 10,ApproveApplication,2018/05/14 11:47:54.474,2018/05/14 11:47:54.474,R5
Case No. 10,BookAccomodation,2018/05/14 12:00:26.474,2018/05/14 12:00:26.474,R5
Case No. 10,ApproveApplication,2018/05/14 12:44:57.474,2018/05/14 12:44:57.474,R5
Case No. 11,ApplyForTrip,2018/05/14 21:33:08.265,2018/05/14 21:33:08.265,R2
Case No. 11,BookAccomodation,2018/05/14 21:58:11.265,2018/05/14 21:58:11.265,R5
Case No. 11,ApproveApplication,2018/05/14 22:36:07.265,2018/05/14 22:36:07.265,R5
Case No. 11,ApproveApplication,2018/05/14 22:53:19.265,2018/05/14 22:53:19.265,R5
Case No. 11,ApproveApplication,2018/05/14 23:08:21.265,2018/05/14 23:08:21.265,R5
Case No. 11,ApproveApplication,2018/05/14 23:20:03.265,2018/05/14 23:20:03.265,R5
Case No. 11,ApproveApplication,2018/05/15 00:01:47.265,2018/05/15 00:01:47.265,R5
Case No. 11,ApproveApplication,2018/05/15 00:21:08.265,2018/05/15 00:21:08.265,R5
Case No. 11,BookAccomodation,2018/05/15 00:22:55.265,2018/05/15 00:22:55.265,R5
Case No. 11,ApproveApplication,2018/05/15 00:45:06.265,2018/05/15 00:45:06.265,R5
Case No. 11,ApproveApplication,2018/05/15 00:45:49.265,2018/05/15 00:45:49.265,R5
Case No. 12,ApplyForTrip,2018/05/14 17:29:35.906,2018/05/14 17:29:35.906,R5
Case No. 12,BookAccomodation,2018/05/14 17:50:00.906,2018/05/14 17:50:00.906,R3
Case No. 12,ApproveApplication,2018/05/14 18:31:59.906,2018/05/14 18:31:59.906,R5
Case No. 12,CollectTickets,2018/05/14 19:34:38.906,2018/05/14 19:34:38.906,R4
Case No. 12,ArchiveDocuments,2018/05/14 19:35:52.906,2018/05/14 19:35:52.906,R5
Case No. 12,ApproveApplication,2018/05/14 20:11:33.906,2018/05/14 20:11:33.906,R5
Case No. 12,CollectTickets,2018/05/14 20:20:23.906,2018/05/14 20:20:23.906,R5
Case No. 12,BookAccomodation,2018/05/14 20:28:06.906,2018/05/14 20:28:06.906,R5
Case No. 12,ApproveApplication,2018/05/14 20:40:00.906,2018/05/14 20:40:00.906,R5
Case No. 12,BookAccomodation,2018/05/14 20:56:31.906,2018/05/14 20:56:31.906,R5
Case No. 12,ApproveApplication,2018/05/14 21:06:49.906,2018/05/14 21:06:49.906,R5
Case No. 13,ApplyForTrip,2018/05/15 01:31:33.265,2018/05/15 01:31:33.265,R1
Case No. 13,BookAccomodation,2018/05/15 01:44:44.265,2018/05/15 01:44:44.265,R5
Case No. 13,ApproveApplication,2018/05/15 02:00:00.265,2018/05/15 02:00:00.265,R5
Case No. 13,ApproveApplication,2018/05/15 02:00:35.265,2018/05/15 02:00:35.265,R5
Case No. 13,ApproveApplication,2018/05/15 02:02:08.265,2018/05/15 02:02:08.265,R5
Case No. 13,ApproveApplication,2018/05/15 02:04:23.265,2018/05/15 02:04:23.265,R5
Case No. 13,ApproveApplication,2018/05/15 02:14:41.265,2018/05/15 02:14:41.265,R5
Case No. 13,ApproveApplication,2018/05/15 02:27:03.265,2018/05/15 02:27:03.265,R5
Case No. 13,BookAccomodation,2018/05/15 02:55:57.265,2018/05/15 02:55:57.265,R5
Case No. 13,ApproveApplication,2018/05/15 03:02:53.265,2018/05/15 03:02:53.265,R5
Case No. 13,ApproveApplication,2018/05/15 05:14:09.265,2018/05/15 05:14:09.265,R5
Case No. 14,ApplyForTrip,2018/05/14 21:34:04.906,2018/05/14 21:34:04.906,R5
Case No. 14,BookAccomodation,2018/05/14 22:03:02.906,2018/05/14 22:03:02.906,R5
Case No. 14,ApproveApplication,2018/05/14 22:05:01.906,2018/05/14 22:05:01.906,R5
Case No. 14,CollectTickets,2018/05/14 22:06:35.906,2018/05/14 22:06:35.906,R4
Case No. 14,ArchiveDocuments,2018/05/14 22:43:52.906,2018/05/14 22:43:52.906,R5
Case No. 14,ApproveApplication,2018/05/14 22:57:33.906,2018/05/14 22:57:33.906,R5
Case No. 14,CollectTickets,2018/05/14 23:03:02.906,2018/05/14 23:03:02.906,R5
Case No. 14,BookAccomodation,2018/05/14 23:10:14.906,2018/05/14 23:10:14.906,R5
Case No. 14,ApproveApplication,2018/05/14 23:52:14.906,2018/05/14 23:52:14.906,R5
Case No. 14,ApproveApplication,2018/05/15 00:33:22.906,2018/05/15 00:33:22.906,R5
Case No. 14,CollectTickets,2018/05/15 00:52:38.906,2018/05/15 00:52:38.906,R5
Case No. 15,ApplyForTrip,2018/05/15 05:40:42.265,2018/05/15 05:40:42.265,R2
Case No. 15,BookAccomodation,2018/05/15 06:17:59.265,2018/05/15 06:17:59.265,R4
Case No. 15,ApproveApplication,2018/05/15 06:52:05.265,2018/05/15 06:52:05.265,R5
Case No. 15,ApproveApplication,2018/05/15 07:07:06.265,2018/05/15 07:07:06.265,R5
Case No. 15,ApproveApplication,2018/05/15 07:14:18.265,2018/05/15 07:14:18.265,R5
Case No. 15,ApproveApplication,2018/05/15 07:32:47.265,2018/05/15 07:32:47.265,R5
Case No. 15,ApproveApplication,2018/05/15 08:11:11.265,2018/05/15 08:11:11.265,R5
Case No. 15,ApproveApplication,2018/05/15 08:22:41.265,2018/05/15 08:22:41.265,R5
Case No. 15,BookAccomodation,2018/05/15 08:27:32.265,2018/05/15 08:27:32.265,R5
Case No. 15,ApproveApplication,2018/05/15 08:48:56.265,2018/05/15 08:48:56.265,R5
Case No. 15,ApproveApplication,2018/05/15 08:57:47.265,2018/05/15 08:57:47.265,R5
Case No. 16,ApplyForTrip,2018/05/14 13:52:14.474,2018/05/14 13:52:14.474,R5
Case No. 16,BookAccomodation,2018/05/14 14:19:37.474,2018/05/14 14:19:37.474,R5
Case No. 16,ApproveApplication,2018/05/14 14:33:30.474,2018/05/14 14:33:30.474,R5
Case No. 16,CollectTickets,2018/05/14 14:49:25.474,2018/05/14 14:49:25.474,R2
Case No. 16,ArchiveDocuments,2018/05/14 14:54:59.474,2018/05/14 14:54:59.474,R3
Case No. 16,ApproveApplication,2018/05/14 15:45:45.474,2018/05/14 15:45:45.474,R5
Case No. 16,ArchiveDocuments,2018/05/14 16:12:10.474,2018/05/14 16:12:10.474,R5
Case No. 16,BookAccomodation,2018/05/14 16:18:36.474,2018/05/14 16:18:36.474,R5
Case No. 16,ApproveApplication,2018/05/14 16:29:26.474,2018/05/14 16:29:26.474,R5
Case No. 16,BookAccomodation,2018/05/14 16:45:22.474,2018/05/14 16:45:22.474,R4
Case No. 16,ApproveApplication,2018/05/14 16:54:40.474,2018/05/14 16:54:40.474,R5
Case No. 17,ApplyForTrip,2018/05/15 09:29:20.265,2018/05/15 09:29:20.265,R5
Case No. 17,BookAccomodation,2018/05/15 09:36:15.265,2018/05/15 09:36:15.265,R4
Case No. 17,ApproveApplication,2018/05/15 09:44:03.265,2018/05/15 09:44:03.265,R5
Case No. 17,ApproveApplication,2018/05/15 10:17:42.265,2018/05/15 10:17:42.265,R5
Case No. 17,ApproveApplication,2018/05/15 10:30:34.265,2018/05/15 10:30:34.265,R5
Case No. 17,ApproveApplication,2018/05/15 11:27:13.265,2018/05/15 11:27:13.265,R5
Case No. 17,ApproveApplication,2018/05/15 11:27:43.265,2018/05/15 11:27:43.265,R5
Case No. 17,ApproveApplication,2018/05/15 11:35:41.265,2018/05/15 11:35:41.265,R5
Case No. 17,BookAccomodation,2018/05/15 12:11:10.265,2018/05/15 12:11:10.265,R5
Case No. 17,ApproveApplication,2018/05/15 12:17:45.265,2018/05/15 12:17:45.265,R5
Case No. 17,ApproveApplication,2018/05/15 12:54:51.265,2018/05/15 12:54:51.265,R5
Case No. 18,ApplyForTrip,2018/05/15 02:48:10.906,2018/05/15 02:48:10.906,R5
Case No. 18,BookAccomodation,2018/05/15 03:07:04.906,2018/05/15 03:07:04.906,R5
Case No. 18,ApproveApplication,2018/05/15 03:13:38.906,2018/05/15 03:13:38.906,R5
Case No. 18,CollectTickets,2018/05/15 03:14:45.906,2018/05/15 03:14:45.906,R4
Case No. 18,ArchiveDocuments,2018/05/15 04:01:02.906,2018/05/15 04:01:02.906,R5
Case No. 18,ApproveApplication,2018/05/15 04:11:39.906,2018/05/15 04:11:39.906,R5
Case No. 18,CollectTickets,2018/05/15 04:54:37.906,2018/05/15 04:54:37.906,R5
Case No. 18,BookAccomodation,2018/05/15 04:57:59.906,2018/05/15 04:57:59.906,R5
Case No. 18,ApproveApplication,2018/05/15 04:58:21.906,2018/05/15 04:58:21.906,R3
Case No. 18,ApproveApplication,2018/05/15 05:03:13.906,2018/05/15 05:03:13.906,R5
Case No. 18,CollectTickets,2018/05/15 05:04:58.906,2018/05/15 05:04:58.906,R5
Case No. 19,ApplyForTrip,2018/05/14 09:56:04.064,2018/05/14 09:56:04.064,R4
Case No. 19,BookAccomodation,2018/05/14 10:03:53.064,2018/05/14 10:03:53.064,R1
Case No. 19,ApproveApplication,2018/05/14 10:17:29.064,2018/05/14 10:17:29.064,R5
Case No. 19,ArchiveDocuments,2018/05/14 10:18:11.064,2018/05/14 10:18:11.064,R2
Case No. 19,ApplyForTrip,2018/05/14 10:25:34.064,2018/05/14 10:25:34.064,R1
Case No. 19,BookAccomodation,2018/05/14 10:26:51.064,2018/05/14 10:26:51.064,R5
Case No. 19,ApproveApplication,2018/05/14 10:50:27.064,2018/05/14 10:50:27.064,R5
Case No. 19,BookAccomodation,2018/05/14 10:59:11.064,2018/05/14 10:59:11.064,R5
Case No. 19,ApproveApplication,2018/05/14 11:06:21.064,2018/05/14 11:06:21.064,R3
Case No. 19,ApproveApplication,2018/05/14 11:15:33.064,2018/05/14 11:15:33.064,R1
Case No. 19,ApproveApplication,2018/05/14 12:26:21.064,2018/05/14 12:26:21.064,R5
Case No. 20,ApplyForTrip,2018/05/14 17:19:46.474,2018/05/14 17:19:46.474,R5
Case No. 20,BookAccomodation,2018/05/14 17:44:07.474,2018/05/14 17:44:07.474,R4
Case No. 20,ApproveApplication,2018/05/14 17:45:36.474,2018/05/14 17:45:36.474,R5
Case No. 20,CollectTickets,2018/05/14 18:02:44.474,2018/05/14 18:02:44.474,R2
Case No. 20,ArchiveDocuments,2018/05/14 18:18:18.474,2018/05/14 18:18:18.474,R3
Case No. 20,ApproveApplication,2018/05/14 18:31:00.474,2018/05/14 18:31:00.474,R5
Case No. 20,CollectTickets,2018/05/14 18:47:42.474,2018/05/14 18:47:42.474,R5
Case No. 20,BookAccomodation,2018/05/14 19:49:47.474,2018/05/14 19:49:47.474,R5
Case No. 20,ApproveApplication,2018/05/14 20:14:02.474,2018/05/14 20:14:02.474,R5
Case No. 20,BookAccomodation,2018/05/14 20:24:37.474,2018/05/14 20:24:37.474,R5
Case No. 20,ApproveApplication,2018/05/14 20:29:16.474,2018/05/14 20:29:16.474,R5
Case No. 21,ApplyForTrip,2018/05/15 13:37:47.265,2018/05/15 13:37:47.265,R4
Case No. 21,BookAccomodation,2018/05/15 13:45:58.265,2018/05/15 13:45:58.265,R4
Case No. 21,ApproveApplication,2018/05/15 13:56:44.265,2018/05/15 13:56:44.265,R5
Case No. 21,ApproveApplication,2018/05/15 14:17:43.265,2018/05/15 14:17:43.265,R5
Case No. 21,ApproveApplication,2018/05/15 14:37:47.265,2018/05/15 14:37:47.265,R5
Case No. 21,ApproveApplication,2018/05/15 14:52:14.265,2018/05/15 14:52:14.265,R5
Case No. 21,ApproveApplication,2018/05/15 14:59:25.265,2018/05/15 14:59:25.265,R5
Case No. 21,ApproveApplication,2018/05/15 15:04:03.265,2018/05/15 15:04:03.265,R5
Case No. 21,BookAccomodation,2018/05/15 15:08:22.265,2018/05/15 15:08:22.265,R5
Case No. 21,ApproveApplication,2018/05/15 15:32:42.265,2018/05/15 15:32:42.265,R5
Case No. 21,ApproveApplication,2018/05/15 15:49:41.265,2018/05/15 15:49:41.265,R5
Case No. 22,ApplyForTrip,2018/05/15 05:23:12.906,2018/05/15 05:23:12.906,R3
Case No. 22,BookAccomodation,2018/05/15 05:53:42.906,2018/05/15 05:53:42.906,R5
Case No. 22,ApproveApplication,2018/05/15 06:22:44.906,2018/05/15 06:22:44.906,R5
Case No. 22,CollectTickets,2018/05/15 06:30:12.906,2018/05/15 06:30:12.906,R4
Case No. 22,ArchiveDocuments,2018/05/15 06:53:14.906,2018/05/15 06:53:14.906,R5
Case No. 22,ApproveApplication,2018/05/15 07:38:21.906,2018/05/15 07:38:21.906,R5
Case No. 22,CollectTickets,2018/05/15 08:07:37.906,2018/05/15 08:07:37.906,R5
Case No. 22,BookAccomodation,2018/05/15 08:16:57.906,2018/05/15 08:16:57.906,R5
Case No. 22,ApproveApplication,2018/05/15 08:17:35.906,2018/05/15 08:17:35.906,R5
Case No. 22,ApproveApplication,2018/05/15 08:45:55.906,2018/05/15 08:45:55.906,R5
Case No. 22,CollectTickets,2018/05/15 08:49:48.906,2018/05/15 08:49:48.906,R5
Case No. 23,ApplyForTrip,2018/05/15 17:19:59.265,2018/05/15 17:19:59.265,R3
Case No. 23,BookAccomodation,2018/05/15 17:28:02.265,2018/05/15 17:28:02.265,R4
Case No. 23,ApproveApplication,2018/05/15 17:54:05.265,2018/05/15 17:54:05.265,R5
Case No. 23,ApproveApplication,2018/05/15 18:20:43.265,2018/05/15 18:20:43.265,R5
Case No. 23,ApproveApplication,2018/05/15 18:32:06.265,2018/05/15 18:32:06.265,R5
Case No. 23,ApproveApplication,2018/05/15 19:40:23.265,2018/05/15 19:40:23.265,R5
Case No. 23,ApproveApplication,2018/05/15 19:57:24.265,2018/05/15 19:57:24.265,R5
Case No. 23,ApproveApplication,2018/05/15 20:51:55.265,2018/05/15 20:51:55.265,R5
Case No. 23,BookAccomodation,2018/05/15 20:52:24.265,2018/05/15 20:52:24.265,R5
Case No. 23,ApproveApplication,2018/05/15 21:02:03.265,2018/05/15 21:02:03.265,R5
Case No. 23,ApproveApplication,2018/05/15 21:08:26.265,2018/05/15 21:08:26.265,R5
Case No. 24,ApplyForTrip,2018/05/15 09:16:26.906,2018/05/15 09:16:26.906,R2
Case No. 24,BookAccomodation,2018/05/15 09:41:46.906,2018/05/15 09:41:46.906,R5
Case No. 24,ApproveApplication,2018/05/15 09:57:55.906,2018/05/15 09:57:55.906,R5
Case No. 24,CollectTickets,2018/05/15 10:12:44.906,2018/05/15 10:12:44.906,R4
Case No. 24,ArchiveDocuments,2018/05/15 10:16:34.906,2018/05/15 10:16:34.906,R5
Case No. 24,ApproveApplication,2018/05/15 10:40:02.906,2018/05/15 10:40:02.906,R5
Case No. 24,CollectTickets,2018/05/15 11:10:54.906,2018/05/15 11:10:54.906,R5
Case No. 24,BookAccomodation,2018/05/15 11:43:51.906,2018/05/15 11:43:51.906,R5
Case No. 24,ApproveApplication,2018/05/15 11:57:28.906,2018/05/15 11:57:28.906,R5
Case No. 24,ApproveApplication,2018/05/15 12:12:24.906,2018/05/15 12:12:24.906,R5
Case No. 24,CollectTickets,2018/05/15 12:21:15.906,2018/05/15 12:21:15.906,R5
Case No. 25,ApplyForTrip,2018/05/15 21:45:11.265,2018/05/15 21:45:11.265,R1
Case No. 25,BookAccomodation,2018/05/15 22:01:59.265,2018/05/15 22:01:59.265,R4
Case No. 25,ApproveApplication,2018/05/15 22:07:53.265,2018/05/15 22:07:53.265,R5
Case No. 25,ApproveApplication,2018/05/15 23:07:37.265,2018/05/15 23:07:37.265,R5
Case No. 25,ApproveApplication,2018/05/15 23:15:03.265,2018/05/15 23:15:03.265,R5
Case No. 25,ApproveApplication,2018/05/15 23:21:35.265,2018/05/15 23:21:35.265,R5
Case No. 25,ApproveApplication,2018/05/16 00:03:29.265,2018/05/16 00:03:29.265,R5
Case No. 25,ApproveApplication,2018/05/16 00:33:27.265,2018/05/16 00:33:27.265,R5
Case No. 25,BookAccomodation,2018/05/16 00:42:21.265,2018/05/16 00:42:21.265,R5
Case No. 25,ApproveApplication,2018/05/16 00:46:37.265,2018/05/16 00:46:37.265,R5
Case No. 25,ApproveApplication,2018/05/16 00:49:35.265,2018/05/16 00:49:35.265,R5
Case No. 26,ApplyForTrip,2018/05/14 22:05:13.474,2018/05/14 22:05:13.474,R5
Case No. 26,BookAccomodation,2018/05/14 22:17:05.474,2018/05/14 22:17:05.474,R5
Case No. 26,ApproveApplication,2018/05/14 22:32:14.474,2018/05/14 22:32:14.474,R5
Case No. 26,CollectTickets,2018/05/14 22:38:18.474,2018/05/14 22:38:18.474,R2
Case No. 26,ArchiveDocuments,2018/05/14 23:13:19.474,2018/05/14 23:13:19.474,R3
Case No. 26,ApproveApplication,2018/05/14 23:33:45.474,2018/05/14 23:33:45.474,R5
Case No. 26,CollectTickets,2018/05/15 00:24:06.474,2018/05/15 00:24:06.474,R5
Case No. 26,BookAccomodation,2018/05/15 01:02:21.474,2018/05/15 01:02:21.474,R5
Case No. 26,ApproveApplication,2018/05/15 01:03:09.474,2018/05/15 01:03:09.474,R5
Case No. 26,ApproveApplication,2018/05/15 01:08:20.474,2018/05/15 01:08:20.474,R5
Case No. 26,CollectTickets,2018/05/15 01:08:54.474,2018/05/15 01:08:54.474,R5
Case No. 27,ApplyForTrip,2018/05/16 01:17:53.265,2018/05/16 01:17:53.265,R1
Case No. 27,BookAccomodation,2018/05/16 01:34:02.265,2018/05/16 01:34:02.265,R3
Case No. 27,ApproveApplication,2018/05/16 01:38:14.265,2018/05/16 01:38:14.265,R5
Case No. 27,ApproveApplication,2018/05/16 01:38:27.265,2018/05/16 01:38:27.265,R5
