case,event,startTime,completeTime,Resource
Case No. 3,CollectTickets2,2018/05/18 06:19:24.929,2018/05/18 06:19:24.929,R5
Case No. 3,ArchiveDocuments2,2018/05/18 06:43:13.929,2018/05/18 06:43:13.929,R5
Case No. 3,DoSomething2,2018/05/18 07:08:34.929,2018/05/18 07:08:34.929,R5
Case No. 3,DoSomethingDifferent2,2018/05/18 07:15:35.929,2018/05/18 07:15:35.929,R4
Case No. 3,DoSomethingDifferent2,2018/05/18 07:38:57.929,2018/05/18 07:38:57.929,R5
Case No. 3,DoSomethingDifferent2,2018/05/18 07:53:44.929,2018/05/18 07:53:44.929,R4
Case No. 3,DoSomethingDifferent2,2018/05/18 08:12:11.929,2018/05/18 08:12:11.929,R4
Case No. 3,DoSomethingDifferent2,2018/05/18 08:16:42.929,2018/05/18 08:16:42.929,R5
Case No. 3,DoSomething2,2018/05/18 08:24:13.929,2018/05/18 08:24:13.929,R5
Case No. 4,ApplyForTrip2,2018/05/18 05:04:44.116,2018/05/18 05:04:44.116,R5
Case No. 4,BookTransport2,2018/05/18 05:19:47.116,2018/05/18 05:19:47.116,R5
Case No. 4,BookAccomodation2,2018/05/18 05:27:35.116,2018/05/18 05:27:35.116,R5
Case No. 4,ApproveApplication2,2018/05/18 05:35:15.116,2018/05/18 05:35:15.116,R5
Case No. 4,CollectTickets2,2018/05/18 06:03:39.116,2018/05/18 06:03:39.116,R5
Case No. 4,ArchiveDocuments2,2018/05/18 06:29:07.116,2018/05/18 06:29:07.116,R5
Case No. 4,DoSomethingElse,2018/05/18 06:34:53.116,2018/05/18 06:34:53.116,R5
Case No. 4,DoSomething,2018/05/18 06:36:12.116,2018/05/18 06:36:12.116,R5
Case No. 4,DoSomethingDifferent2,2018/05/18 06:46:48.116,2018/05/18 06:46:48.116,R1
Case No. 4,DoSomethingDifferent2,2018/05/18 06:49:02.116,2018/05/18 06:49:02.116,R1
Case No. 4,DoSomethingDifferent2,2018/05/18 06:57:22.116,2018/05/18 06:57:22.116,R1
Case No. 4,DoSomething,2018/05/18 07:16:08.116,2018/05/18 07:16:08.116,R5
Case No. 4,DoSomethingDifferent2,2018/05/18 07:31:30.116,2018/05/18 07:31:30.116,R5
Case No. 4,DoSomethingDifferent2,2018/05/18 07:53:24.116,2018/05/18 07:53:24.116,R5
Case No. 4,DoSomethingElse,2018/05/18 08:25:53.116,2018/05/18 08:25:53.116,R5
Case No. 5,ApplyForTrip3,2018/05/18 04:35:51.908,2018/05/18 04:35:51.908,R5
Case No. 5,BookTransport3,2018/05/18 04:40:05.908,2018/05/18 04:40:05.908,R5
Case No. 5,BookAccomodation3,2018/05/18 04:42:42.908,2018/05/18 04:42:42.908,R5
Case No. 5,ApproveApplication3,2018/05/18 04:45:00.908,2018/05/18 04:45:00.908,R5
Case No. 5,CollectTickets3,2018/05/18 05:00:58.908,2018/05/18 05:00:58.908,R5
Case No. 5,ArchiveDocuments3,2018/05/18 05:18:03.908,2018/05/18 05:18:03.908,R5
Case No. 5,DoSomething3,2018/05/18 05:33:39.908,2018/05/18 05:33:39.908,R3
Case No. 5,DoSomethingDifferent3,2018/05/18 05:47:15.908,2018/05/18 05:47:15.908,R5
Case No. 5,DoSomethingDifferent3,2018/05/18 06:00:10.908,2018/05/18 06:00:10.908,R4
Case No. 5,DoSomethingDifferent3,2018/05/18 06:15:16.908,2018/05/18 06:15:16.908,R3
Case No. 5,DoSomethingDifferent3,2018/05/18 06:54:11.908,2018/05/18 06:54:11.908,R3
Case No. 5,DoSomethingDifferent3,2018/05/18 07:04:57.908,2018/05/18 07:04:57.908,R4
Case No. 5,DoSomethingDifferent3,2018/05/18 07:07:01.908,2018/05/18 07:07:01.908,R5
Case No. 5,DoSomethingDifferent3,2018/05/18 07:21:19.908,2018/05/18 07:21:19.908,R1
Case No. 5,DoSomethingDifferent3,2018/05/18 08:08:39.908,2018/05/18 08:08:39.908,R3
Case No. 5,DoSomethingDifferent3,2018/05/18 08:18:45.908,2018/05/18 08:18:45.908,R5
Case No. 5,DoSomething3,2018/05/18 08:31:06.908,2018/05/18 08:31:06.908,R5
Case No. 6,ApplyForTrip,2018/05/18 05:01:57.533,2018/05/18 05:01:57.533,R5
Case No. 6,BookTransport,2018/05/18 05:02:43.533,2018/05/18 05:02:43.533,R5
Case No. 6,BookAccomodation,2018/05/18 05:32:20.533,2018/05/18 05:32:20.533,R5
Case No. 6,ApproveApplication,2018/05/18 05:32:29.533,2018/05/18 05:32:29.533,R5
Case No. 6,CollectTickets,2018/05/18 06:05:16.533,2018/05/18 06:05:16.533,R5
Case No. 6,ArchiveDocuments,2018/05/18 06:21:02.533,2018/05/18 06:21:02.533,R5
Case No. 6,DoSomethingElse,2018/05/18 06:41:26.533,2018/05/18 06:41:26.533,R4
Case No. 6,DoSomething,2018/05/18 06:45:34.533,2018/05/18 06:45:34.533,R2
Case No. 6,DoSomething,2018/05/18 07:01:42.533,2018/05/18 07:01:42.533,R4
Case No. 6,DoSomethingDifferent,2018/05/18 07:07:15.533,2018/05/18 07:07:15.533,R3
Case No. 6,DoSomethingDifferent,2018/05/18 07:15:03.533,2018/05/18 07:15:03.533,R1
Case No. 6,DoSomethingDifferent,2018/05/18 07:48:27.533,2018/05/18 07:48:27.533,R1
Case No. 6,DoSomething,2018/05/18 08:10:33.533,2018/05/18 08:10:33.533,R5
Case No. 6,DoSomethingElse,2018/05/18 08:23:05.533,2018/05/18 08:23:05.533,R5
Case No. 7,ApplyForTrip4,2018/05/18 04:33:05.195,2018/05/18 04:33:05.195,R5
Case No. 7,BookTransport4,2018/05/18 04:55:23.195,2018/05/18 04:55:23.195,R5
Case No. 7,BookAccomodation4,2018/05/18 04:57:57.195,2018/05/18 04:57:57.195,R5
Case No. 7,ApproveApplication4,2018/05/18 05:14:33.195,2018/05/18 05:14:33.195,R5
Case No. 7,CollectTickets4,2018/05/18 05:55:26.195,2018/05/18 05:55:26.195,R5
Case No. 7,ArchiveDocuments4,2018/05/18 06:20:47.195,2018/05/18 06:20:47.195,R5
Case No. 7,ArchiveDocuments4,2018/05/18 06:21:39.195,2018/05/18 06:21:39.195,R5
Case No. 7,DoSomethingDifferent4,2018/05/18 06:37:29.195,2018/05/18 06:37:29.195,R5
Case No. 7,DoSomethingDifferent4,2018/05/18 06:43:33.195,2018/05/18 06:43:33.195,R4
Case No. 7,DoSomethingDifferent4,2018/05/18 07:05:44.195,2018/05/18 07:05:44.195,R5
Case No. 7,DoSomethingDifferent4,2018/05/18 07:15:33.195,2018/05/18 07:15:33.195,R1
Case No. 7,DoSomethingDifferent4,2018/05/18 07:23:58.195,2018/05/18 07:23:58.195,R4
Case No. 7,DoSomethingDifferent4,2018/05/18 07:28:30.195,2018/05/18 07:28:30.195,R1
Case No. 7,DoSomethingDifferent4,2018/05/18 07:45:44.195,2018/05/18 07:45:44.195,R5
Case No. 7,DoSomething4,2018/05/18 08:31:29.195,2018/05/18 08:31:29.195,R5
Case No. 8,ApplyForTrip3,2018/05/18 04:38:11.008,2018/05/18 04:38:11.008,R5
Case No. 8,BookTransport3,2018/05/18 05:04:46.008,2018/05/18 05:04:46.008,R5
Case No. 8,BookAccomodation3,2018/05/18 05:30:39.008,2018/05/18 05:30:39.008,R5
Case No. 8,ApproveApplication3,2018/05/18 06:01:20.008,2018/05/18 06:01:20.008,R5
Case No. 8,CollectTickets3,2018/05/18 06:20:20.008,2018/05/18 06:20:20.008,R5
Case No. 8,ArchiveDocuments3,2018/05/18 06:25:56.008,2018/05/18 06:25:56.008,R5
Case No. 8,DoSomethingElse,2018/05/18 06:30:49.008,2018/05/18 06:30:49.008,R5
Case No. 8,DoSomething,2018/05/18 07:06:41.008,2018/05/18 07:06:41.008,R5
Case No. 8,DoSomethingDifferent3,2018/05/18 07:30:17.008,2018/05/18 07:30:17.008,R1
Case No. 8,DoSomething,2018/05/18 07:39:57.008,2018/05/18 07:39:57.008,R1
Case No. 8,DoSomethingDifferent3,2018/05/18 07:56:20.008,2018/05/18 07:56:20.008,R1
Case No. 8,DoSomethingDifferent3,2018/05/18 08:05:56.008,2018/05/18 08:05:56.008,R3
Case No. 8,DoSomethingDifferent3,2018/05/18 08:18:40.008,2018/05/18 08:18:40.008,R4
Case No. 8,DoSomethingDifferent3,2018/05/18 08:30:21.008,2018/05/18 08:30:21.008,R5
Case No. 8,DoSomethingElse,2018/05/18 08:32:08.008,2018/05/18 08:32:08.008,R5
Case No. 9,ApplyForTrip,2018/05/18 04:56:39.903,2018/05/18 04:56:39.903,R5
Case No. 9,DoSomethingDifferent,2018/05/18 05:45:44.903,2018/05/18 05:45:44.903,R3
Case No. 9,DoSomethingElse,2018/05/18 05:50:34.903,2018/05/18 05:50:34.903,R2
Case No. 9,UseTransport,2018/05/18 06:01:03.903,2018/05/18 06:01:03.903,R1
Case No. 9,ArchiveDocuments,2018/05/18 06:14:34.903,2018/05/18 06:14:34.903,R5
Case No. 9,CollectTickets,2018/05/18 06:53:48.903,2018/05/18 06:53:48.903,R4
Case No. 9,BookAccomodation,2018/05/18 07:36:12.903,2018/05/18 07:36:12.903,R3
Case No. 9,BookTransport,2018/05/18 07:38:12.903,2018/05/18 07:38:12.903,R2
Case No. 9,ApproveApplication,2018/05/18 07:45:41.903,2018/05/18 07:45:41.903,R1
Case No. 9,DoSomethingDifferent,2018/05/18 07:56:37.903,2018/05/18 07:56:37.903,R4
Case No. 9,DoSomething,2018/05/18 08:17:04.903,2018/05/18 08:17:04.903,R5
Case No. 9,DoSomethingElse,2018/05/18 08:32:52.903,2018/05/18 08:32:52.903,R5
Case No. 10,ApplyForTrip2,2018/05/18 04:51:04.384,2018/05/18 04:51:04.384,R5
Case No. 10,BookTransport2,2018/05/18 06:40:28.384,2018/05/18 06:40:28.384,R5
Case No. 10,BookAccomodation2,2018/05/18 06:41:06.384,2018/05/18 06:41:06.384,R5
Case No. 10,ApproveApplication2,2018/05/18 06:45:50.384,2018/05/18 06:45:50.384,R5
Case No. 10,CollectTickets2,2018/05/18 06:46:01.384,2018/05/18 06:46:01.384,R5
Case No. 10,ArchiveDocuments2,2018/05/18 06:47:46.384,2018/05/18 06:47:46.384,R5
Case No. 10,DoSomethingElse,2018/05/18 06:54:25.384,2018/05/18 06:54:25.384,R4
Case No. 10,DoSomething,2018/05/18 06:57:58.384,2018/05/18 06:57:58.384,R2
Case No. 10,DoSomething,2018/05/18 07:11:38.384,2018/05/18 07:11:38.384,R4
Case No. 10,DoSomething,2018/05/18 07:25:45.384,2018/05/18 07:25:45.384,R5
Case No. 10,DoSomethingDifferent2,2018/05/18 07:28:46.384,2018/05/18 07:28:46.384,R4
Case No. 10,DoSomethingDifferent2,2018/05/18 07:48:16.384,2018/05/18 07:48:16.384,R3
Case No. 10,DoSomethingDifferent2,2018/05/18 08:09:15.384,2018/05/18 08:09:15.384,R1
Case No. 10,DoSomethingElse,2018/05/18 08:30:40.384,2018/05/18 08:30:40.384,R5
Case No. 11,ApplyForTrip5,2018/05/18 04:57:28.121,2018/05/18 04:57:28.121,R5
Case No. 11,BookTransport5,2018/05/18 05:15:43.121,2018/05/18 05:15:43.121,R5
Case No. 11,BookAccomodation5,2018/05/18 05:21:17.121,2018/05/18 05:21:17.121,R5
Case No. 11,ApproveApplication5,2018/05/18 05:30:51.121,2018/05/18 05:30:51.121,R5
Case No. 11,CollectTickets5,2018/05/18 05:40:02.121,2018/05/18 05:40:02.121,R5
Case No. 11,ArchiveDocuments5,2018/05/18 05:43:13.121,2018/05/18 05:43:13.121,R5
Case No. 11,UseTransport5,2018/05/18 05:43:57.121,2018/05/18 05:43:57.121,R5
Case No. 11,ArchiveDocuments5,2018/05/18 05:49:58.121,2018/05/18 05:49:58.121,R5
Case No. 11,DoSomethingDifferent5,2018/05/18 05:53:07.121,2018/05/18 05:53:07.121,R1
Case No. 11,UseTransport5,2018/05/18 05:54:52.121,2018/05/18 05:54:52.121,R5
Case No. 11,DoSomethingDifferent5,2018/05/18 06:32:34.121,2018/05/18 06:32:34.121,R3
Case No. 11,DoSomething5,2018/05/18 07:07:45.121,2018/05/18 07:07:45.121,R3
Case No. 11,DoSomethingDifferent5,2018/05/18 07:12:33.121,2018/05/18 07:12:33.121,R1
Case No. 11,DoSomethingDifferent5,2018/05/18 07:27:43.121,2018/05/18 07:27:43.121,R5
Case No. 11,DoSomething5,2018/05/18 07:57:47.121,2018/05/18 07:57:47.121,R5
Case No. 12,ApplyForTrip4,2018/05/18 04:34:19.537,2018/05/18 04:34:19.537,R5
Case No. 12,BookTransport4,2018/05/18 05:15:19.537,2018/05/18 05:15:19.537,R5
Case No. 12,BookAccomodation4,2018/05/18 05:43:49.537,2018/05/18 05:43:49.537,R5
Case No. 12,ApproveApplication4,2018/05/18 05:53:54.537,2018/05/18 05:53:54.537,R5
Case No. 12,CollectTickets4,2018/05/18 05:59:26.537,2018/05/18 05:59:26.537,R5
Case No. 12,ArchiveDocuments4,2018/05/18 05:59:48.537,2018/05/18 05:59:48.537,R5
Case No. 12,DoSomethingElse,2018/05/18 05:59:57.537,2018/05/18 05:59:57.537,R5
Case No. 12,DoSomething,2018/05/18 07:09:46.537,2018/05/18 07:09:46.537,R5
Case No. 12,DoSomethingDifferent4,2018/05/18 07:10:53.537,2018/05/18 07:10:53.537,R1
Case No. 12,DoSomethingDifferent4,2018/05/18 07:28:40.537,2018/05/18 07:28:40.537,R5
Case No. 12,DoSomethingDifferent4,2018/05/18 07:45:07.537,2018/05/18 07:45:07.537,R1
Case No. 12,DoSomething,2018/05/18 07:46:39.537,2018/05/18 07:46:39.537,R5
Case No. 12,DoSomethingDifferent4,2018/05/18 08:07:03.537,2018/05/18 08:07:03.537,R5
Case No. 12,DoSomethingDifferent4,2018/05/18 08:13:55.537,2018/05/18 08:13:55.537,R5
Case No. 12,DoSomethingElse,2018/05/18 08:29:06.537,2018/05/18 08:29:06.537,R5
Case No. 13,ApplyForTrip,2018/05/18 08:37:14.112,2018/05/18 08:37:14.112,R5
Case No. 13,BookTransport,2018/05/18 08:39:16.112,2018/05/18 08:39:16.112,R5
Case No. 13,BookAccomodation,2018/05/18 08:45:30.112,2018/05/18 08:45:30.112,R5
Case No. 13,ApproveApplication,2018/05/18 09:18:46.112,2018/05/18 09:18:46.112,R5
Case No. 13,CollectTickets,2018/05/18 09:38:28.112,2018/05/18 09:38:28.112,R5
Case No. 13,ArchiveDocuments,2018/05/18 09:46:19.112,2018/05/18 09:46:19.112,R5
Case No. 13,DoSomethingDifferent,2018/05/18 09:59:12.112,2018/05/18 09:59:12.112,R5
Case No. 13,DoSomethingElse,2018/05/18 10:01:43.112,2018/05/18 10:01:43.112,R5
Case No. 13,DoSomething,2018/05/18 10:26:36.112,2018/05/18 10:26:36.112,R5
Case No. 13,UseTransport,2018/05/18 10:43:41.112,2018/05/18 10:43:41.112,R4
Case No. 13,UseTransport,2018/05/18 10:56:04.112,2018/05/18 10:56:04.112,R5
Case No. 13,UseTransport,2018/05/18 11:04:19.112,2018/05/18 11:04:19.112,R5
Case No. 13,DoSomething,2018/05/18 11:54:55.112,2018/05/18 11:54:55.112,R5
Case No. 13,DoSomethingElse,2018/05/18 11:56:22.112,2018/05/18 11:56:22.112,R5
Case No. 13,DoSomethingElse,2018/05/18 12:08:47.112,2018/05/18 12:08:47.112,R5
Case No. 13,DoSomething,2018/05/18 12:20:40.112,2018/05/18 12:20:40.112,R5
Case No. 13,DoSomething,2018/05/18 12:21:36.112,2018/05/18 12:21:36.112,R5
Case No. 14,ApplyForTrip5,2018/05/18 05:05:26.424,2018/05/18 05:05:26.424,R5
Case No. 14,BookTransport5,2018/05/18 05:11:20.424,2018/05/18 05:11:20.424,R5
Case No. 14,BookAccomodation5,2018/05/18 05:22:33.424,2018/05/18 05:22:33.424,R5
Case No. 14,ApproveApplication5,2018/05/18 05:26:14.424,2018/05/18 05:26:14.424,R5
Case No. 14,CollectTickets5,2018/05/18 05:51:57.424,2018/05/18 05:51:57.424,R5
Case No. 14,ArchiveDocuments5,2018/05/18 05:59:30.424,2018/05/18 05:59:30.424,R5
Case No. 14,DoSomethingElse,2018/05/18 06:29:29.424,2018/05/18 06:29:29.424,R5
Case No. 14,DoSomething,2018/05/18 06:34:02.424,2018/05/18 06:34:02.424,R5
Case No. 14,DoSomething5,2018/05/18 06:54:43.424,2018/05/18 06:54:43.424,R5
Case No. 14,DoSomethingDifferent5,2018/05/18 07:24:06.424,2018/05/18 07:24:06.424,R4
Case No. 14,DoSomethingDifferent5,2018/05/18 07:43:25.424,2018/05/18 07:43:25.424,R5
Case No. 14,DoSomething5,2018/05/18 07:43:51.424,2018/05/18 07:43:51.424,R5
Case No. 14,DoSomethingDifferent5,2018/05/18 07:44:51.424,2018/05/18 07:44:51.424,R5
Case No. 14,DoSomethingDifferent5,2018/05/18 08:13:02.424,2018/05/18 08:13:02.424,R5
Case No. 14,DoSomethingElse,2018/05/18 08:27:01.424,2018/05/18 08:27:01.424,R5
Case No. 15,ApplyForTrip2,2018/05/18 08:44:52.929,2018/05/18 08:44:52.929,R5
Case No. 15,BookTransport2,2018/05/18 08:52:46.929,2018/05/18 08:52:46.929,R5
Case No. 15,BookAccomodation2,2018/05/18 09:06:32.929,2018/05/18 09:06:32.929,R5
Case No. 15,ApproveApplication2,2018/05/18 09:25:57.929,2018/05/18 09:25:57.929,R5
Case No. 15,CollectTickets2,2018/05/18 09:34:31.929,2018/05/18 09:34:31.929,R5
Case No. 15,ArchiveDocuments2,2018/05/18 10:11:55.929,2018/05/18 10:11:55.929,R5
Case No. 15,DoSomething2,2018/05/18 10:14:16.929,2018/05/18 10:14:16.929,R5
Case No. 15,UseTransport2,2018/05/18 11:03:34.929,2018/05/18 11:03:34.929,R5
Case No. 15,DoSomething2,2018/05/18 11:24:02.929,2018/05/18 11:24:02.929,R5
Case No. 15,DoSomething2,2018/05/18 11:37:26.929,2018/05/18 11:37:26.929,R1
Case No. 15,DoSomethingDifferent2,2018/05/18 11:39:06.929,2018/05/18 11:39:06.929,R5
Case No. 15,DoSomethingDifferent2,2018/05/18 11:45:48.929,2018/05/18 11:45:48.929,R3
Case No. 15,DoSomething2,2018/05/18 11:46:43.929,2018/05/18 11:46:43.929,R2
Case No. 15,ArchiveDocuments2,2018/05/18 12:04:04.929,2018/05/18 12:04:04.929,R1
Case No. 15,UseTransport2,2018/05/18 12:18:38.929,2018/05/18 12:18:38.929,R4
Case No. 15,UseTransport2,2018/05/18 12:29:07.929,2018/05/18 12:29:07.929,R5
Case No. 15,DoSomething2,2018/05/18 12:30:52.929,2018/05/18 12:30:52.929,R5
Case No. 16,ApplyForTrip3,2018/05/18 04:36:48.783,2018/05/18 04:36:48.783,R5
Case No. 16,BookTransport3,2018/05/18 04:49:28.783,2018/05/18 04:49:28.783,R5
Case No. 16,BookAccomodation3,2018/05/18 05:17:06.783,2018/05/18 05:17:06.783,R5
Case No. 16,ApproveApplication3,2018/05/18 05:23:43.783,2018/05/18 05:23:43.783,R5
Case No. 16,CollectTickets3,2018/05/18 05:39:31.783,2018/05/18 05:39:31.783,R5
Case No. 16,ArchiveDocuments3,2018/05/18 06:06:37.783,2018/05/18 06:06:37.783,R5
Case No. 16,DoSomethingElse,2018/05/18 06:13:08.783,2018/05/18 06:13:08.783,R4
Case No. 16,DoSomething,2018/05/18 06:18:03.783,2018/05/18 06:18:03.783,R2
Case No. 16,DoSomething,2018/05/18 07:03:23.783,2018/05/18 07:03:23.783,R4
Case No. 16,DoSomethingDifferent3,2018/05/18 07:05:09.783,2018/05/18 07:05:09.783,R1
Case No. 16,DoSomethingDifferent3,2018/05/18 07:13:58.783,2018/05/18 07:13:58.783,R1
Case No. 16,DoSomethingDifferent3,2018/05/18 08:02:21.783,2018/05/18 08:02:21.783,R5
Case No. 16,DoSomethingElse,2018/05/18 08:33:23.783,2018/05/18 08:33:23.783,R5
Case No. 17,ApplyForTrip3,2018/05/18 08:45:34.908,2018/05/18 08:45:34.908,R5
Case No. 17,BookTransport3,2018/05/18 08:53:39.908,2018/05/18 08:53:39.908,R5
Case No. 17,BookAccomodation3,2018/05/18 08:56:48.908,2018/05/18 08:56:48.908,R5
Case No. 17,ApproveApplication3,2018/05/18 08:59:56.908,2018/05/18 08:59:56.908,R5
Case No. 17,CollectTickets3,2018/05/18 09:01:44.908,2018/05/18 09:01:44.908,R5
Case No. 17,ArchiveDocuments3,2018/05/18 09:03:27.908,2018/05/18 09:03:27.908,R5
Case No. 17,DoSomething3,2018/05/18 09:13:17.908,2018/05/18 09:13:17.908,R5
Case No. 17,DoSomethingDifferent3,2018/05/18 09:23:30.908,2018/05/18 09:23:30.908,R1
Case No. 17,DoSomethingDifferent3,2018/05/18 09:27:19.908,2018/05/18 09:27:19.908,R5
Case No. 17,DoSomethingDifferent3,2018/05/18 09:28:04.908,2018/05/18 09:28:04.908,R1
Case No. 17,DoSomethingDifferent3,2018/05/18 09:35:02.908,2018/05/18 09:35:02.908,R1
Case No. 17,DoSomething3,2018/05/18 10:06:22.908,2018/05/18 10:06:22.908,R5
Case No. 17,DoSomething3,2018/05/18 11:05:43.908,2018/05/18 11:05:43.908,R5
Case No. 17,DoSomethingDifferent3,2018/05/18 12:17:35.908,2018/05/18 12:17:35.908,R1
Case No. 17,DoSomethingDifferent3,2018/05/18 12:18:22.908,2018/05/18 12:18:22.908,R5
Case No. 17,DoSomething3,2018/05/18 12:18:52.908,2018/05/18 12:18:52.908,R5
Case No. 17,DoSomething3,2018/05/18 12:27:27.908,2018/05/18 12:27:27.908,R5
Case No. 18,ApplyForTrip,2018/05/18 08:48:03.185,2018/05/18 08:48:03.185,R5
Case No. 18,BookTransport,2018/05/18 09:02:34.185,2018/05/18 09:02:34.185,R5
Case No. 18,BookAccomodation,2018/05/18 09:28:28.185,2018/05/18 09:28:28.185,R5
Case No. 18,ApproveApplication,2018/05/18 09:29:30.185,2018/05/18 09:29:30.185,R5
Case No. 18,CollectTickets,2018/05/18 09:30:30.185,2018/05/18 09:30:30.185,R5
Case No. 18,ArchiveDocuments,2018/05/18 09:39:15.185,2018/05/18 09:39:15.185,R5
Case No. 18,DoSomethingElse,2018/05/18 09:47:51.185,2018/05/18 09:47:51.185,R5
Case No. 18,DoSomething,2018/05/18 09:55:29.185,2018/05/18 09:55:29.185,R5
Case No. 18,UseTransport,2018/05/18 10:10:03.185,2018/05/18 10:10:03.185,R5
Case No. 18,DoSomething,2018/05/18 10:53:56.185,2018/05/18 10:53:56.185,R5
Case No. 18,DoSomethingElse,2018/05/18 11:11:06.185,2018/05/18 11:11:06.185,R5
Case No. 18,DoSomethingDifferent,2018/05/18 11:23:48.185,2018/05/18 11:23:48.185,R5
Case No. 18,DoSomethingElse,2018/05/18 11:36:02.185,2018/05/18 11:36:02.185,R1
Case No. 18,DoSomething,2018/05/18 12:10:06.185,2018/05/18 12:10:06.185,R5
Case No. 18,DoSomething,2018/05/18 12:12:04.185,2018/05/18 12:12:04.185,R5
Case No. 19,ApplyForTrip2,2018/05/18 05:11:10.675,2018/05/18 05:11:10.675,R5
Case No. 19,DoSomethingDifferent2,2018/05/18 06:03:50.675,2018/05/18 06:03:50.675,R3
Case No. 19,DoSomethingElse2,2018/05/18 06:36:26.675,2018/05/18 06:36:26.675,R2
Case No. 19,UseTransport2,2018/05/18 06:52:52.675,2018/05/18 06:52:52.675,R1
Case No. 19,ArchiveDocuments2,2018/05/18 07:04:50.675,2018/05/18 07:04:50.675,R5
Case No. 19,CollectTickets2,2018/05/18 07:05:26.675,2018/05/18 07:05:26.675,R4
Case No. 19,BookAccomodation2,2018/05/18 07:12:43.675,2018/05/18 07:12:43.675,R3
Case No. 19,BookTransport2,2018/05/18 07:41:08.675,2018/05/18 07:41:08.675,R2
Case No. 19,ApproveApplication2,2018/05/18 08:02:05.675,2018/05/18 08:02:05.675,R1
