case,event,startTime,completeTime,Resource
Case No. 3,ApplyForTrip,2018/05/14 09:23:36.861,2018/05/14 09:23:36.861,R5
Case No. 3,BookAccomodation,2018/05/14 09:26:53.861,2018/05/14 09:26:53.861,R5
Case No. 3,ApproveApplication,2018/05/14 09:29:04.861,2018/05/14 09:29:04.861,R5
Case No. 3,ApproveApplication,2018/05/14 09:34:09.861,2018/05/14 09:34:09.861,R5
Case No. 3,ApproveApplication,2018/05/14 10:23:20.861,2018/05/14 10:23:20.861,R5
Case No. 3,ApproveApplication,2018/05/14 10:55:32.861,2018/05/14 10:55:32.861,R5
Case No. 3,ApproveApplication,2018/05/14 11:07:18.861,2018/05/14 11:07:18.861,R5
Case No. 3,ApproveApplication,2018/05/14 11:30:35.861,2018/05/14 11:30:35.861,R5
Case No. 3,BookAccomodation,2018/05/14 12:04:57.861,2018/05/14 12:04:57.861,R5
Case No. 3,ApproveApplication,2018/05/14 12:14:45.861,2018/05/14 12:14:45.861,R5
Case No. 3,ApproveApplication,2018/05/14 13:02:35.861,2018/05/14 13:02:35.861,R5
Case No. 4,ApplyForTrip,2018/05/14 09:17:25.358,2018/05/14 09:17:25.358,R5
Case No. 4,BookAccomodation,2018/05/14 09:44:59.358,2018/05/14 09:44:59.358,R5
Case No. 4,ApproveApplication,2018/05/14 09:47:11.358,2018/05/14 09:47:11.358,R3
Case No. 4,CollectTickets,2018/05/14 10:17:06.358,2018/05/14 10:17:06.358,R4
Case No. 4,ApplyForTrip,2018/05/14 10:25:23.358,2018/05/14 10:25:23.358,R5
Case No. 4,BookAccomodation,2018/05/14 10:53:40.358,2018/05/14 10:53:40.358,R5
Case No. 4,ApproveApplication,2018/05/14 11:09:22.358,2018/05/14 11:09:22.358,R5
Case No. 4,ApproveApplication,2018/05/14 11:19:17.358,2018/05/14 11:19:17.358,R5
Case No. 4,ApproveApplication,2018/05/14 11:37:43.358,2018/05/14 11:37:43.358,R5
Case No. 4,ApproveApplication,2018/05/14 11:52:05.358,2018/05/14 11:52:05.358,R5
Case No. 4,ApproveApplication,2018/05/14 12:41:49.358,2018/05/14 12:41:49.358,R5
Case No. 5,ApplyForTrip,2018/05/14 13:22:40.861,2018/05/14 13:22:40.861,R4
Case No. 5,BookAccomodation,2018/05/14 13:55:48.861,2018/05/14 13:55:48.861,R5
Case No. 5,ApproveApplication,2018/05/14 14:15:54.861,2018/05/14 14:15:54.861,R5
Case No. 5,ApproveApplication,2018/05/14 14:18:40.861,2018/05/14 14:18:40.861,R5
Case No. 5,ApproveApplication,2018/05/14 14:20:06.861,2018/05/14 14:20:06.861,R5
Case No. 5,ApproveApplication,2018/05/14 14:25:15.861,2018/05/14 14:25:15.861,R5
Case No. 5,ApproveApplication,2018/05/14 14:33:51.861,2018/05/14 14:33:51.861,R5
Case No. 5,ApproveApplication,2018/05/14 16:26:52.861,2018/05/14 16:26:52.861,R5
Case No. 5,BookAccomodation,2018/05/14 16:31:02.861,2018/05/14 16:31:02.861,R5
Case No. 5,ApproveApplication,2018/05/14 16:44:07.861,2018/05/14 16:44:07.861,R5
Case No. 5,ApproveApplication,2018/05/14 16:44:34.861,2018/05/14 16:44:34.861,R5
Case No. 6,ApplyForTrip,2018/05/14 05:27:43.398,2018/05/14 05:27:43.398,R5
Case No. 6,BookAccomodation,2018/05/14 05:38:17.398,2018/05/14 05:38:17.398,R5
Case No. 6,ApproveApplication,2018/05/14 06:06:23.398,2018/05/14 06:06:23.398,R5
Case No. 6,CollectTickets,2018/05/14 06:50:36.398,2018/05/14 06:50:36.398,R2
Case No. 6,ApproveApplication,2018/05/14 06:55:23.398,2018/05/14 06:55:23.398,R5
Case No. 6,ApproveApplication,2018/05/14 07:39:34.398,2018/05/14 07:39:34.398,R5
Case No. 6,ApproveApplication,2018/05/14 08:08:23.398,2018/05/14 08:08:23.398,R5
Case No. 6,ApproveApplication,2018/05/14 08:14:08.398,2018/05/14 08:14:08.398,R5
Case No. 6,ApproveApplication,2018/05/14 08:22:10.398,2018/05/14 08:22:10.398,R5
Case No. 6,BookAccomodation,2018/05/14 09:00:33.398,2018/05/14 09:00:33.398,R5
Case No. 6,ApproveApplication,2018/05/14 09:10:04.398,2018/05/14 09:10:04.398,R5
Case No. 7,ApplyForTrip,2018/05/14 17:26:06.861,2018/05/14 17:26:06.861,R3
Case No. 7,BookAccomodation,2018/05/14 18:07:14.861,2018/05/14 18:07:14.861,R5
Case No. 7,ApproveApplication,2018/05/14 18:25:34.861,2018/05/14 18:25:34.861,R5
Case No. 7,ApproveApplication,2018/05/14 18:30:56.861,2018/05/14 18:30:56.861,R5
Case No. 7,ApproveApplication,2018/05/14 18:36:52.861,2018/05/14 18:36:52.861,R5
Case No. 7,ApproveApplication,2018/05/14 18:54:47.861,2018/05/14 18:54:47.861,R5
Case No. 7,ApproveApplication,2018/05/14 19:15:59.861,2018/05/14 19:15:59.861,R5
Case No. 7,ApproveApplication,2018/05/14 19:18:31.861,2018/05/14 19:18:31.861,R5
Case No. 7,BookAccomodation,2018/05/14 19:55:27.861,2018/05/14 19:55:27.861,R5
Case No. 7,ApproveApplication,2018/05/14 19:55:59.861,2018/05/14 19:55:59.861,R5
Case No. 7,ApproveApplication,2018/05/14 20:40:09.861,2018/05/14 20:40:09.861,R5
Case No. 8,ApplyForTrip,2018/05/14 13:31:48.358,2018/05/14 13:31:48.358,R5
Case No. 8,BookAccomodation,2018/05/14 13:32:51.358,2018/05/14 13:32:51.358,R5
Case No. 8,ApproveApplication,2018/05/14 13:40:04.358,2018/05/14 13:40:04.358,R5
Case No. 8,CollectTickets,2018/05/14 13:52:41.358,2018/05/14 13:52:41.358,R4
Case No. 8,CollectTickets,2018/05/14 14:05:36.358,2018/05/14 14:05:36.358,R5
Case No. 8,ApproveApplication,2018/05/14 15:05:15.358,2018/05/14 15:05:15.358,R5
Case No. 8,ApplyForTrip,2018/05/14 15:24:55.358,2018/05/14 15:24:55.358,R5
Case No. 8,BookAccomodation,2018/05/14 15:29:58.358,2018/05/14 15:29:58.358,R5
Case No. 8,ApproveApplication,2018/05/14 15:38:59.358,2018/05/14 15:38:59.358,R4
Case No. 8,BookAccomodation,2018/05/14 16:28:59.358,2018/05/14 16:28:59.358,R5
Case No. 8,ApproveApplication,2018/05/14 16:53:05.358,2018/05/14 16:53:05.358,R5
Case No. 9,ApplyForTrip,2018/05/14 05:41:05.298,2018/05/14 05:41:05.298,R5
Case No. 9,BookAccomodation,2018/05/14 05:52:00.298,2018/05/14 05:52:00.298,R4
Case No. 9,ApproveApplication,2018/05/14 05:57:16.298,2018/05/14 05:57:16.298,R5
Case No. 9,ApproveApplication,2018/05/14 06:14:42.298,2018/05/14 06:14:42.298,R5
Case No. 9,ApproveApplication,2018/05/14 06:54:35.298,2018/05/14 06:54:35.298,R5
Case No. 9,ApproveApplication,2018/05/14 07:02:42.298,2018/05/14 07:02:42.298,R5
Case No. 9,ApproveApplication,2018/05/14 07:14:29.298,2018/05/14 07:14:29.298,R5
Case No. 9,ApproveApplication,2018/05/14 07:23:14.298,2018/05/14 07:23:14.298,R5
Case No. 9,ApproveApplication,2018/05/14 07:34:23.298,2018/05/14 07:34:23.298,R5
Case No. 9,BookAccomodation,2018/05/14 08:44:09.298,2018/05/14 08:44:09.298,R1
Case No. 9,ApproveApplication,2018/05/14 08:54:53.298,2018/05/14 08:54:53.298,R1
Case No. 10,ApplyForTrip,2018/05/14 09:26:04.398,2018/05/14 09:26:04.398,R5
Case No. 10,BookAccomodation,2018/05/14 09:39:29.398,2018/05/14 09:39:29.398,R5
Case No. 10,ApproveApplication,2018/05/14 09:53:15.398,2018/05/14 09:53:15.398,R3
Case No. 10,CollectTickets,2018/05/14 10:02:24.398,2018/05/14 10:02:24.398,R2
Case No. 10,ApplyForTrip,2018/05/14 10:13:53.398,2018/05/14 10:13:53.398,R5
Case No. 10,BookAccomodation,2018/05/14 10:44:50.398,2018/05/14 10:44:50.398,R5
Case No. 10,ApproveApplication,2018/05/14 10:56:44.398,2018/05/14 10:56:44.398,R5
Case No. 10,ApproveApplication,2018/05/14 11:04:56.398,2018/05/14 11:04:56.398,R5
Case No. 10,ApproveApplication,2018/05/14 11:17:26.398,2018/05/14 11:17:26.398,R5
Case No. 10,ApproveApplication,2018/05/14 11:24:16.398,2018/05/14 11:24:16.398,R5
Case No. 10,ApproveApplication,2018/05/14 13:02:10.398,2018/05/14 13:02:10.398,R5
Case No. 11,ApplyForTrip,2018/05/14 21:21:08.861,2018/05/14 21:21:08.861,R2
Case No. 11,BookAccomodation,2018/05/14 21:33:52.861,2018/05/14 21:33:52.861,R5
Case No. 11,ApproveApplication,2018/05/14 22:05:44.861,2018/05/14 22:05:44.861,R5
Case No. 11,ApproveApplication,2018/05/14 23:24:00.861,2018/05/14 23:24:00.861,R5
Case No. 11,ApproveApplication,2018/05/14 23:44:12.861,2018/05/14 23:44:12.861,R5
Case No. 11,ApproveApplication,2018/05/15 00:14:28.861,2018/05/15 00:14:28.861,R5
Case No. 11,ApproveApplication,2018/05/15 00:21:46.861,2018/05/15 00:21:46.861,R5
Case No. 11,ApproveApplication,2018/05/15 00:23:33.861,2018/05/15 00:23:33.861,R5
Case No. 11,BookAccomodation,2018/05/15 00:26:03.861,2018/05/15 00:26:03.861,R5
Case No. 11,ApproveApplication,2018/05/15 00:52:58.861,2018/05/15 00:52:58.861,R5
Case No. 11,ApproveApplication,2018/05/15 01:00:32.861,2018/05/15 01:00:32.861,R5
Case No. 12,ApplyForTrip,2018/05/14 17:54:59.358,2018/05/14 17:54:59.358,R5
Case No. 12,BookAccomodation,2018/05/14 18:03:45.358,2018/05/14 18:03:45.358,R5
Case No. 12,ApproveApplication,2018/05/14 18:21:38.358,2018/05/14 18:21:38.358,R5
Case No. 12,CollectTickets,2018/05/14 18:52:00.358,2018/05/14 18:52:00.358,R4
Case No. 12,BookAccomodation,2018/05/14 19:05:44.358,2018/05/14 19:05:44.358,R5
Case No. 12,ApproveApplication,2018/05/14 19:19:42.358,2018/05/14 19:19:42.358,R5
Case No. 12,CollectTickets,2018/05/14 19:51:47.358,2018/05/14 19:51:47.358,R5
Case No. 12,BookAccomodation,2018/05/14 19:53:11.358,2018/05/14 19:53:11.358,R5
Case No. 12,ApproveApplication,2018/05/14 20:18:58.358,2018/05/14 20:18:58.358,R5
Case No. 12,BookAccomodation,2018/05/14 20:44:55.358,2018/05/14 20:44:55.358,R5
Case No. 12,ApproveApplication,2018/05/14 21:07:45.358,2018/05/14 21:07:45.358,R5
Case No. 13,ApplyForTrip,2018/05/15 01:59:04.861,2018/05/15 01:59:04.861,R1
Case No. 13,BookAccomodation,2018/05/15 02:17:18.861,2018/05/15 02:17:18.861,R5
Case No. 13,ApproveApplication,2018/05/15 02:28:47.861,2018/05/15 02:28:47.861,R5
Case No. 13,ApproveApplication,2018/05/15 02:35:37.861,2018/05/15 02:35:37.861,R5
Case No. 13,ApproveApplication,2018/05/15 03:00:22.861,2018/05/15 03:00:22.861,R5
Case No. 13,ApproveApplication,2018/05/15 03:06:53.861,2018/05/15 03:06:53.861,R5
Case No. 13,ApproveApplication,2018/05/15 03:40:08.861,2018/05/15 03:40:08.861,R5
Case No. 13,ApproveApplication,2018/05/15 03:45:56.861,2018/05/15 03:45:56.861,R5
Case No. 13,BookAccomodation,2018/05/15 03:49:45.861,2018/05/15 03:49:45.861,R5
Case No. 13,ApproveApplication,2018/05/15 04:00:09.861,2018/05/15 04:00:09.861,R5
Case No. 13,ApproveApplication,2018/05/15 04:40:25.861,2018/05/15 04:40:25.861,R5
Case No. 14,ApplyForTrip,2018/05/14 21:28:36.358,2018/05/14 21:28:36.358,R5
Case No. 14,BookAccomodation,2018/05/14 22:14:50.358,2018/05/14 22:14:50.358,R5
Case No. 14,ApproveApplication,2018/05/14 22:42:33.358,2018/05/14 22:42:33.358,R5
Case No. 14,CollectTickets,2018/05/14 22:44:35.358,2018/05/14 22:44:35.358,R4
Case No. 14,BookAccomodation,2018/05/14 23:03:56.358,2018/05/14 23:03:56.358,R5
Case No. 14,ApproveApplication,2018/05/14 23:28:51.358,2018/05/14 23:28:51.358,R5
Case No. 14,CollectTickets,2018/05/14 23:36:00.358,2018/05/14 23:36:00.358,R5
Case No. 14,BookAccomodation,2018/05/14 23:56:05.358,2018/05/14 23:56:05.358,R5
Case No. 14,ApproveApplication,2018/05/15 00:12:14.358,2018/05/15 00:12:14.358,R5
Case No. 14,BookAccomodation,2018/05/15 00:51:12.358,2018/05/15 00:51:12.358,R4
Case No. 14,ApproveApplication,2018/05/15 01:02:54.358,2018/05/15 01:02:54.358,R5
Case No. 15,ApplyForTrip,2018/05/15 05:18:10.861,2018/05/15 05:18:10.861,R2
Case No. 15,BookAccomodation,2018/05/15 05:27:15.861,2018/05/15 05:27:15.861,R4
Case No. 15,ApproveApplication,2018/05/15 05:58:01.861,2018/05/15 05:58:01.861,R5
Case No. 15,ApproveApplication,2018/05/15 06:38:02.861,2018/05/15 06:38:02.861,R5
Case No. 15,ApproveApplication,2018/05/15 06:43:08.861,2018/05/15 06:43:08.861,R5
Case No. 15,ApproveApplication,2018/05/15 06:45:57.861,2018/05/15 06:45:57.861,R5
Case No. 15,ApproveApplication,2018/05/15 06:50:02.861,2018/05/15 06:50:02.861,R5
Case No. 15,ApproveApplication,2018/05/15 07:59:54.861,2018/05/15 07:59:54.861,R5
Case No. 15,BookAccomodation,2018/05/15 08:04:18.861,2018/05/15 08:04:18.861,R5
Case No. 15,ApproveApplication,2018/05/15 08:32:13.861,2018/05/15 08:32:13.861,R5
Case No. 15,ApproveApplication,2018/05/15 08:42:49.861,2018/05/15 08:42:49.861,R5
Case No. 16,ApplyForTrip,2018/05/14 13:21:10.398,2018/05/14 13:21:10.398,R5
Case No. 16,BookAccomodation,2018/05/14 13:43:00.398,2018/05/14 13:43:00.398,R5
Case No. 16,ApproveApplication,2018/05/14 13:44:10.398,2018/05/14 13:44:10.398,R5
Case No. 16,CollectTickets,2018/05/14 14:02:50.398,2018/05/14 14:02:50.398,R2
Case No. 16,CollectTickets,2018/05/14 14:14:32.398,2018/05/14 14:14:32.398,R5
Case No. 16,ApproveApplication,2018/05/14 14:17:34.398,2018/05/14 14:17:34.398,R5
Case No. 16,ApplyForTrip,2018/05/14 15:37:35.398,2018/05/14 15:37:35.398,R5
Case No. 16,BookAccomodation,2018/05/14 15:38:27.398,2018/05/14 15:38:27.398,R5
Case No. 16,ApproveApplication,2018/05/14 15:39:54.398,2018/05/14 15:39:54.398,R4
Case No. 16,BookAccomodation,2018/05/14 16:57:23.398,2018/05/14 16:57:23.398,R5
Case No. 16,ApproveApplication,2018/05/14 17:08:16.398,2018/05/14 17:08:16.398,R5
Case No. 17,ApplyForTrip,2018/05/15 09:49:30.861,2018/05/15 09:49:30.861,R5
Case No. 17,BookAccomodation,2018/05/15 09:53:13.861,2018/05/15 09:53:13.861,R4
Case No. 17,ApproveApplication,2018/05/15 09:57:29.861,2018/05/15 09:57:29.861,R5
Case No. 17,ApproveApplication,2018/05/15 10:15:48.861,2018/05/15 10:15:48.861,R5
Case No. 17,ApproveApplication,2018/05/15 10:28:03.861,2018/05/15 10:28:03.861,R5
Case No. 17,ApproveApplication,2018/05/15 10:29:17.861,2018/05/15 10:29:17.861,R5
Case No. 17,ApproveApplication,2018/05/15 10:31:31.861,2018/05/15 10:31:31.861,R5
Case No. 17,ApproveApplication,2018/05/15 10:57:08.861,2018/05/15 10:57:08.861,R5
Case No. 17,BookAccomodation,2018/05/15 12:30:59.861,2018/05/15 12:30:59.861,R5
Case No. 17,ApproveApplication,2018/05/15 12:36:36.861,2018/05/15 12:36:36.861,R5
Case No. 17,ApproveApplication,2018/05/15 12:41:50.861,2018/05/15 12:41:50.861,R5
Case No. 18,ApplyForTrip,2018/05/15 02:24:30.358,2018/05/15 02:24:30.358,R4
Case No. 18,BookAccomodation,2018/05/15 02:32:11.358,2018/05/15 02:32:11.358,R5
Case No. 18,ApproveApplication,2018/05/15 02:32:18.358,2018/05/15 02:32:18.358,R5
Case No. 18,CollectTickets,2018/05/15 02:49:00.358,2018/05/15 02:49:00.358,R4
Case No. 18,BookAccomodation,2018/05/15 02:57:15.358,2018/05/15 02:57:15.358,R5
Case No. 18,ApproveApplication,2018/05/15 03:04:25.358,2018/05/15 03:04:25.358,R5
Case No. 18,CollectTickets,2018/05/15 03:37:34.358,2018/05/15 03:37:34.358,R5
Case No. 18,BookAccomodation,2018/05/15 03:41:07.358,2018/05/15 03:41:07.358,R5
Case No. 18,ApproveApplication,2018/05/15 03:44:16.358,2018/05/15 03:44:16.358,R5
Case No. 18,BookAccomodation,2018/05/15 04:40:49.358,2018/05/15 04:40:49.358,R5
Case No. 18,ApproveApplication,2018/05/15 04:50:47.358,2018/05/15 04:50:47.358,R5
Case No. 19,ApplyForTrip,2018/05/14 09:14:56.298,2018/05/14 09:14:56.298,R4
Case No. 19,BookAccomodation,2018/05/14 09:24:33.298,2018/05/14 09:24:33.298,R1
Case No. 19,ApproveApplication,2018/05/14 09:59:41.298,2018/05/14 09:59:41.298,R5
Case No. 19,ArchiveDocuments,2018/05/14 10:26:14.298,2018/05/14 10:26:14.298,R2
Case No. 19,ApplyForTrip,2018/05/14 10:29:26.298,2018/05/14 10:29:26.298,R1
Case No. 19,BookAccomodation,2018/05/14 10:50:21.298,2018/05/14 10:50:21.298,R5
Case No. 19,ApproveApplication,2018/05/14 10:58:59.298,2018/05/14 10:58:59.298,R5
Case No. 19,BookAccomodation,2018/05/14 11:40:45.298,2018/05/14 11:40:45.298,R5
Case No. 19,ApproveApplication,2018/05/14 12:21:07.298,2018/05/14 12:21:07.298,R3
Case No. 19,ApproveApplication,2018/05/14 12:21:55.298,2018/05/14 12:21:55.298,R1
Case No. 19,ApproveApplication,2018/05/14 13:00:11.298,2018/05/14 13:00:11.298,R5
Case No. 20,ApplyForTrip,2018/05/14 17:24:50.398,2018/05/14 17:24:50.398,R5
Case No. 20,BookAccomodation,2018/05/14 17:43:36.398,2018/05/14 17:43:36.398,R5
Case No. 20,ApproveApplication,2018/05/14 17:56:00.398,2018/05/14 17:56:00.398,R5
Case No. 20,CollectTickets,2018/05/14 18:49:08.398,2018/05/14 18:49:08.398,R2
Case No. 20,BookAccomodation,2018/05/14 18:49:10.398,2018/05/14 18:49:10.398,R5
Case No. 20,ApproveApplication,2018/05/14 19:18:12.398,2018/05/14 19:18:12.398,R5
Case No. 20,CollectTickets,2018/05/14 19:25:47.398,2018/05/14 19:25:47.398,R5
Case No. 20,BookAccomodation,2018/05/14 19:27:55.398,2018/05/14 19:27:55.398,R5
Case No. 20,ApproveApplication,2018/05/14 19:27:55.398,2018/05/14 19:27:55.398,R5
Case No. 20,BookAccomodation,2018/05/14 21:01:46.398,2018/05/14 21:01:46.398,R5
Case No. 20,ApproveApplication,2018/05/14 21:05:01.398,2018/05/14 21:05:01.398,R5
Case No. 21,ApplyForTrip,2018/05/15 13:27:36.861,2018/05/15 13:27:36.861,R4
Case No. 21,BookAccomodation,2018/05/15 13:40:47.861,2018/05/15 13:40:47.861,R4
Case No. 21,ApproveApplication,2018/05/15 13:51:38.861,2018/05/15 13:51:38.861,R5
Case No. 21,ApproveApplication,2018/05/15 14:55:06.861,2018/05/15 14:55:06.861,R5
Case No. 21,ApproveApplication,2018/05/15 15:14:29.861,2018/05/15 15:14:29.861,R5
Case No. 21,ApproveApplication,2018/05/15 15:44:46.861,2018/05/15 15:44:46.861,R5
Case No. 21,ApproveApplication,2018/05/15 15:56:27.861,2018/05/15 15:56:27.861,R5
Case No. 21,ApproveApplication,2018/05/15 16:12:25.861,2018/05/15 16:12:25.861,R5
Case No. 21,BookAccomodation,2018/05/15 16:28:13.861,2018/05/15 16:28:13.861,R5
Case No. 21,ApproveApplication,2018/05/15 16:52:57.861,2018/05/15 16:52:57.861,R5
Case No. 21,ApproveApplication,2018/05/15 17:08:05.861,2018/05/15 17:08:05.861,R5
Case No. 22,ApplyForTrip,2018/05/15 05:33:04.358,2018/05/15 05:33:04.358,R3
Case No. 22,BookAccomodation,2018/05/15 05:52:25.358,2018/05/15 05:52:25.358,R5
Case No. 22,ApproveApplication,2018/05/15 06:08:18.358,2018/05/15 06:08:18.358,R5
Case No. 22,CollectTickets,2018/05/15 06:40:39.358,2018/05/15 06:40:39.358,R4
Case No. 22,BookAccomodation,2018/05/15 07:01:29.358,2018/05/15 07:01:29.358,R5
Case No. 22,ApproveApplication,2018/05/15 07:42:28.358,2018/05/15 07:42:28.358,R5
Case No. 22,CollectTickets,2018/05/15 08:04:56.358,2018/05/15 08:04:56.358,R5
Case No. 22,BookAccomodation,2018/05/15 08:40:30.358,2018/05/15 08:40:30.358,R5
Case No. 22,ApproveApplication,2018/05/15 08:43:55.358,2018/05/15 08:43:55.358,R5
Case No. 22,BookAccomodation,2018/05/15 09:02:10.358,2018/05/15 09:02:10.358,R5
Case No. 22,ApproveApplication,2018/05/15 09:09:31.358,2018/05/15 09:09:31.358,R5
Case No. 23,ApplyForTrip,2018/05/15 17:15:37.861,2018/05/15 17:15:37.861,R3
Case No. 23,BookAccomodation,2018/05/15 17:22:52.861,2018/05/15 17:22:52.861,R4
Case No. 23,ApproveApplication,2018/05/15 17:25:35.861,2018/05/15 17:25:35.861,R5
Case No. 23,ApproveApplication,2018/05/15 17:47:49.861,2018/05/15 17:47:49.861,R5
Case No. 23,ApproveApplication,2018/05/15 18:01:17.861,2018/05/15 18:01:17.861,R5
Case No. 23,ApproveApplication,2018/05/15 18:42:32.861,2018/05/15 18:42:32.861,R5
Case No. 23,ApproveApplication,2018/05/15 19:32:33.861,2018/05/15 19:32:33.861,R5
Case No. 23,ApproveApplication,2018/05/15 20:10:21.861,2018/05/15 20:10:21.861,R5
Case No. 23,BookAccomodation,2018/05/15 20:12:21.861,2018/05/15 20:12:21.861,R5
Case No. 23,ApproveApplication,2018/05/15 20:35:09.861,2018/05/15 20:35:09.861,R5
Case No. 23,ApproveApplication,2018/05/15 20:52:51.861,2018/05/15 20:52:51.861,R5
Case No. 24,ApplyForTrip,2018/05/15 09:18:23.358,2018/05/15 09:18:23.358,R2
Case No. 24,BookAccomodation,2018/05/15 09:43:41.358,2018/05/15 09:43:41.358,R5
Case No. 24,ApproveApplication,2018/05/15 09:47:54.358,2018/05/15 09:47:54.358,R5
Case No. 24,CollectTickets,2018/05/15 10:09:43.358,2018/05/15 10:09:43.358,R4
Case No. 24,BookAccomodation,2018/05/15 11:06:58.358,2018/05/15 11:06:58.358,R5
Case No. 24,ApproveApplication,2018/05/15 11:50:24.358,2018/05/15 11:50:24.358,R5
Case No. 24,CollectTickets,2018/05/15 12:01:17.358,2018/05/15 12:01:17.358,R5
Case No. 24,BookAccomodation,2018/05/15 12:14:13.358,2018/05/15 12:14:13.358,R5
Case No. 24,ApproveApplication,2018/05/15 12:38:48.358,2018/05/15 12:38:48.358,R5
Case No. 24,BookAccomodation,2018/05/15 13:09:00.358,2018/05/15 13:09:00.358,R5
Case No. 24,ApproveApplication,2018/05/15 13:09:54.358,2018/05/15 13:09:54.358,R5
Case No. 25,ApplyForTrip,2018/05/15 21:26:23.861,2018/05/15 21:26:23.861,R1
Case No. 25,BookAccomodation,2018/05/15 21:31:32.861,2018/05/15 21:31:32.861,R4
Case No. 25,ApproveApplication,2018/05/15 22:19:02.861,2018/05/15 22:19:02.861,R5
Case No. 25,ApproveApplication,2018/05/15 22:26:53.861,2018/05/15 22:26:53.861,R5
Case No. 25,ApproveApplication,2018/05/15 23:31:08.861,2018/05/15 23:31:08.861,R5
Case No. 25,ApproveApplication,2018/05/15 23:34:52.861,2018/05/15 23:34:52.861,R5
Case No. 25,ApproveApplication,2018/05/15 23:39:30.861,2018/05/15 23:39:30.861,R5
Case No. 25,ApproveApplication,2018/05/15 23:55:26.861,2018/05/15 23:55:26.861,R5
Case No. 25,BookAccomodation,2018/05/16 00:20:21.861,2018/05/16 00:20:21.861,R5
Case No. 25,ApproveApplication,2018/05/16 00:56:05.861,2018/05/16 00:56:05.861,R5
Case No. 25,ApproveApplication,2018/05/16 01:12:02.861,2018/05/16 01:12:02.861,R5
Case No. 26,ApplyForTrip,2018/05/14 22:31:52.398,2018/05/14 22:31:52.398,R5
Case No. 26,BookAccomodation,2018/05/14 22:42:12.398,2018/05/14 22:42:12.398,R5
Case No. 26,ApproveApplication,2018/05/14 23:32:29.398,2018/05/14 23:32:29.398,R5
Case No. 26,CollectTickets,2018/05/14 23:37:04.398,2018/05/14 23:37:04.398,R2
Case No. 26,BookAccomodation,2018/05/14 23:40:47.398,2018/05/14 23:40:47.398,R5
Case No. 26,ApproveApplication,2018/05/14 23:56:32.398,2018/05/14 23:56:32.398,R5
Case No. 26,CollectTickets,2018/05/14 23:57:50.398,2018/05/14 23:57:50.398,R5
Case No. 26,BookAccomodation,2018/05/15 00:07:02.398,2018/05/15 00:07:02.398,R5
Case No. 26,ApproveApplication,2018/05/15 00:20:11.398,2018/05/15 00:20:11.398,R5
Case No. 26,BookAccomodation,2018/05/15 00:59:25.398,2018/05/15 00:59:25.398,R4
Case No. 26,ApproveApplication,2018/05/15 01:10:31.398,2018/05/15 01:10:31.398,R5
Case No. 27,ApplyForTrip,2018/05/16 01:15:42.861,2018/05/16 01:15:42.861,R1
Case No. 27,BookAccomodation,2018/05/16 01:16:54.861,2018/05/16 01:16:54.861,R3
Case No. 27,ApproveApplication,2018/05/16 01:17:16.861,2018/05/16 01:17:16.861,R5
Case No. 27,ApproveApplication,2018/05/16 02:30:05.861,2018/05/16 02:30:05.861,R5
