case,event,startTime,completeTime,Resource
Case No. 4,BookAccomodation2,2018/05/18 05:00:57.054,2018/05/18 05:00:57.054,R5
Case No. 4,ApproveApplication2,2018/05/18 05:24:35.054,2018/05/18 05:24:35.054,R5
Case No. 4,CollectTickets2,2018/05/18 05:29:49.054,2018/05/18 05:29:49.054,R5
Case No. 4,ArchiveDocuments2,2018/05/18 05:48:27.054,2018/05/18 05:48:27.054,R5
Case No. 4,DoSomethingDifferent2,2018/05/18 06:16:02.054,2018/05/18 06:16:02.054,R5
Case No. 4,DoSomething,2018/05/18 06:35:34.054,2018/05/18 06:35:34.054,R5
Case No. 4,DoSomethingDifferent2,2018/05/18 06:54:17.054,2018/05/18 06:54:17.054,R5
Case No. 4,DoSomethingElse,2018/05/18 07:06:27.054,2018/05/18 07:06:27.054,R5
Case No. 4,DoSomething,2018/05/18 07:21:00.054,2018/05/18 07:21:00.054,R1
Case No. 4,DoSomethingElse,2018/05/18 07:25:41.054,2018/05/18 07:25:41.054,R5
Case No. 5,ApplyForTrip3,2018/05/18 04:05:17.201,2018/05/18 04:05:17.201,R5
Case No. 5,BookTransport3,2018/05/18 04:09:02.201,2018/05/18 04:09:02.201,R5
Case No. 5,BookAccomodation3,2018/05/18 04:21:46.201,2018/05/18 04:21:46.201,R5
Case No. 5,ApproveApplication3,2018/05/18 05:01:55.201,2018/05/18 05:01:55.201,R5
Case No. 5,CollectTickets3,2018/05/18 05:45:09.201,2018/05/18 05:45:09.201,R5
Case No. 5,ArchiveDocuments3,2018/05/18 05:48:52.201,2018/05/18 05:48:52.201,R5
Case No. 5,DoSomethingDifferent3,2018/05/18 06:14:05.201,2018/05/18 06:14:05.201,R5
Case No. 5,DoSomethingDifferent3,2018/05/18 06:15:30.201,2018/05/18 06:15:30.201,R1
Case No. 5,DoSomethingDifferent3,2018/05/18 06:20:04.201,2018/05/18 06:20:04.201,R3
Case No. 5,DoSomethingDifferent3,2018/05/18 06:26:51.201,2018/05/18 06:26:51.201,R5
Case No. 5,DoSomethingDifferent3,2018/05/18 06:58:56.201,2018/05/18 06:58:56.201,R4
Case No. 5,DoSomethingDifferent3,2018/05/18 07:25:44.201,2018/05/18 07:25:44.201,R4
Case No. 5,DoSomething3,2018/05/18 07:51:59.201,2018/05/18 07:51:59.201,R5
Case No. 6,ApplyForTrip,2018/05/18 04:04:24.432,2018/05/18 04:04:24.432,R5
Case No. 6,BookTransport,2018/05/18 04:14:27.432,2018/05/18 04:14:27.432,R5
Case No. 6,BookAccomodation,2018/05/18 05:02:33.432,2018/05/18 05:02:33.432,R5
Case No. 6,ApproveApplication,2018/05/18 05:03:24.432,2018/05/18 05:03:24.432,R4
Case No. 6,CollectTickets,2018/05/18 05:04:24.432,2018/05/18 05:04:24.432,R5
Case No. 6,ArchiveDocuments,2018/05/18 05:15:29.432,2018/05/18 05:15:29.432,R5
Case No. 6,DoSomethingDifferent,2018/05/18 06:28:27.432,2018/05/18 06:28:27.432,R5
Case No. 6,DoSomethingDifferent,2018/05/18 06:33:24.432,2018/05/18 06:33:24.432,R5
Case No. 6,DoSomething,2018/05/18 06:54:14.432,2018/05/18 06:54:14.432,R5
Case No. 6,DoSomethingElse,2018/05/18 07:18:49.432,2018/05/18 07:18:49.432,R5
Case No. 6,DoSomething,2018/05/18 07:31:53.432,2018/05/18 07:31:53.432,R2
Case No. 6,DoSomethingElse,2018/05/18 07:38:36.432,2018/05/18 07:38:36.432,R3
Case No. 7,ApplyForTrip4,2018/05/18 04:23:14.174,2018/05/18 04:23:14.174,R5
Case No. 7,BookTransport4,2018/05/18 04:38:53.174,2018/05/18 04:38:53.174,R5
Case No. 7,BookAccomodation4,2018/05/18 04:49:52.174,2018/05/18 04:49:52.174,R5
Case No. 7,ApproveApplication4,2018/05/18 05:00:57.174,2018/05/18 05:00:57.174,R5
Case No. 7,CollectTickets4,2018/05/18 05:01:43.174,2018/05/18 05:01:43.174,R5
Case No. 7,ArchiveDocuments4,2018/05/18 05:08:15.174,2018/05/18 05:08:15.174,R5
Case No. 7,DoSomethingDifferent4,2018/05/18 05:13:45.174,2018/05/18 05:13:45.174,R1
Case No. 7,DoSomethingDifferent4,2018/05/18 05:41:13.174,2018/05/18 05:41:13.174,R1
Case No. 7,DoSomethingDifferent4,2018/05/18 05:52:43.174,2018/05/18 05:52:43.174,R1
Case No. 7,DoSomethingDifferent4,2018/05/18 06:03:56.174,2018/05/18 06:03:56.174,R5
Case No. 7,DoSomethingDifferent4,2018/05/18 06:11:06.174,2018/05/18 06:11:06.174,R5
Case No. 7,DoSomething4,2018/05/18 06:13:30.174,2018/05/18 06:13:30.174,R5
Case No. 8,ApplyForTrip3,2018/05/18 04:05:07.024,2018/05/18 04:05:07.024,R5
Case No. 8,BookTransport3,2018/05/18 04:16:24.024,2018/05/18 04:16:24.024,R5
Case No. 8,BookAccomodation3,2018/05/18 04:17:01.024,2018/05/18 04:17:01.024,R5
Case No. 8,ApproveApplication3,2018/05/18 04:23:37.024,2018/05/18 04:23:37.024,R5
Case No. 8,CollectTickets3,2018/05/18 04:37:49.024,2018/05/18 04:37:49.024,R5
Case No. 8,ArchiveDocuments3,2018/05/18 04:42:28.024,2018/05/18 04:42:28.024,R5
Case No. 8,DoSomethingDifferent3,2018/05/18 05:04:29.024,2018/05/18 05:04:29.024,R5
Case No. 8,DoSomethingDifferent3,2018/05/18 05:42:53.024,2018/05/18 05:42:53.024,R5
Case No. 8,DoSomethingDifferent3,2018/05/18 05:47:47.024,2018/05/18 05:47:47.024,R5
Case No. 8,DoSomethingElse,2018/05/18 06:06:59.024,2018/05/18 06:06:59.024,R5
Case No. 8,DoSomething,2018/05/18 06:08:38.024,2018/05/18 06:08:38.024,R1
Case No. 8,DoSomethingElse,2018/05/18 07:10:49.024,2018/05/18 07:10:49.024,R5
Case No. 9,ApplyForTrip,2018/05/18 04:21:55.233,2018/05/18 04:21:55.233,R5
Case No. 9,BookTransport,2018/05/18 04:23:40.233,2018/05/18 04:23:40.233,R4
Case No. 9,BookTransport,2018/05/18 04:33:58.233,2018/05/18 04:33:58.233,R4
Case No. 9,ApproveApplication,2018/05/18 04:41:28.233,2018/05/18 04:41:28.233,R4
Case No. 9,UseTransport,2018/05/18 04:46:48.233,2018/05/18 04:46:48.233,R4
Case No. 9,BookAccomodation,2018/05/18 05:06:31.233,2018/05/18 05:06:31.233,R5
Case No. 9,UseTransport,2018/05/18 05:46:12.233,2018/05/18 05:46:12.233,R5
Case No. 9,BookAccomodation,2018/05/18 06:01:00.233,2018/05/18 06:01:00.233,R5
Case No. 9,DoSomethingDifferent,2018/05/18 06:06:18.233,2018/05/18 06:06:18.233,R5
Case No. 9,CollectTickets,2018/05/18 06:17:53.233,2018/05/18 06:17:53.233,R5
Case No. 9,ArchiveDocuments,2018/05/18 06:54:49.233,2018/05/18 06:54:49.233,R2
Case No. 9,DoSomething,2018/05/18 07:21:28.233,2018/05/18 07:21:28.233,R5
Case No. 10,ApplyForTrip2,2018/05/18 04:04:33.663,2018/05/18 04:04:33.663,R5
Case No. 10,BookTransport2,2018/05/18 04:12:22.663,2018/05/18 04:12:22.663,R5
Case No. 10,BookAccomodation2,2018/05/18 04:25:35.663,2018/05/18 04:25:35.663,R5
Case No. 10,ApproveApplication2,2018/05/18 04:38:13.663,2018/05/18 04:38:13.663,R3
Case No. 10,CollectTickets2,2018/05/18 04:49:16.663,2018/05/18 04:49:16.663,R5
Case No. 10,ArchiveDocuments2,2018/05/18 05:26:42.663,2018/05/18 05:26:42.663,R5
Case No. 10,DoSomethingDifferent2,2018/05/18 05:30:47.663,2018/05/18 05:30:47.663,R5
Case No. 10,DoSomething,2018/05/18 05:56:01.663,2018/05/18 05:56:01.663,R5
Case No. 10,DoSomethingDifferent2,2018/05/18 05:57:31.663,2018/05/18 05:57:31.663,R5
Case No. 10,DoSomethingElse,2018/05/18 06:04:01.663,2018/05/18 06:04:01.663,R5
Case No. 10,DoSomething,2018/05/18 06:16:29.663,2018/05/18 06:16:29.663,R2
Case No. 10,DoSomethingElse,2018/05/18 07:44:50.663,2018/05/18 07:44:50.663,R3
Case No. 11,ApplyForTrip5,2018/05/18 04:00:07.136,2018/05/18 04:00:07.136,R5
Case No. 11,BookTransport5,2018/05/18 04:09:46.136,2018/05/18 04:09:46.136,R5
Case No. 11,BookAccomodation5,2018/05/18 04:14:16.136,2018/05/18 04:14:16.136,R5
Case No. 11,ApproveApplication5,2018/05/18 04:19:58.136,2018/05/18 04:19:58.136,R5
Case No. 11,CollectTickets5,2018/05/18 04:39:18.136,2018/05/18 04:39:18.136,R5
Case No. 11,ArchiveDocuments5,2018/05/18 05:12:06.136,2018/05/18 05:12:06.136,R5
Case No. 11,UseTransport5,2018/05/18 05:18:40.136,2018/05/18 05:18:40.136,R5
Case No. 11,DoSomething5,2018/05/18 05:21:11.136,2018/05/18 05:21:11.136,R1
Case No. 11,DoSomething5,2018/05/18 05:42:19.136,2018/05/18 05:42:19.136,R5
Case No. 11,DoSomethingDifferent5,2018/05/18 05:43:29.136,2018/05/18 05:43:29.136,R5
Case No. 11,DoSomethingDifferent5,2018/05/18 06:46:29.136,2018/05/18 06:46:29.136,R5
Case No. 11,DoSomething5,2018/05/18 06:52:27.136,2018/05/18 06:52:27.136,R5
Case No. 12,ApplyForTrip4,2018/05/18 04:22:55.923,2018/05/18 04:22:55.923,R5
Case No. 12,BookTransport4,2018/05/18 04:29:10.923,2018/05/18 04:29:10.923,R5
Case No. 12,BookAccomodation4,2018/05/18 04:47:44.923,2018/05/18 04:47:44.923,R5
Case No. 12,ApproveApplication4,2018/05/18 05:35:25.923,2018/05/18 05:35:25.923,R5
Case No. 12,CollectTickets4,2018/05/18 05:42:40.923,2018/05/18 05:42:40.923,R5
Case No. 12,ArchiveDocuments4,2018/05/18 06:31:17.923,2018/05/18 06:31:17.923,R5
Case No. 12,DoSomethingDifferent4,2018/05/18 06:35:34.923,2018/05/18 06:35:34.923,R5
Case No. 12,DoSomething,2018/05/18 06:59:38.923,2018/05/18 06:59:38.923,R5
Case No. 12,DoSomethingDifferent4,2018/05/18 06:59:46.923,2018/05/18 06:59:46.923,R5
Case No. 12,DoSomethingElse,2018/05/18 07:24:25.923,2018/05/18 07:24:25.923,R5
Case No. 12,DoSomething,2018/05/18 07:31:41.923,2018/05/18 07:31:41.923,R1
Case No. 12,DoSomethingElse,2018/05/18 07:48:31.923,2018/05/18 07:48:31.923,R5
Case No. 13,ApplyForTrip,2018/05/18 08:06:18.192,2018/05/18 08:06:18.192,R5
Case No. 13,BookTransport,2018/05/18 08:16:17.192,2018/05/18 08:16:17.192,R5
Case No. 13,BookAccomodation,2018/05/18 08:25:03.192,2018/05/18 08:25:03.192,R5
Case No. 13,ApproveApplication,2018/05/18 08:48:40.192,2018/05/18 08:48:40.192,R5
Case No. 13,CollectTickets,2018/05/18 08:51:44.192,2018/05/18 08:51:44.192,R5
Case No. 13,ArchiveDocuments,2018/05/18 08:58:42.192,2018/05/18 08:58:42.192,R5
Case No. 13,DoSomethingElse,2018/05/18 08:58:55.192,2018/05/18 08:58:55.192,R1
Case No. 13,DoSomethingDifferent,2018/05/18 09:37:11.192,2018/05/18 09:37:11.192,R4
Case No. 13,DoSomethingDifferent,2018/05/18 09:39:21.192,2018/05/18 09:39:21.192,R5
Case No. 13,DoSomething,2018/05/18 09:44:07.192,2018/05/18 09:44:07.192,R5
Case No. 13,DoSomethingElse,2018/05/18 09:55:57.192,2018/05/18 09:55:57.192,R5
Case No. 13,DoSomethingElse,2018/05/18 09:56:49.192,2018/05/18 09:56:49.192,R5
Case No. 13,DoSomethingElse,2018/05/18 10:10:31.192,2018/05/18 10:10:31.192,R5
Case No. 13,DoSomething,2018/05/18 10:47:16.192,2018/05/18 10:47:16.192,R5
Case No. 13,DoSomething,2018/05/18 11:49:59.192,2018/05/18 11:49:59.192,R4
Case No. 14,ApplyForTrip5,2018/05/18 04:33:42.809,2018/05/18 04:33:42.809,R5
Case No. 14,BookTransport5,2018/05/18 04:45:08.809,2018/05/18 04:45:08.809,R5
Case No. 14,BookAccomodation5,2018/05/18 05:04:45.809,2018/05/18 05:04:45.809,R5
Case No. 14,ApproveApplication5,2018/05/18 05:36:12.809,2018/05/18 05:36:12.809,R5
Case No. 14,CollectTickets5,2018/05/18 05:39:42.809,2018/05/18 05:39:42.809,R5
Case No. 14,ArchiveDocuments5,2018/05/18 06:14:46.809,2018/05/18 06:14:46.809,R5
Case No. 14,DoSomethingDifferent5,2018/05/18 06:35:17.809,2018/05/18 06:35:17.809,R5
Case No. 14,DoSomething5,2018/05/18 06:58:58.809,2018/05/18 06:58:58.809,R5
Case No. 14,DoSomethingElse,2018/05/18 07:11:46.809,2018/05/18 07:11:46.809,R5
Case No. 14,DoSomethingElse,2018/05/18 07:33:33.809,2018/05/18 07:33:33.809,R5
Case No. 14,DoSomething,2018/05/18 07:55:35.809,2018/05/18 07:55:35.809,R1
Case No. 14,DoSomethingElse,2018/05/18 07:58:48.809,2018/05/18 07:58:48.809,R5
Case No. 15,ApplyForTrip2,2018/05/18 08:15:47.121,2018/05/18 08:15:47.121,R5
Case No. 15,BookTransport2,2018/05/18 08:29:40.121,2018/05/18 08:29:40.121,R5
Case No. 15,BookAccomodation2,2018/05/18 08:35:55.121,2018/05/18 08:35:55.121,R5
Case No. 15,ApproveApplication2,2018/05/18 08:54:09.121,2018/05/18 08:54:09.121,R5
Case No. 15,CollectTickets2,2018/05/18 09:08:25.121,2018/05/18 09:08:25.121,R5
Case No. 15,ArchiveDocuments2,2018/05/18 09:12:38.121,2018/05/18 09:12:38.121,R5
Case No. 15,DoSomethingElse2,2018/05/18 09:28:58.121,2018/05/18 09:28:58.121,R5
Case No. 15,DoSomethingDifferent2,2018/05/18 09:31:18.121,2018/05/18 09:31:18.121,R5
Case No. 15,DoSomethingDifferent2,2018/05/18 09:31:38.121,2018/05/18 09:31:38.121,R5
Case No. 15,DoSomethingDifferent2,2018/05/18 09:40:37.121,2018/05/18 09:40:37.121,R3
Case No. 15,DoSomethingDifferent2,2018/05/18 09:53:05.121,2018/05/18 09:53:05.121,R5
Case No. 15,DoSomethingDifferent2,2018/05/18 10:06:40.121,2018/05/18 10:06:40.121,R5
Case No. 15,UseTransport2,2018/05/18 10:14:02.121,2018/05/18 10:14:02.121,R5
Case No. 15,DoSomething2,2018/05/18 11:16:28.121,2018/05/18 11:16:28.121,R5
Case No. 16,ApplyForTrip3,2018/05/18 04:03:55.377,2018/05/18 04:03:55.377,R5
Case No. 16,BookTransport3,2018/05/18 04:29:40.377,2018/05/18 04:29:40.377,R5
Case No. 16,BookAccomodation3,2018/05/18 04:51:01.377,2018/05/18 04:51:01.377,R5
Case No. 16,ApproveApplication3,2018/05/18 05:19:06.377,2018/05/18 05:19:06.377,R3
Case No. 16,CollectTickets3,2018/05/18 05:23:54.377,2018/05/18 05:23:54.377,R5
Case No. 16,ArchiveDocuments3,2018/05/18 05:25:09.377,2018/05/18 05:25:09.377,R5
Case No. 16,DoSomethingDifferent3,2018/05/18 06:04:06.377,2018/05/18 06:04:06.377,R5
Case No. 16,DoSomethingDifferent3,2018/05/18 06:27:39.377,2018/05/18 06:27:39.377,R5
Case No. 16,DoSomethingDifferent3,2018/05/18 06:59:27.377,2018/05/18 06:59:27.377,R5
Case No. 16,DoSomethingElse,2018/05/18 07:19:42.377,2018/05/18 07:19:42.377,R5
Case No. 16,DoSomething,2018/05/18 07:28:17.377,2018/05/18 07:28:17.377,R2
Case No. 16,DoSomethingElse,2018/05/18 07:34:33.377,2018/05/18 07:34:33.377,R3
Case No. 17,ApplyForTrip3,2018/05/18 08:28:01.201,2018/05/18 08:28:01.201,R5
Case No. 17,BookTransport3,2018/05/18 08:29:50.201,2018/05/18 08:29:50.201,R5
Case No. 17,BookAccomodation3,2018/05/18 08:31:44.201,2018/05/18 08:31:44.201,R5
Case No. 17,ApproveApplication3,2018/05/18 08:34:52.201,2018/05/18 08:34:52.201,R5
Case No. 17,CollectTickets3,2018/05/18 08:45:52.201,2018/05/18 08:45:52.201,R5
Case No. 17,ArchiveDocuments3,2018/05/18 08:48:21.201,2018/05/18 08:48:21.201,R5
Case No. 17,DoSomethingDifferent3,2018/05/18 09:18:12.201,2018/05/18 09:18:12.201,R5
Case No. 17,DoSomethingDifferent3,2018/05/18 09:34:05.201,2018/05/18 09:34:05.201,R2
Case No. 17,DoSomething3,2018/05/18 10:14:12.201,2018/05/18 10:14:12.201,R2
Case No. 17,DoSomething3,2018/05/18 10:41:08.201,2018/05/18 10:41:08.201,R5
Case No. 17,DoSomething3,2018/05/18 10:43:09.201,2018/05/18 10:43:09.201,R5
Case No. 17,DoSomething3,2018/05/18 11:00:47.201,2018/05/18 11:00:47.201,R5
Case No. 17,DoSomething3,2018/05/18 11:28:01.201,2018/05/18 11:28:01.201,R5
Case No. 18,ApplyForTrip,2018/05/18 08:13:17.453,2018/05/18 08:13:17.453,R5
Case No. 18,BookTransport,2018/05/18 08:26:25.453,2018/05/18 08:26:25.453,R5
Case No. 18,BookAccomodation,2018/05/18 08:31:35.453,2018/05/18 08:31:35.453,R5
Case No. 18,ApproveApplication,2018/05/18 08:44:27.453,2018/05/18 08:44:27.453,R5
Case No. 18,CollectTickets,2018/05/18 09:02:39.453,2018/05/18 09:02:39.453,R5
Case No. 18,ArchiveDocuments,2018/05/18 09:16:19.453,2018/05/18 09:16:19.453,R5
Case No. 18,DoSomething,2018/05/18 09:19:55.453,2018/05/18 09:19:55.453,R1
Case No. 18,DoSomethingElse,2018/05/18 09:57:37.453,2018/05/18 09:57:37.453,R5
Case No. 18,ApproveApplication,2018/05/18 10:40:48.453,2018/05/18 10:40:48.453,R5
Case No. 18,CollectTickets,2018/05/18 11:22:46.453,2018/05/18 11:22:46.453,R5
Case No. 18,ArchiveDocuments,2018/05/18 11:24:35.453,2018/05/18 11:24:35.453,R5
Case No. 18,DoSomethingElse,2018/05/18 11:54:22.453,2018/05/18 11:54:22.453,R5
Case No. 19,ApplyForTrip2,2018/05/18 04:27:05.582,2018/05/18 04:27:05.582,R5
Case No. 19,BookTransport2,2018/05/18 04:57:51.582,2018/05/18 04:57:51.582,R4
Case No. 19,BookTransport2,2018/05/18 05:07:22.582,2018/05/18 05:07:22.582,R4
Case No. 19,ApproveApplication2,2018/05/18 05:13:50.582,2018/05/18 05:13:50.582,R4
Case No. 19,UseTransport2,2018/05/18 05:23:05.582,2018/05/18 05:23:05.582,R4
Case No. 19,BookAccomodation2,2018/05/18 06:20:47.582,2018/05/18 06:20:47.582,R5
Case No. 19,DoSomethingDifferent2,2018/05/18 06:38:44.582,2018/05/18 06:38:44.582,R5
Case No. 19,CollectTickets2,2018/05/18 06:39:22.582,2018/05/18 06:39:22.582,R5
Case No. 19,BookTransport2,2018/05/18 06:58:24.582,2018/05/18 06:58:24.582,R5
Case No. 19,BookAccomodation2,2018/05/18 07:25:21.582,2018/05/18 07:25:21.582,R5
Case No. 19,ArchiveDocuments2,2018/05/18 07:46:58.582,2018/05/18 07:46:58.582,R2
Case No. 19,DoSomething2,2018/05/18 08:00:33.582,2018/05/18 08:00:33.582,R5
Case No. 20,ApplyForTrip4,2018/05/18 04:12:14.358,2018/05/18 04:12:14.358,R5
Case No. 20,BookTransport4,2018/05/18 04:52:32.358,2018/05/18 04:52:32.358,R5
Case No. 20,BookAccomodation4,2018/05/18 05:04:29.358,2018/05/18 05:04:29.358,R5
Case No. 20,ApproveApplication4,2018/05/18 05:13:13.358,2018/05/18 05:13:13.358,R3
Case No. 20,CollectTickets4,2018/05/18 05:25:53.358,2018/05/18 05:25:53.358,R5
Case No. 20,ArchiveDocuments4,2018/05/18 05:29:38.358,2018/05/18 05:29:38.358,R5
Case No. 20,DoSomethingDifferent4,2018/05/18 05:36:17.358,2018/05/18 05:36:17.358,R5
Case No. 20,DoSomething,2018/05/18 05:55:41.358,2018/05/18 05:55:41.358,R5
Case No. 20,DoSomethingDifferent4,2018/05/18 06:44:34.358,2018/05/18 06:44:34.358,R5
Case No. 20,DoSomethingElse,2018/05/18 07:00:55.358,2018/05/18 07:00:55.358,R5
Case No. 20,DoSomething,2018/05/18 07:39:36.358,2018/05/18 07:39:36.358,R2
Case No. 20,DoSomethingElse,2018/05/18 08:00:27.358,2018/05/18 08:00:27.358,R3
Case No. 21,ApplyForTrip4,2018/05/18 08:06:08.174,2018/05/18 08:06:08.174,R5
Case No. 21,BookTransport4,2018/05/18 08:48:16.174,2018/05/18 08:48:16.174,R5
Case No. 21,BookAccomodation4,2018/05/18 08:52:56.174,2018/05/18 08:52:56.174,R5
Case No. 21,ApproveApplication4,2018/05/18 09:47:41.174,2018/05/18 09:47:41.174,R5
Case No. 21,CollectTickets4,2018/05/18 09:57:35.174,2018/05/18 09:57:35.174,R5
Case No. 21,ArchiveDocuments4,2018/05/18 10:20:57.174,2018/05/18 10:20:57.174,R5
Case No. 21,DoSomethingDifferent4,2018/05/18 10:48:43.174,2018/05/18 10:48:43.174,R1
Case No. 21,UseTransport4,2018/05/18 11:00:53.174,2018/05/18 11:00:53.174,R1
Case No. 21,DoSomethingDifferent4,2018/05/18 11:31:02.174,2018/05/18 11:31:02.174,R4
Case No. 21,UseTransport4,2018/05/18 11:38:20.174,2018/05/18 11:38:20.174,R5
Case No. 21,UseTransport4,2018/05/18 11:52:54.174,2018/05/18 11:52:54.174,R5
Case No. 21,DoSomething4,2018/05/18 11:56:22.174,2018/05/18 11:56:22.174,R5
Case No. 22,ApplyForTrip2,2018/05/18 08:01:07.054,2018/05/18 08:01:07.054,R5
Case No. 22,BookTransport2,2018/05/18 08:05:06.054,2018/05/18 08:05:06.054,R5
Case No. 22,BookAccomodation2,2018/05/18 08:25:04.054,2018/05/18 08:25:04.054,R5
Case No. 22,ApproveApplication2,2018/05/18 09:09:55.054,2018/05/18 09:09:55.054,R5
Case No. 22,CollectTickets2,2018/05/18 09:23:52.054,2018/05/18 09:23:52.054,R5
Case No. 22,ArchiveDocuments2,2018/05/18 09:35:46.054,2018/05/18 09:35:46.054,R5
Case No. 22,DoSomething,2018/05/18 09:39:59.054,2018/05/18 09:39:59.054,R1
Case No. 22,DoSomethingElse,2018/05/18 09:44:03.054,2018/05/18 09:44:03.054,R5
Case No. 22,DoSomethingDifferent2,2018/05/18 09:52:01.054,2018/05/18 09:52:01.054,R3
Case No. 22,DoSomethingDifferent2,2018/05/18 10:19:09.054,2018/05/18 10:19:09.054,R5
Case No. 22,DoSomethingDifferent2,2018/05/18 10:54:10.054,2018/05/18 10:54:10.054,R5
Case No. 22,DoSomethingElse,2018/05/18 11:49:52.054,2018/05/18 11:49:52.054,R5
Case No. 23,ApplyForTrip5,2018/05/18 08:02:35.136,2018/05/18 08:02:35.136,R5
Case No. 23,BookTransport5,2018/05/18 08:26:35.136,2018/05/18 08:26:35.136,R5
Case No. 23,BookAccomodation5,2018/05/18 08:36:54.136,2018/05/18 08:36:54.136,R5
Case No. 23,ApproveApplication5,2018/05/18 09:07:40.136,2018/05/18 09:07:40.136,R5
Case No. 23,CollectTickets5,2018/05/18 09:12:32.136,2018/05/18 09:12:32.136,R5
Case No. 23,ArchiveDocuments5,2018/05/18 09:21:55.136,2018/05/18 09:21:55.136,R5
Case No. 23,DoSomething5,2018/05/18 09:45:02.136,2018/05/18 09:45:02.136,R4
Case No. 23,DoSomething5,2018/05/18 09:55:52.136,2018/05/18 09:55:52.136,R3
