case,event,startTime,completeTime,Resource
Case No. 4,DoSomethingDifferent,2018/05/12 04:18:31.254,2018/05/12 04:18:31.254,R1
Case No. 4,ArchiveDocuments,2018/05/12 04:22:02.254,2018/05/12 04:22:02.254,R5
Case No. 4,BookAccomodation,2018/05/12 04:24:22.254,2018/05/12 04:24:22.254,R5
Case No. 4,DoSomething,2018/05/12 04:24:57.254,2018/05/12 04:24:57.254,R1
Case No. 4,UseTransport,2018/05/12 04:29:31.254,2018/05/12 04:29:31.254,R5
Case No. 4,DoSomethingElse,2018/05/12 04:54:36.254,2018/05/12 04:54:36.254,R5
Case No. 4,UseTransport,2018/05/12 04:57:08.254,2018/05/12 04:57:08.254,R5
Case No. 5,ApplyForTrip,2018/05/12 06:27:02.601,2018/05/12 06:27:02.601,R4
Case No. 5,UseTransport,2018/05/12 06:48:41.601,2018/05/12 06:48:41.601,R5
Case No. 5,BookAccomodation,2018/05/12 06:57:00.601,2018/05/12 06:57:00.601,R1
Case No. 5,BookTransport,2018/05/12 07:14:38.601,2018/05/12 07:14:38.601,R1
Case No. 5,CollectTickets,2018/05/12 08:15:47.601,2018/05/12 08:15:47.601,R4
Case No. 5,DoSomethingElse,2018/05/12 08:40:03.601,2018/05/12 08:40:03.601,R1
Case No. 5,ApproveApplication,2018/05/12 08:53:29.601,2018/05/12 08:53:29.601,R5
Case No. 5,DoSomething,2018/05/12 09:04:56.601,2018/05/12 09:04:56.601,R4
Case No. 5,UseTransport,2018/05/12 09:05:24.601,2018/05/12 09:05:24.601,R5
Case No. 5,DoSomethingDifferent,2018/05/12 09:12:38.601,2018/05/12 09:12:38.601,R4
Case No. 5,ArchiveDocuments,2018/05/12 09:34:59.601,2018/05/12 09:34:59.601,R1
Case No. 5,BookTransport,2018/05/12 09:42:15.601,2018/05/12 09:42:15.601,R5
Case No. 6,ApplyForTrip,2018/05/11 22:01:32.645,2018/05/11 22:01:32.645,R5
Case No. 6,BookTransport,2018/05/11 22:13:22.645,2018/05/11 22:13:22.645,R3
Case No. 6,BookAccomodation,2018/05/11 22:40:05.645,2018/05/11 22:40:05.645,R4
Case No. 6,ApproveApplication,2018/05/11 23:43:29.645,2018/05/11 23:43:29.645,R5
Case No. 6,CollectTickets,2018/05/11 23:44:52.645,2018/05/11 23:44:52.645,R4
Case No. 6,ArchiveDocuments,2018/05/12 00:20:27.645,2018/05/12 00:20:27.645,R5
Case No. 6,DoSomethingDifferent,2018/05/12 00:22:02.645,2018/05/12 00:22:02.645,R5
Case No. 6,DoSomethingDifferent,2018/05/12 00:49:35.645,2018/05/12 00:49:35.645,R5
Case No. 6,BookTransport,2018/05/12 01:03:55.645,2018/05/12 01:03:55.645,R5
Case No. 6,DoSomething,2018/05/12 01:16:59.645,2018/05/12 01:16:59.645,R2
Case No. 6,UseTransport,2018/05/12 01:18:58.645,2018/05/12 01:18:58.645,R2
Case No. 6,DoSomethingElse,2018/05/12 01:39:54.645,2018/05/12 01:39:54.645,R3
Case No. 7,ApplyForTrip,2018/05/12 10:21:44.601,2018/05/12 10:21:44.601,R5
Case No. 7,BookAccomodation,2018/05/12 10:32:12.601,2018/05/12 10:32:12.601,R5
Case No. 7,BookTransport,2018/05/12 10:35:06.601,2018/05/12 10:35:06.601,R5
Case No. 7,ApproveApplication,2018/05/12 10:36:02.601,2018/05/12 10:36:02.601,R5
Case No. 7,DoSomething,2018/05/12 10:44:25.601,2018/05/12 10:44:25.601,R4
Case No. 7,UseTransport,2018/05/12 11:44:41.601,2018/05/12 11:44:41.601,R4
Case No. 7,DoSomethingElse,2018/05/12 12:04:57.601,2018/05/12 12:04:57.601,R1
Case No. 7,BookAccomodation,2018/05/12 12:14:22.601,2018/05/12 12:14:22.601,R3
Case No. 7,CollectTickets,2018/05/12 12:18:39.601,2018/05/12 12:18:39.601,R5
Case No. 7,DoSomethingDifferent,2018/05/12 12:27:11.601,2018/05/12 12:27:11.601,R5
Case No. 7,DoSomethingDifferent,2018/05/12 13:27:35.601,2018/05/12 13:27:35.601,R4
Case No. 7,ArchiveDocuments,2018/05/12 13:43:40.601,2018/05/12 13:43:40.601,R1
Case No. 8,ApplyForTrip,2018/05/12 05:48:44.254,2018/05/12 05:48:44.254,R5
Case No. 8,BookAccomodation,2018/05/12 06:53:57.254,2018/05/12 06:53:57.254,R4
Case No. 8,BookTransport,2018/05/12 07:07:37.254,2018/05/12 07:07:37.254,R5
Case No. 8,ApproveApplication,2018/05/12 08:12:25.254,2018/05/12 08:12:25.254,R5
Case No. 8,CollectTickets,2018/05/12 08:15:35.254,2018/05/12 08:15:35.254,R1
Case No. 8,DoSomething,2018/05/12 08:23:50.254,2018/05/12 08:23:50.254,R1
Case No. 8,UseTransport,2018/05/12 08:31:46.254,2018/05/12 08:31:46.254,R5
Case No. 8,DoSomethingElse,2018/05/12 09:01:53.254,2018/05/12 09:01:53.254,R5
Case No. 8,DoSomethingDifferent,2018/05/12 09:05:42.254,2018/05/12 09:05:42.254,R5
Case No. 8,ArchiveDocuments,2018/05/12 09:27:50.254,2018/05/12 09:27:50.254,R5
Case No. 8,DoSomethingDifferent,2018/05/12 09:32:07.254,2018/05/12 09:32:07.254,R5
Case No. 8,DoSomethingDifferent,2018/05/12 09:32:56.254,2018/05/12 09:32:56.254,R5
Case No. 9,ApplyForTrip,2018/05/11 23:04:39.009,2018/05/11 23:04:39.009,R5
Case No. 9,BookTransport,2018/05/11 23:26:28.009,2018/05/11 23:26:28.009,R4
Case No. 9,BookTransport,2018/05/11 23:43:23.009,2018/05/11 23:43:23.009,R4
Case No. 9,ApproveApplication,2018/05/11 23:45:22.009,2018/05/11 23:45:22.009,R4
Case No. 9,UseTransport,2018/05/12 00:10:56.009,2018/05/12 00:10:56.009,R4
Case No. 9,BookAccomodation,2018/05/12 00:12:10.009,2018/05/12 00:12:10.009,R5
Case No. 9,UseTransport,2018/05/12 00:25:09.009,2018/05/12 00:25:09.009,R5
Case No. 9,BookAccomodation,2018/05/12 00:46:58.009,2018/05/12 00:46:58.009,R5
Case No. 9,DoSomethingDifferent,2018/05/12 01:00:31.009,2018/05/12 01:00:31.009,R5
Case No. 9,CollectTickets,2018/05/12 01:04:08.009,2018/05/12 01:04:08.009,R5
Case No. 9,ArchiveDocuments,2018/05/12 01:21:57.009,2018/05/12 01:21:57.009,R2
Case No. 9,DoSomething,2018/05/12 01:47:58.009,2018/05/12 01:47:58.009,R5
Case No. 10,ApplyForTrip,2018/05/12 02:04:57.645,2018/05/12 02:04:57.645,R5
Case No. 10,BookTransport,2018/05/12 02:26:13.645,2018/05/12 02:26:13.645,R5
Case No. 10,CollectTickets,2018/05/12 02:52:40.645,2018/05/12 02:52:40.645,R5
Case No. 10,BookAccomodation,2018/05/12 02:57:53.645,2018/05/12 02:57:53.645,R2
Case No. 10,ApproveApplication,2018/05/12 03:00:19.645,2018/05/12 03:00:19.645,R2
Case No. 10,DoSomethingDifferent,2018/05/12 03:09:09.645,2018/05/12 03:09:09.645,R5
Case No. 10,DoSomethingDifferent,2018/05/12 03:44:41.645,2018/05/12 03:44:41.645,R3
Case No. 10,ArchiveDocuments,2018/05/12 03:51:44.645,2018/05/12 03:51:44.645,R5
Case No. 10,DoSomething,2018/05/12 03:56:34.645,2018/05/12 03:56:34.645,R2
Case No. 10,UseTransport,2018/05/12 04:32:49.645,2018/05/12 04:32:49.645,R2
Case No. 10,DoSomethingElse,2018/05/12 05:00:56.645,2018/05/12 05:00:56.645,R3
Case No. 10,UseTransport,2018/05/12 05:48:06.645,2018/05/12 05:48:06.645,R3
Case No. 11,ApplyForTrip,2018/05/12 14:08:45.601,2018/05/12 14:08:45.601,R5
Case No. 11,CollectTickets,2018/05/12 14:33:13.601,2018/05/12 14:33:13.601,R5
Case No. 11,BookAccomodation,2018/05/12 14:57:14.601,2018/05/12 14:57:14.601,R5
Case No. 11,BookTransport,2018/05/12 15:02:07.601,2018/05/12 15:02:07.601,R5
Case No. 11,ApproveApplication,2018/05/12 15:05:48.601,2018/05/12 15:05:48.601,R5
Case No. 11,DoSomethingDifferent,2018/05/12 15:09:37.601,2018/05/12 15:09:37.601,R4
Case No. 11,ArchiveDocuments,2018/05/12 15:11:27.601,2018/05/12 15:11:27.601,R1
Case No. 11,UseTransport,2018/05/12 15:12:44.601,2018/05/12 15:12:44.601,R5
Case No. 11,DoSomething,2018/05/12 15:15:30.601,2018/05/12 15:15:30.601,R5
Case No. 11,UseTransport,2018/05/12 16:03:09.601,2018/05/12 16:03:09.601,R5
Case No. 11,DoSomethingElse,2018/05/12 16:42:17.601,2018/05/12 16:42:17.601,R5
Case No. 11,UseTransport,2018/05/12 17:15:11.601,2018/05/12 17:15:11.601,R5
Case No. 12,ApplyForTrip,2018/05/12 10:04:16.254,2018/05/12 10:04:16.254,R5
Case No. 12,BookTransport,2018/05/12 10:14:21.254,2018/05/12 10:14:21.254,R5
Case No. 12,BookAccomodation,2018/05/12 10:25:11.254,2018/05/12 10:25:11.254,R5
Case No. 12,ApproveApplication,2018/05/12 10:26:48.254,2018/05/12 10:26:48.254,R5
Case No. 12,CollectTickets,2018/05/12 11:17:39.254,2018/05/12 11:17:39.254,R5
Case No. 12,ArchiveDocuments,2018/05/12 11:30:41.254,2018/05/12 11:30:41.254,R5
Case No. 12,DoSomethingDifferent,2018/05/12 11:31:13.254,2018/05/12 11:31:13.254,R1
Case No. 12,DoSomethingDifferent,2018/05/12 12:29:35.254,2018/05/12 12:29:35.254,R5
Case No. 12,DoSomething,2018/05/12 12:34:46.254,2018/05/12 12:34:46.254,R1
Case No. 12,UseTransport,2018/05/12 13:04:36.254,2018/05/12 13:04:36.254,R5
Case No. 12,UseTransport,2018/05/12 13:10:27.254,2018/05/12 13:10:27.254,R5
Case No. 12,DoSomethingElse,2018/05/12 13:15:07.254,2018/05/12 13:15:07.254,R5
Case No. 13,ApplyForTrip,2018/05/12 18:01:22.601,2018/05/12 18:01:22.601,R5
Case No. 13,BookAccomodation,2018/05/12 18:18:52.601,2018/05/12 18:18:52.601,R3
Case No. 13,BookTransport,2018/05/12 18:35:38.601,2018/05/12 18:35:38.601,R5
Case No. 13,CollectTickets,2018/05/12 18:39:21.601,2018/05/12 18:39:21.601,R5
Case No. 13,ApproveApplication,2018/05/12 19:18:59.601,2018/05/12 19:18:59.601,R5
Case No. 13,DoSomethingDifferent,2018/05/12 19:26:14.601,2018/05/12 19:26:14.601,R4
Case No. 13,ArchiveDocuments,2018/05/12 19:26:43.601,2018/05/12 19:26:43.601,R1
Case No. 13,BookTransport,2018/05/12 19:29:20.601,2018/05/12 19:29:20.601,R5
Case No. 13,DoSomething,2018/05/12 19:32:25.601,2018/05/12 19:32:25.601,R5
Case No. 13,UseTransport,2018/05/12 20:24:30.601,2018/05/12 20:24:30.601,R5
Case No. 13,DoSomethingElse,2018/05/12 20:50:14.601,2018/05/12 20:50:14.601,R5
Case No. 13,DoSomethingDifferent,2018/05/12 21:36:59.601,2018/05/12 21:36:59.601,R5
Case No. 14,ApplyForTrip,2018/05/12 14:13:30.254,2018/05/12 14:13:30.254,R5
Case No. 14,BookAccomodation,2018/05/12 14:24:24.254,2018/05/12 14:24:24.254,R5
Case No. 14,BookTransport,2018/05/12 15:05:55.254,2018/05/12 15:05:55.254,R4
Case No. 14,CollectTickets,2018/05/12 15:12:59.254,2018/05/12 15:12:59.254,R5
Case No. 14,ApproveApplication,2018/05/12 16:19:46.254,2018/05/12 16:19:46.254,R5
Case No. 14,DoSomething,2018/05/12 16:23:55.254,2018/05/12 16:23:55.254,R1
Case No. 14,UseTransport,2018/05/12 16:28:32.254,2018/05/12 16:28:32.254,R5
Case No. 14,DoSomethingDifferent,2018/05/12 17:30:00.254,2018/05/12 17:30:00.254,R5
Case No. 14,UseTransport,2018/05/12 17:32:49.254,2018/05/12 17:32:49.254,R5
Case No. 14,DoSomethingDifferent,2018/05/12 17:44:15.254,2018/05/12 17:44:15.254,R5
Case No. 14,ArchiveDocuments,2018/05/12 17:44:41.254,2018/05/12 17:44:41.254,R5
Case No. 14,DoSomethingElse,2018/05/12 17:48:21.254,2018/05/12 17:48:21.254,R5
Case No. 15,ApplyForTrip,2018/05/12 22:13:39.601,2018/05/12 22:13:39.601,R5
Case No. 15,BookAccomodation,2018/05/12 22:17:16.601,2018/05/12 22:17:16.601,R5
Case No. 15,BookTransport,2018/05/12 22:32:52.601,2018/05/12 22:32:52.601,R1
Case No. 15,ApproveApplication,2018/05/12 23:03:03.601,2018/05/12 23:03:03.601,R5
Case No. 15,CollectTickets,2018/05/12 23:07:52.601,2018/05/12 23:07:52.601,R5
Case No. 15,DoSomethingDifferent,2018/05/12 23:08:50.601,2018/05/12 23:08:50.601,R4
Case No. 15,ArchiveDocuments,2018/05/12 23:59:01.601,2018/05/12 23:59:01.601,R1
Case No. 15,UseTransport,2018/05/13 00:58:43.601,2018/05/13 00:58:43.601,R5
Case No. 15,DoSomething,2018/05/13 01:21:04.601,2018/05/13 01:21:04.601,R5
Case No. 15,UseTransport,2018/05/13 01:22:28.601,2018/05/13 01:22:28.601,R5
Case No. 15,DoSomethingDifferent,2018/05/13 01:23:09.601,2018/05/13 01:23:09.601,R5
Case No. 15,UseTransport,2018/05/13 01:25:57.601,2018/05/13 01:25:57.601,R5
Case No. 16,ApplyForTrip,2018/05/12 06:25:19.645,2018/05/12 06:25:19.645,R5
Case No. 16,BookAccomodation,2018/05/12 07:36:37.645,2018/05/12 07:36:37.645,R5
Case No. 16,BookTransport,2018/05/12 07:46:40.645,2018/05/12 07:46:40.645,R3
Case No. 16,CollectTickets,2018/05/12 08:03:39.645,2018/05/12 08:03:39.645,R4
Case No. 16,ApproveApplication,2018/05/12 08:04:51.645,2018/05/12 08:04:51.645,R5
Case No. 16,DoSomething,2018/05/12 08:24:54.645,2018/05/12 08:24:54.645,R2
Case No. 16,UseTransport,2018/05/12 08:37:03.645,2018/05/12 08:37:03.645,R5
Case No. 16,DoSomethingDifferent,2018/05/12 08:45:48.645,2018/05/12 08:45:48.645,R3
Case No. 16,DoSomethingDifferent,2018/05/12 08:57:42.645,2018/05/12 08:57:42.645,R5
Case No. 16,DoSomethingElse,2018/05/12 09:07:37.645,2018/05/12 09:07:37.645,R3
Case No. 16,DoSomethingDifferent,2018/05/12 09:09:30.645,2018/05/12 09:09:30.645,R5
Case No. 16,ArchiveDocuments,2018/05/12 09:20:10.645,2018/05/12 09:20:10.645,R5
Case No. 17,ApplyForTrip,2018/05/13 01:53:21.601,2018/05/13 01:53:21.601,R5
Case No. 17,BookTransport,2018/05/13 02:02:30.601,2018/05/13 02:02:30.601,R5
Case No. 17,BookAccomodation,2018/05/13 02:25:59.601,2018/05/13 02:25:59.601,R5
Case No. 17,ApproveApplication,2018/05/13 02:28:10.601,2018/05/13 02:28:10.601,R5
Case No. 17,CollectTickets,2018/05/13 02:35:13.601,2018/05/13 02:35:13.601,R5
Case No. 17,DoSomethingDifferent,2018/05/13 03:08:35.601,2018/05/13 03:08:35.601,R4
Case No. 17,ArchiveDocuments,2018/05/13 03:14:37.601,2018/05/13 03:14:37.601,R1
Case No. 17,DoSomethingDifferent,2018/05/13 03:33:32.601,2018/05/13 03:33:32.601,R5
Case No. 17,DoSomething,2018/05/13 03:35:37.601,2018/05/13 03:35:37.601,R5
Case No. 17,UseTransport,2018/05/13 04:07:31.601,2018/05/13 04:07:31.601,R5
Case No. 17,DoSomethingDifferent,2018/05/13 04:56:46.601,2018/05/13 04:56:46.601,R5
Case No. 17,UseTransport,2018/05/13 05:11:23.601,2018/05/13 05:11:23.601,R5
Case No. 18,ApplyForTrip,2018/05/12 17:54:48.254,2018/05/12 17:54:48.254,R5
Case No. 18,CollectTickets,2018/05/12 18:05:42.254,2018/05/12 18:05:42.254,R5
Case No. 18,BookAccomodation,2018/05/12 18:09:36.254,2018/05/12 18:09:36.254,R5
Case No. 18,BookTransport,2018/05/12 18:29:28.254,2018/05/12 18:29:28.254,R5
Case No. 18,ApproveApplication,2018/05/12 18:59:45.254,2018/05/12 18:59:45.254,R5
Case No. 18,DoSomething,2018/05/12 19:01:33.254,2018/05/12 19:01:33.254,R1
Case No. 18,UseTransport,2018/05/12 19:06:18.254,2018/05/12 19:06:18.254,R4
Case No. 18,DoSomethingElse,2018/05/12 19:24:08.254,2018/05/12 19:24:08.254,R5
Case No. 18,ArchiveDocuments,2018/05/12 19:41:48.254,2018/05/12 19:41:48.254,R5
Case No. 18,BookAccomodation,2018/05/12 20:26:23.254,2018/05/12 20:26:23.254,R5
Case No. 18,DoSomethingDifferent,2018/05/12 21:13:09.254,2018/05/12 21:13:09.254,R5
Case No. 18,DoSomethingDifferent,2018/05/12 21:34:27.254,2018/05/12 21:34:27.254,R5
Case No. 19,ApplyForTrip,2018/05/12 02:02:06.009,2018/05/12 02:02:06.009,R5
Case No. 19,BookTransport,2018/05/12 02:13:00.009,2018/05/12 02:13:00.009,R5
Case No. 19,ApproveApplication,2018/05/12 02:28:33.009,2018/05/12 02:28:33.009,R2
Case No. 19,DoSomethingElse,2018/05/12 03:12:03.009,2018/05/12 03:12:03.009,R4
Case No. 19,UseTransport,2018/05/12 03:38:55.009,2018/05/12 03:38:55.009,R4
Case No. 19,BookAccomodation,2018/05/12 04:17:41.009,2018/05/12 04:17:41.009,R5
Case No. 19,DoSomethingDifferent,2018/05/12 04:20:13.009,2018/05/12 04:20:13.009,R3
Case No. 19,DoSomethingElse,2018/05/12 04:24:38.009,2018/05/12 04:24:38.009,R5
Case No. 19,CollectTickets,2018/05/12 04:28:12.009,2018/05/12 04:28:12.009,R5
Case No. 19,ArchiveDocuments,2018/05/12 04:58:56.009,2018/05/12 04:58:56.009,R5
Case No. 19,BookAccomodation,2018/05/12 05:48:10.009,2018/05/12 05:48:10.009,R5
Case No. 19,DoSomething,2018/05/12 05:52:13.009,2018/05/12 05:52:13.009,R5
Case No. 20,ApplyForTrip,2018/05/12 10:24:21.645,2018/05/12 10:24:21.645,R5
Case No. 20,BookAccomodation,2018/05/12 10:42:30.645,2018/05/12 10:42:30.645,R5
Case No. 20,BookTransport,2018/05/12 11:10:38.645,2018/05/12 11:10:38.645,R5
Case No. 20,ApproveApplication,2018/05/12 11:15:49.645,2018/05/12 11:15:49.645,R5
Case No. 20,CollectTickets,2018/05/12 11:50:06.645,2018/05/12 11:50:06.645,R5
Case No. 20,DoSomething,2018/05/12 11:59:02.645,2018/05/12 11:59:02.645,R2
Case No. 20,UseTransport,2018/05/12 12:13:09.645,2018/05/12 12:13:09.645,R5
Case No. 20,DoSomethingElse,2018/05/12 12:13:35.645,2018/05/12 12:13:35.645,R3
Case No. 20,UseTransport,2018/05/12 12:22:37.645,2018/05/12 12:22:37.645,R5
Case No. 20,ArchiveDocuments,2018/05/12 12:23:43.645,2018/05/12 12:23:43.645,R5
Case No. 20,DoSomethingDifferent,2018/05/12 13:04:26.645,2018/05/12 13:04:26.645,R5
Case No. 20,DoSomethingDifferent,2018/05/12 13:40:20.645,2018/05/12 13:40:20.645,R5
Case No. 21,ApplyForTrip,2018/05/13 05:48:03.601,2018/05/13 05:48:03.601,R5
Case No. 21,BookTransport,2018/05/13 05:48:14.601,2018/05/13 05:48:14.601,R5
Case No. 21,BookAccomodation,2018/05/13 07:16:30.601,2018/05/13 07:16:30.601,R5
Case No. 21,ApproveApplication,2018/05/13 07:19:03.601,2018/05/13 07:19:03.601,R5
Case No. 21,CollectTickets,2018/05/13 07:22:21.601,2018/05/13 07:22:21.601,R5
Case No. 21,DoSomethingDifferent,2018/05/13 07:48:09.601,2018/05/13 07:48:09.601,R4
Case No. 21,ArchiveDocuments,2018/05/13 08:14:01.601,2018/05/13 08:14:01.601,R1
Case No. 21,UseTransport,2018/05/13 08:26:06.601,2018/05/13 08:26:06.601,R5
Case No. 21,DoSomething,2018/05/13 08:40:26.601,2018/05/13 08:40:26.601,R5
Case No. 21,UseTransport,2018/05/13 08:42:49.601,2018/05/13 08:42:49.601,R5
Case No. 21,UseTransport,2018/05/13 09:34:29.601,2018/05/13 09:34:29.601,R5
Case No. 21,UseTransport,2018/05/13 09:40:24.601,2018/05/13 09:40:24.601,R5
Case No. 22,ApplyForTrip,2018/05/12 22:06:24.254,2018/05/12 22:06:24.254,R4
Case No. 22,CollectTickets,2018/05/12 22:07:46.254,2018/05/12 22:07:46.254,R5
Case No. 22,BookAccomodation,2018/05/12 22:20:10.254,2018/05/12 22:20:10.254,R3
Case No. 22,BookTransport,2018/05/12 22:46:39.254,2018/05/12 22:46:39.254,R5
Case No. 22,ApproveApplication,2018/05/12 23:26:24.254,2018/05/12 23:26:24.254,R5
Case No. 22,DoSomething,2018/05/12 23:45:37.254,2018/05/12 23:45:37.254,R1
Case No. 22,UseTransport,2018/05/12 23:53:02.254,2018/05/12 23:53:02.254,R4
Case No. 22,DoSomethingDifferent,2018/05/13 01:05:08.254,2018/05/13 01:05:08.254,R5
Case No. 22,ArchiveDocuments,2018/05/13 01:06:33.254,2018/05/13 01:06:33.254,R4
Case No. 22,DoSomethingElse,2018/05/13 01:16:44.254,2018/05/13 01:16:44.254,R5
Case No. 22,BookTransport,2018/05/13 01:32:16.254,2018/05/13 01:32:16.254,R5
Case No. 22,BookTransport,2018/05/13 01:42:11.254,2018/05/13 01:42:11.254,R4
Case No. 23,ApplyForTrip,2018/05/13 09:50:21.601,2018/05/13 09:50:21.601,R3
Case No. 23,BookTransport,2018/05/13 09:53:00.601,2018/05/13 09:53:00.601,R5
Case No. 23,BookAccomodation,2018/05/13 10:46:02.601,2018/05/13 10:46:02.601,R5
Case No. 23,ApproveApplication,2018/05/13 11:33:04.601,2018/05/13 11:33:04.601,R5
Case No. 23,CollectTickets,2018/05/13 11:42:13.601,2018/05/13 11:42:13.601,R5
Case No. 23,DoSomethingDifferent,2018/05/13 11:47:26.601,2018/05/13 11:47:26.601,R4
Case No. 23,ArchiveDocuments,2018/05/13 12:33:08.601,2018/05/13 12:33:08.601,R1
Case No. 23,UseTransport,2018/05/13 12:37:31.601,2018/05/13 12:37:31.601,R5
Case No. 23,DoSomething,2018/05/13 12:47:11.601,2018/05/13 12:47:11.601,R5
Case No. 23,UseTransport,2018/05/13 12:52:55.601,2018/05/13 12:52:55.601,R5
Case No. 23,UseTransport,2018/05/13 13:11:50.601,2018/05/13 13:11:50.601,R5
Case No. 23,UseTransport,2018/05/13 13:15:11.601,2018/05/13 13:15:11.601,R5
Case No. 24,ApplyForTrip,2018/05/13 01:53:19.254,2018/05/13 01:53:19.254,R5
Case No. 24,BookTransport,2018/05/13 01:54:59.254,2018/05/13 01:54:59.254,R5
Case No. 24,BookAccomodation,2018/05/13 02:05:46.254,2018/05/13 02:05:46.254,R5
Case No. 24,ApproveApplication,2018/05/13 02:59:38.254,2018/05/13 02:59:38.254,R5
Case No. 24,CollectTickets,2018/05/13 04:09:31.254,2018/05/13 04:09:31.254,R5
Case No. 24,DoSomething,2018/05/13 04:17:15.254,2018/05/13 04:17:15.254,R1
Case No. 24,UseTransport,2018/05/13 04:47:45.254,2018/05/13 04:47:45.254,R5
Case No. 24,DoSomethingElse,2018/05/13 04:55:14.254,2018/05/13 04:55:14.254,R5
Case No. 24,ArchiveDocuments,2018/05/13 05:07:48.254,2018/05/13 05:07:48.254,R5
Case No. 24,DoSomethingDifferent,2018/05/13 05:27:08.254,2018/05/13 05:27:08.254,R4
Case No. 24,DoSomethingDifferent,2018/05/13 05:28:35.254,2018/05/13 05:28:35.254,R5
Case No. 24,UseTransport,2018/05/13 05:46:03.254,2018/05/13 05:46:03.254,R5
Case No. 25,ApplyForTrip,2018/05/13 14:11:02.601,2018/05/13 14:11:02.601,R2
Case No. 25,BookTransport,2018/05/13 14:35:11.601,2018/05/13 14:35:11.601,R5
Case No. 25,BookAccomodation,2018/05/13 14:38:43.601,2018/05/13 14:38:43.601,R5
