case,event,startTime,completeTime,Resource
Case No. 6,DoSomething,2018/05/02 02:13:44.391,2018/05/02 02:13:44.391,R5
Case No. 7,ApplyForTrip,2018/05/02 11:22:20.194,2018/05/02 11:22:20.194,R5
Case No. 7,DoSomething,2018/05/02 12:03:01.194,2018/05/02 12:03:01.194,R5
Case No. 7,DoSomething,2018/05/02 12:27:13.194,2018/05/02 12:27:13.194,R5
Case No. 7,DoSomething,2018/05/02 13:14:09.194,2018/05/02 13:14:09.194,R5
Case No. 7,DoSomething,2018/05/02 13:14:42.194,2018/05/02 13:14:42.194,R5
Case No. 7,DoSomething,2018/05/02 13:49:41.194,2018/05/02 13:49:41.194,R5
Case No. 8,ApplyForTrip,2018/05/02 15:13:28.194,2018/05/02 15:13:28.194,R4
Case No. 8,DoSomething,2018/05/02 15:18:07.194,2018/05/02 15:18:07.194,R5
Case No. 8,DoSomething,2018/05/02 16:08:26.194,2018/05/02 16:08:26.194,R5
Case No. 8,DoSomething,2018/05/02 18:14:05.194,2018/05/02 18:14:05.194,R5
Case No. 8,DoSomething,2018/05/02 18:28:11.194,2018/05/02 18:28:11.194,R5
Case No. 8,DoSomething,2018/05/02 19:00:56.194,2018/05/02 19:00:56.194,R5
Case No. 9,ApplyForTrip,2018/05/02 19:23:26.194,2018/05/02 19:23:26.194,R3
Case No. 9,DoSomething,2018/05/02 19:47:08.194,2018/05/02 19:47:08.194,R5
Case No. 9,DoSomething,2018/05/02 20:53:23.194,2018/05/02 20:53:23.194,R5
Case No. 9,DoSomething,2018/05/02 21:15:31.194,2018/05/02 21:15:31.194,R5
Case No. 9,DoSomething,2018/05/02 21:15:48.194,2018/05/02 21:15:48.194,R5
Case No. 9,DoSomething,2018/05/02 21:35:40.194,2018/05/02 21:35:40.194,R5
Case No. 10,ApplyForTrip,2018/05/02 03:27:27.391,2018/05/02 03:27:27.391,R5
Case No. 10,DoSomething,2018/05/02 04:30:10.391,2018/05/02 04:30:10.391,R5
Case No. 10,DoSomethingElse,2018/05/02 05:09:51.391,2018/05/02 05:09:51.391,R4
Case No. 10,BookTransport,2018/05/02 05:22:18.391,2018/05/02 05:22:18.391,R4
Case No. 10,CollectTickets,2018/05/02 06:05:04.391,2018/05/02 06:05:04.391,R4
Case No. 10,DoSomething,2018/05/02 06:39:05.391,2018/05/02 06:39:05.391,R1
Case No. 10,DoSomething,2018/05/02 07:01:25.391,2018/05/02 07:01:25.391,R5
Case No. 11,ApplyForTrip,2018/05/02 23:53:11.194,2018/05/02 23:53:11.194,R2
Case No. 11,DoSomething,2018/05/03 00:30:30.194,2018/05/03 00:30:30.194,R5
Case No. 11,DoSomething,2018/05/03 01:07:53.194,2018/05/03 01:07:53.194,R5
Case No. 11,DoSomething,2018/05/03 01:39:53.194,2018/05/03 01:39:53.194,R5
Case No. 11,DoSomething,2018/05/03 02:34:33.194,2018/05/03 02:34:33.194,R5
Case No. 11,DoSomething,2018/05/03 02:59:38.194,2018/05/03 02:59:38.194,R5
Case No. 12,ApplyForTrip,2018/05/03 04:16:53.194,2018/05/03 04:16:53.194,R1
Case No. 12,DoSomething,2018/05/03 04:20:07.194,2018/05/03 04:20:07.194,R5
Case No. 12,DoSomething,2018/05/03 05:19:48.194,2018/05/03 05:19:48.194,R5
Case No. 12,DoSomething,2018/05/03 05:29:39.194,2018/05/03 05:29:39.194,R5
Case No. 12,DoSomething,2018/05/03 05:36:02.194,2018/05/03 05:36:02.194,R5
Case No. 12,DoSomething,2018/05/03 06:00:07.194,2018/05/03 06:00:07.194,R5
Case No. 13,ApplyForTrip,2018/05/03 07:34:39.194,2018/05/03 07:34:39.194,R2
Case No. 13,DoSomething,2018/05/03 07:50:40.194,2018/05/03 07:50:40.194,R4
Case No. 13,DoSomething,2018/05/03 07:50:54.194,2018/05/03 07:50:54.194,R5
Case No. 13,DoSomething,2018/05/03 10:03:38.194,2018/05/03 10:03:38.194,R5
Case No. 13,DoSomething,2018/05/03 10:21:37.194,2018/05/03 10:21:37.194,R5
Case No. 13,DoSomething,2018/05/03 10:31:15.194,2018/05/03 10:31:15.194,R5
Case No. 14,ApplyForTrip,2018/05/02 07:52:14.391,2018/05/02 07:52:14.391,R5
Case No. 14,DoSomething,2018/05/02 08:20:59.391,2018/05/02 08:20:59.391,R5
Case No. 14,DoSomethingElse,2018/05/02 08:21:50.391,2018/05/02 08:21:50.391,R4
Case No. 14,BookTransport,2018/05/02 08:52:10.391,2018/05/02 08:52:10.391,R4
Case No. 14,DoSomething,2018/05/02 09:04:31.391,2018/05/02 09:04:31.391,R1
Case No. 14,DoSomething,2018/05/02 09:34:58.391,2018/05/02 09:34:58.391,R5
Case No. 14,DoSomething,2018/05/02 09:49:25.391,2018/05/02 09:49:25.391,R5
Case No. 15,ApplyForTrip,2018/05/03 11:13:40.194,2018/05/03 11:13:40.194,R5
Case No. 15,DoSomething,2018/05/03 12:54:35.194,2018/05/03 12:54:35.194,R4
Case No. 15,DoSomething,2018/05/03 12:56:47.194,2018/05/03 12:56:47.194,R5
Case No. 15,DoSomething,2018/05/03 14:27:25.194,2018/05/03 14:27:25.194,R5
Case No. 15,DoSomething,2018/05/03 14:41:18.194,2018/05/03 14:41:18.194,R5
Case No. 15,DoSomething,2018/05/03 14:47:26.194,2018/05/03 14:47:26.194,R5
Case No. 16,ApplyForTrip,2018/05/03 16:14:47.194,2018/05/03 16:14:47.194,R4
Case No. 16,DoSomething,2018/05/03 16:16:51.194,2018/05/03 16:16:51.194,R4
Case No. 16,DoSomething,2018/05/03 16:34:23.194,2018/05/03 16:34:23.194,R5
Case No. 16,DoSomething,2018/05/03 18:19:38.194,2018/05/03 18:19:38.194,R5
Case No. 16,DoSomething,2018/05/03 18:22:21.194,2018/05/03 18:22:21.194,R5
Case No. 16,DoSomething,2018/05/03 18:43:40.194,2018/05/03 18:43:40.194,R5
Case No. 17,ApplyForTrip,2018/05/03 19:20:28.194,2018/05/03 19:20:28.194,R3
Case No. 17,DoSomething,2018/05/03 19:22:16.194,2018/05/03 19:22:16.194,R4
Case No. 17,DoSomething,2018/05/03 20:10:14.194,2018/05/03 20:10:14.194,R5
Case No. 17,DoSomething,2018/05/03 20:26:27.194,2018/05/03 20:26:27.194,R5
Case No. 17,DoSomething,2018/05/03 21:44:11.194,2018/05/03 21:44:11.194,R5
Case No. 17,DoSomething,2018/05/03 22:50:49.194,2018/05/03 22:50:49.194,R5
Case No. 18,ApplyForTrip,2018/05/02 11:26:57.391,2018/05/02 11:26:57.391,R4
Case No. 18,DoSomething,2018/05/02 12:21:39.391,2018/05/02 12:21:39.391,R5
Case No. 18,DoSomethingElse,2018/05/02 12:37:23.391,2018/05/02 12:37:23.391,R4
Case No. 18,BookTransport,2018/05/02 13:28:45.391,2018/05/02 13:28:45.391,R4
Case No. 18,DoSomething,2018/05/02 14:42:02.391,2018/05/02 14:42:02.391,R5
Case No. 18,DoSomething,2018/05/02 14:58:18.391,2018/05/02 14:58:18.391,R5
Case No. 18,DoSomething,2018/05/02 15:02:40.391,2018/05/02 15:02:40.391,R5
Case No. 19,ApplyForTrip,2018/05/04 00:24:26.194,2018/05/04 00:24:26.194,R1
Case No. 19,DoSomething,2018/05/04 01:05:16.194,2018/05/04 01:05:16.194,R4
Case No. 19,DoSomething,2018/05/04 02:11:56.194,2018/05/04 02:11:56.194,R5
Case No. 19,DoSomething,2018/05/04 02:33:48.194,2018/05/04 02:33:48.194,R5
Case No. 19,DoSomething,2018/05/04 02:34:48.194,2018/05/04 02:34:48.194,R5
Case No. 19,DoSomething,2018/05/04 02:53:06.194,2018/05/04 02:53:06.194,R5
Case No. 20,ApplyForTrip,2018/05/04 03:55:58.194,2018/05/04 03:55:58.194,R1
Case No. 20,DoSomething,2018/05/04 04:18:46.194,2018/05/04 04:18:46.194,R1
Case No. 20,DoSomething,2018/05/04 04:21:43.194,2018/05/04 04:21:43.194,R5
Case No. 20,DoSomething,2018/05/04 04:22:41.194,2018/05/04 04:22:41.194,R5
Case No. 20,DoSomething,2018/05/04 05:10:52.194,2018/05/04 05:10:52.194,R5
Case No. 20,DoSomething,2018/05/04 05:33:11.194,2018/05/04 05:33:11.194,R5
Case No. 21,ApplyForTrip,2018/05/04 07:23:50.194,2018/05/04 07:23:50.194,R5
Case No. 21,DoSomething,2018/05/04 08:11:52.194,2018/05/04 08:11:52.194,R3
Case No. 21,DoSomething,2018/05/04 09:04:07.194,2018/05/04 09:04:07.194,R5
Case No. 21,DoSomething,2018/05/04 09:38:16.194,2018/05/04 09:38:16.194,R5
Case No. 21,DoSomething,2018/05/04 09:51:48.194,2018/05/04 09:51:48.194,R5
Case No. 21,DoSomething,2018/05/04 09:54:16.194,2018/05/04 09:54:16.194,R5
Case No. 22,ApplyForTrip,2018/05/02 15:22:29.391,2018/05/02 15:22:29.391,R3
Case No. 22,DoSomething,2018/05/02 16:07:40.391,2018/05/02 16:07:40.391,R5
Case No. 22,DoSomethingElse,2018/05/02 16:08:40.391,2018/05/02 16:08:40.391,R4
Case No. 22,BookTransport,2018/05/02 16:34:13.391,2018/05/02 16:34:13.391,R4
Case No. 22,DoSomething,2018/05/02 16:52:18.391,2018/05/02 16:52:18.391,R5
Case No. 22,DoSomething,2018/05/02 17:14:43.391,2018/05/02 17:14:43.391,R5
Case No. 22,DoSomething,2018/05/02 18:45:05.391,2018/05/02 18:45:05.391,R5
Case No. 23,ApplyForTrip,2018/05/04 11:03:57.194,2018/05/04 11:03:57.194,R4
Case No. 23,DoSomething,2018/05/04 11:21:32.194,2018/05/04 11:21:32.194,R3
Case No. 23,DoSomething,2018/05/04 11:29:29.194,2018/05/04 11:29:29.194,R5
Case No. 23,DoSomething,2018/05/04 11:57:28.194,2018/05/04 11:57:28.194,R5
Case No. 23,DoSomething,2018/05/04 13:28:40.194,2018/05/04 13:28:40.194,R5
Case No. 23,DoSomething,2018/05/04 13:54:58.194,2018/05/04 13:54:58.194,R5
Case No. 24,ApplyForTrip,2018/05/04 15:49:17.194,2018/05/04 15:49:17.194,R3
Case No. 24,DoSomething,2018/05/04 16:21:38.194,2018/05/04 16:21:38.194,R3
Case No. 24,DoSomething,2018/05/04 16:58:37.194,2018/05/04 16:58:37.194,R5
Case No. 24,DoSomething,2018/05/04 17:11:17.194,2018/05/04 17:11:17.194,R5
Case No. 24,DoSomething,2018/05/04 17:38:14.194,2018/05/04 17:38:14.194,R5
Case No. 24,DoSomething,2018/05/04 18:54:20.194,2018/05/04 18:54:20.194,R5
Case No. 25,ApplyForTrip,2018/05/04 19:41:55.194,2018/05/04 19:41:55.194,R2
Case No. 25,DoSomething,2018/05/04 21:13:22.194,2018/05/04 21:13:22.194,R3
Case No. 25,DoSomething,2018/05/04 21:13:24.194,2018/05/04 21:13:24.194,R5
Case No. 25,DoSomething,2018/05/04 21:33:05.194,2018/05/04 21:33:05.194,R5
Case No. 25,DoSomething,2018/05/04 22:20:55.194,2018/05/04 22:20:55.194,R5
Case No. 25,DoSomething,2018/05/04 22:40:33.194,2018/05/04 22:40:33.194,R5
Case No. 26,ApplyForTrip,2018/05/02 19:57:51.391,2018/05/02 19:57:51.391,R2
Case No. 26,DoSomething,2018/05/02 20:23:33.391,2018/05/02 20:23:33.391,R5
Case No. 26,DoSomethingElse,2018/05/02 21:11:48.391,2018/05/02 21:11:48.391,R4
Case No. 26,BookTransport,2018/05/02 21:19:33.391,2018/05/02 21:19:33.391,R4
Case No. 26,DoSomething,2018/05/02 22:07:38.391,2018/05/02 22:07:38.391,R5
Case No. 26,DoSomething,2018/05/02 22:10:06.391,2018/05/02 22:10:06.391,R5
Case No. 26,DoSomething,2018/05/02 22:35:13.391,2018/05/02 22:35:13.391,R5
Case No. 27,ApplyForTrip,2018/05/04 23:18:57.194,2018/05/04 23:18:57.194,R1
Case No. 27,DoSomething,2018/05/05 00:04:56.194,2018/05/05 00:04:56.194,R3
Case No. 27,DoSomething,2018/05/05 00:26:44.194,2018/05/05 00:26:44.194,R5
Case No. 27,DoSomething,2018/05/05 00:34:15.194,2018/05/05 00:34:15.194,R5
Case No. 27,DoSomething,2018/05/05 01:53:40.194,2018/05/05 01:53:40.194,R5
Case No. 27,DoSomething,2018/05/05 02:15:24.194,2018/05/05 02:15:24.194,R5
Case No. 28,ApplyForTrip,2018/05/05 03:07:30.194,2018/05/05 03:07:30.194,R2
Case No. 28,DoSomething,2018/05/05 03:10:45.194,2018/05/05 03:10:45.194,R1
Case No. 28,DoSomething,2018/05/05 03:37:37.194,2018/05/05 03:37:37.194,R5
Case No. 28,DoSomething,2018/05/05 04:46:56.194,2018/05/05 04:46:56.194,R5
Case No. 28,DoSomething,2018/05/05 06:40:34.194,2018/05/05 06:40:34.194,R5
Case No. 28,DoSomething,2018/05/05 06:49:18.194,2018/05/05 06:49:18.194,R5
Case No. 29,ApplyForTrip,2018/05/05 07:17:59.194,2018/05/05 07:17:59.194,R5
Case No. 29,DoSomething,2018/05/05 08:17:57.194,2018/05/05 08:17:57.194,R1
Case No. 29,DoSomething,2018/05/05 08:29:16.194,2018/05/05 08:29:16.194,R5
Case No. 29,DoSomething,2018/05/05 09:25:57.194,2018/05/05 09:25:57.194,R5
Case No. 29,DoSomething,2018/05/05 09:42:11.194,2018/05/05 09:42:11.194,R5
Case No. 29,DoSomething,2018/05/05 10:45:11.194,2018/05/05 10:45:11.194,R5
Case No. 30,ApplyForTrip,2018/05/02 23:09:37.391,2018/05/02 23:09:37.391,R1
Case No. 30,DoSomething,2018/05/03 00:36:44.391,2018/05/03 00:36:44.391,R5
Case No. 30,DoSomethingElse,2018/05/03 00:40:40.391,2018/05/03 00:40:40.391,R4
Case No. 30,BookTransport,2018/05/03 01:25:44.391,2018/05/03 01:25:44.391,R4
Case No. 30,DoSomething,2018/05/03 01:39:28.391,2018/05/03 01:39:28.391,R5
Case No. 30,DoSomething,2018/05/03 01:47:30.391,2018/05/03 01:47:30.391,R5
Case No. 30,DoSomething,2018/05/03 02:31:43.391,2018/05/03 02:31:43.391,R5
Case No. 31,ApplyForTrip,2018/05/05 11:24:14.194,2018/05/05 11:24:14.194,R5
Case No. 31,DoSomething,2018/05/05 11:26:40.194,2018/05/05 11:26:40.194,R2
Case No. 31,DoSomething,2018/05/05 12:29:08.194,2018/05/05 12:29:08.194,R5
Case No. 31,DoSomething,2018/05/05 12:36:48.194,2018/05/05 12:36:48.194,R5
Case No. 31,DoSomething,2018/05/05 14:06:23.194,2018/05/05 14:06:23.194,R5
Case No. 31,DoSomething,2018/05/05 14:42:08.194,2018/05/05 14:42:08.194,R5
Case No. 32,ApplyForTrip,2018/05/05 15:40:41.194,2018/05/05 15:40:41.194,R1
Case No. 32,DoSomething,2018/05/05 16:29:39.194,2018/05/05 16:29:39.194,R2
Case No. 32,DoSomething,2018/05/05 17:50:45.194,2018/05/05 17:50:45.194,R5
Case No. 32,DoSomething,2018/05/05 18:30:42.194,2018/05/05 18:30:42.194,R5
Case No. 32,DoSomething,2018/05/05 18:54:29.194,2018/05/05 18:54:29.194,R5
Case No. 32,DoSomething,2018/05/05 19:00:32.194,2018/05/05 19:00:32.194,R5
Case No. 33,ApplyForTrip,2018/05/05 19:27:54.194,2018/05/05 19:27:54.194,R4
Case No. 33,DoSomething,2018/05/05 19:53:29.194,2018/05/05 19:53:29.194,R1
Case No. 33,DoSomething,2018/05/05 20:36:25.194,2018/05/05 20:36:25.194,R5
Case No. 33,DoSomething,2018/05/05 21:20:23.194,2018/05/05 21:20:23.194,R5
Case No. 33,DoSomething,2018/05/05 21:53:36.194,2018/05/05 21:53:36.194,R5
Case No. 33,DoSomething,2018/05/05 22:23:37.194,2018/05/05 22:23:37.194,R5
Case No. 34,ApplyForTrip,2018/05/03 04:04:51.391,2018/05/03 04:04:51.391,R2
Case No. 34,DoSomething,2018/05/03 04:18:43.391,2018/05/03 04:18:43.391,R4
Case No. 34,DoSomethingElse,2018/05/03 04:39:43.391,2018/05/03 04:39:43.391,R4
Case No. 34,BookTransport,2018/05/03 04:50:10.391,2018/05/03 04:50:10.391,R4
Case No. 34,DoSomething,2018/05/03 05:27:02.391,2018/05/03 05:27:02.391,R5
Case No. 34,DoSomething,2018/05/03 06:16:05.391,2018/05/03 06:16:05.391,R5
Case No. 34,DoSomething,2018/05/03 06:40:34.391,2018/05/03 06:40:34.391,R5
Case No. 35,ApplyForTrip,2018/05/05 23:13:14.194,2018/05/05 23:13:14.194,R4
Case No. 35,DoSomething,2018/05/05 23:29:12.194,2018/05/05 23:29:12.194,R2
Case No. 35,DoSomething,2018/05/05 23:59:44.194,2018/05/05 23:59:44.194,R5
Case No. 35,DoSomething,2018/05/06 00:27:10.194,2018/05/06 00:27:10.194,R5
Case No. 35,DoSomething,2018/05/06 00:51:59.194,2018/05/06 00:51:59.194,R5
Case No. 35,DoSomething,2018/05/06 01:42:35.194,2018/05/06 01:42:35.194,R5
Case No. 36,ApplyForTrip,2018/05/06 03:59:26.194,2018/05/06 03:59:26.194,R3
Case No. 36,DoSomething,2018/05/06 05:11:19.194,2018/05/06 05:11:19.194,R1
Case No. 36,DoSomething,2018/05/06 05:13:23.194,2018/05/06 05:13:23.194,R5
Case No. 36,DoSomething,2018/05/06 05:38:45.194,2018/05/06 05:38:45.194,R5
Case No. 36,DoSomething,2018/05/06 06:02:28.194,2018/05/06 06:02:28.194,R5
Case No. 36,DoSomething,2018/05/06 06:37:07.194,2018/05/06 06:37:07.194,R5
Case No. 37,ApplyForTrip,2018/05/06 08:32:23.194,2018/05/06 08:32:23.194,R3
Case No. 37,DoSomething,2018/05/06 09:03:05.194,2018/05/06 09:03:05.194,R2
Case No. 37,DoSomething,2018/05/06 09:19:14.194,2018/05/06 09:19:14.194,R5
Case No. 37,DoSomething,2018/05/06 09:51:00.194,2018/05/06 09:51:00.194,R5
Case No. 37,DoSomething,2018/05/06 10:26:02.194,2018/05/06 10:26:02.194,R5
Case No. 37,DoSomething,2018/05/06 10:31:29.194,2018/05/06 10:31:29.194,R5
Case No. 38,ApplyForTrip,2018/05/03 07:17:34.391,2018/05/03 07:17:34.391,R5
Case No. 38,DoSomething,2018/05/03 07:18:05.391,2018/05/03 07:18:05.391,R4
Case No. 38,DoSomethingElse,2018/05/03 07:20:21.391,2018/05/03 07:20:21.391,R4
Case No. 38,BookTransport,2018/05/03 09:18:23.391,2018/05/03 09:18:23.391,R4
Case No. 38,DoSomething,2018/05/03 10:06:37.391,2018/05/03 10:06:37.391,R5
Case No. 38,DoSomething,2018/05/03 10:27:23.391,2018/05/03 10:27:23.391,R5
Case No. 38,DoSomething,2018/05/03 10:48:23.391,2018/05/03 10:48:23.391,R5
Case No. 39,ApplyForTrip,2018/05/06 11:40:20.194,2018/05/06 11:40:20.194,R2
Case No. 39,DoSomething,2018/05/06 11:48:19.194,2018/05/06 11:48:19.194,R2
Case No. 39,DoSomething,2018/05/06 12:03:50.194,2018/05/06 12:03:50.194,R5
Case No. 39,DoSomething,2018/05/06 12:25:12.194,2018/05/06 12:25:12.194,R5
Case No. 39,DoSomething,2018/05/06 14:14:27.194,2018/05/06 14:14:27.194,R5
Case No. 39,DoSomething,2018/05/06 14:22:02.194,2018/05/06 14:22:02.194,R5
Case No. 40,ApplyForTrip,2018/05/06 16:11:52.194,2018/05/06 16:11:52.194,R2
Case No. 40,DoSomething,2018/05/06 16:22:31.194,2018/05/06 16:22:31.194,R2
Case No. 40,DoSomething,2018/05/06 17:09:58.194,2018/05/06 17:09:58.194,R1
Case No. 40,DoSomething,2018/05/06 17:56:05.194,2018/05/06 17:56:05.194,R5
Case No. 40,DoSomething,2018/05/06 18:36:54.194,2018/05/06 18:36:54.194,R5
Case No. 40,DoSomething,2018/05/06 18:54:41.194,2018/05/06 18:54:41.194,R5
Case No. 41,ApplyForTrip,2018/05/06 19:43:00.194,2018/05/06 19:43:00.194,R5
Case No. 41,DoSomething,2018/05/06 19:49:47.194,2018/05/06 19:49:47.194,R5
Case No. 41,DoSomething,2018/05/06 19:54:57.194,2018/05/06 19:54:57.194,R4
Case No. 41,DoSomething,2018/05/06 21:57:33.194,2018/05/06 21:57:33.194,R5
Case No. 41,DoSomething,2018/05/06 22:29:30.194,2018/05/06 22:29:30.194,R5
Case No. 41,DoSomething,2018/05/06 22:32:10.194,2018/05/06 22:32:10.194,R5
Case No. 42,ApplyForTrip,2018/05/03 11:07:38.391,2018/05/03 11:07:38.391,R4
Case No. 42,DoSomething,2018/05/03 11:37:13.391,2018/05/03 11:37:13.391,R4
Case No. 42,DoSomethingElse,2018/05/03 11:52:34.391,2018/05/03 11:52:34.391,R4
Case No. 42,BookTransport,2018/05/03 12:27:49.391,2018/05/03 12:27:49.391,R4
Case No. 42,DoSomething,2018/05/03 12:55:26.391,2018/05/03 12:55:26.391,R5
Case No. 42,DoSomething,2018/05/03 13:47:13.391,2018/05/03 13:47:13.391,R5
Case No. 42,DoSomething,2018/05/03 14:53:07.391,2018/05/03 14:53:07.391,R5
Case No. 43,ApplyForTrip,2018/05/06 23:12:09.194,2018/05/06 23:12:09.194,R4
Case No. 43,DoSomething,2018/05/07 00:02:02.194,2018/05/07 00:02:02.194,R5
Case No. 43,DoSomething,2018/05/07 00:15:00.194,2018/05/07 00:15:00.194,R4
Case No. 43,DoSomething,2018/05/07 00:51:20.194,2018/05/07 00:51:20.194,R5
Case No. 43,DoSomething,2018/05/07 00:51:30.194,2018/05/07 00:51:30.194,R5
Case No. 43,DoSomething,2018/05/07 02:05:46.194,2018/05/07 02:05:46.194,R5
Case No. 44,ApplyForTrip,2018/05/07 03:23:40.194,2018/05/07 03:23:40.194,R3
Case No. 44,DoSomething,2018/05/07 03:29:30.194,2018/05/07 03:29:30.194,R5
Case No. 44,DoSomething,2018/05/07 03:49:12.194,2018/05/07 03:49:12.194,R4
Case No. 44,DoSomething,2018/05/07 04:12:22.194,2018/05/07 04:12:22.194,R5
Case No. 44,DoSomething,2018/05/07 05:51:09.194,2018/05/07 05:51:09.194,R5
Case No. 44,DoSomething,2018/05/07 06:41:32.194,2018/05/07 06:41:32.194,R5
Case No. 45,ApplyForTrip,2018/05/07 07:04:52.194,2018/05/07 07:04:52.194,R2
Case No. 45,DoSomething,2018/05/07 07:18:41.194,2018/05/07 07:18:41.194,R5
Case No. 45,DoSomething,2018/05/07 08:48:45.194,2018/05/07 08:48:45.194,R4
Case No. 45,DoSomething,2018/05/07 09:19:11.194,2018/05/07 09:19:11.194,R5
Case No. 45,DoSomething,2018/05/07 10:10:05.194,2018/05/07 10:10:05.194,R5
Case No. 45,DoSomething,2018/05/07 10:22:48.194,2018/05/07 10:22:48.194,R5
Case No. 46,ApplyForTrip,2018/05/03 15:30:42.391,2018/05/03 15:30:42.391,R3
Case No. 46,DoSomething,2018/05/03 16:16:57.391,2018/05/03 16:16:57.391,R4
Case No. 46,DoSomethingElse,2018/05/03 16:17:11.391,2018/05/03 16:17:11.391,R4
Case No. 46,BookTransport,2018/05/03 16:35:01.391,2018/05/03 16:35:01.391,R4
Case No. 46,DoSomething,2018/05/03 18:15:53.391,2018/05/03 18:15:53.391,R5
Case No. 46,DoSomething,2018/05/03 18:17:42.391,2018/05/03 18:17:42.391,R5
Case No. 46,DoSomething,2018/05/03 18:19:36.391,2018/05/03 18:19:36.391,R5
Case No. 47,ApplyForTrip,2018/05/07 12:51:58.194,2018/05/07 12:51:58.194,R1
Case No. 47,DoSomething,2018/05/07 13:03:23.194,2018/05/07 13:03:23.194,R5
Case No. 47,DoSomething,2018/05/07 13:07:50.194,2018/05/07 13:07:50.194,R4
Case No. 47,DoSomething,2018/05/07 13:27:25.194,2018/05/07 13:27:25.194,R5
Case No. 47,DoSomething,2018/05/07 14:50:16.194,2018/05/07 14:50:16.194,R5
Case No. 47,DoSomething,2018/05/07 14:54:04.194,2018/05/07 14:54:04.194,R5
Case No. 48,ApplyForTrip,2018/05/07 15:45:34.194,2018/05/07 15:45:34.194,R2
Case No. 48,DoSomething,2018/05/07 16:08:28.194,2018/05/07 16:08:28.194,R4
Case No. 48,DoSomething,2018/05/07 16:14:12.194,2018/05/07 16:14:12.194,R4
Case No. 48,DoSomething,2018/05/07 16:46:02.194,2018/05/07 16:46:02.194,R5
Case No. 48,DoSomething,2018/05/07 17:13:02.194,2018/05/07 17:13:02.194,R5
