case,event,startTime,completeTime,Resource
Case No. 4,BookAccomodation,2018/05/17 10:17:29.766,2018/05/17 10:17:29.766,R5
Case No. 4,ApproveApplication,2018/05/17 10:21:50.766,2018/05/17 10:21:50.766,R7
Case No. 4,CollectTickets,2018/05/17 10:22:44.766,2018/05/17 10:22:44.766,R12
Case No. 4,ArchiveDocuments,2018/05/17 10:25:28.766,2018/05/17 10:25:28.766,R20
Case No. 4,DoSomethingElse,2018/05/17 10:39:55.766,2018/05/17 10:39:55.766,R3
Case No. 4,DoSomething,2018/05/17 10:47:05.766,2018/05/17 10:47:05.766,R12
Case No. 4,UseTransport,2018/05/17 10:47:37.766,2018/05/17 10:47:37.766,R10
Case No. 4,DoSomething,2018/05/17 10:49:26.766,2018/05/17 10:49:26.766,R20
Case No. 4,CollectTickets,2018/05/17 11:20:59.766,2018/05/17 11:20:59.766,R12
Case No. 4,ArchiveDocuments,2018/05/17 11:27:31.766,2018/05/17 11:27:31.766,R7
Case No. 5,ApplyForTrip,2018/05/17 12:27:47.940,2018/05/17 12:27:47.940,R1
Case No. 5,BookTransport,2018/05/17 12:33:05.940,2018/05/17 12:33:05.940,R3
Case No. 5,BookAccomodation,2018/05/17 12:36:10.940,2018/05/17 12:36:10.940,R5
Case No. 5,ApproveApplication,2018/05/17 13:42:00.940,2018/05/17 13:42:00.940,R20
Case No. 5,CollectTickets,2018/05/17 14:32:17.940,2018/05/17 14:32:17.940,R19
Case No. 5,ArchiveDocuments,2018/05/17 14:32:18.940,2018/05/17 14:32:18.940,R20
Case No. 5,DoSomething,2018/05/17 14:34:54.940,2018/05/17 14:34:54.940,R17
Case No. 5,ArchiveDocuments,2018/05/17 14:34:58.940,2018/05/17 14:34:58.940,R20
Case No. 5,ArchiveDocuments,2018/05/17 14:58:10.940,2018/05/17 14:58:10.940,R11
Case No. 5,DoSomething,2018/05/17 15:23:28.940,2018/05/17 15:23:28.940,R20
Case No. 5,DoSomething,2018/05/17 16:18:43.940,2018/05/17 16:18:43.940,R20
Case No. 5,DoSomething,2018/05/17 16:20:59.940,2018/05/17 16:20:59.940,R20
Case No. 6,ApplyForTrip,2018/05/17 05:12:24.928,2018/05/17 05:12:24.928,R1
Case No. 6,BookTransport,2018/05/17 05:15:58.928,2018/05/17 05:15:58.928,R3
Case No. 6,BookAccomodation,2018/05/17 05:25:30.928,2018/05/17 05:25:30.928,R5
Case No. 6,ApproveApplication,2018/05/17 05:38:16.928,2018/05/17 05:38:16.928,R7
Case No. 6,CollectTickets,2018/05/17 05:47:42.928,2018/05/17 05:47:42.928,R12
Case No. 6,ArchiveDocuments,2018/05/17 05:56:27.928,2018/05/17 05:56:27.928,R14
Case No. 6,DoSomethingElse,2018/05/17 06:09:49.928,2018/05/17 06:09:49.928,R6
Case No. 6,DoSomething,2018/05/17 06:33:46.928,2018/05/17 06:33:46.928,R19
Case No. 6,UseTransport,2018/05/17 06:49:43.928,2018/05/17 06:49:43.928,R20
Case No. 6,DoSomethingDifferent,2018/05/17 06:52:02.928,2018/05/17 06:52:02.928,R4
Case No. 6,DoSomethingDifferent,2018/05/17 06:59:09.928,2018/05/17 06:59:09.928,R8
Case No. 6,UseTransport,2018/05/17 07:04:20.928,2018/05/17 07:04:20.928,R12
Case No. 6,DoSomething,2018/05/17 07:23:34.928,2018/05/17 07:23:34.928,R20
Case No. 6,ArchiveDocuments,2018/05/17 08:11:40.928,2018/05/17 08:11:40.928,R12
Case No. 7,ApplyForTrip,2018/05/17 16:31:31.940,2018/05/17 16:31:31.940,R1
Case No. 7,BookTransport,2018/05/17 16:43:28.940,2018/05/17 16:43:28.940,R3
Case No. 7,BookAccomodation,2018/05/17 16:54:11.940,2018/05/17 16:54:11.940,R5
Case No. 7,ApproveApplication,2018/05/17 16:56:08.940,2018/05/17 16:56:08.940,R20
Case No. 7,CollectTickets,2018/05/17 17:41:03.940,2018/05/17 17:41:03.940,R19
Case No. 7,ArchiveDocuments,2018/05/17 18:09:17.940,2018/05/17 18:09:17.940,R20
Case No. 7,DoSomething,2018/05/17 18:27:11.940,2018/05/17 18:27:11.940,R20
Case No. 7,DoSomethingDifferent,2018/05/17 18:32:08.940,2018/05/17 18:32:08.940,R20
Case No. 7,DoSomethingElse,2018/05/17 18:54:46.940,2018/05/17 18:54:46.940,R20
Case No. 7,DoSomething,2018/05/17 19:31:15.940,2018/05/17 19:31:15.940,R20
Case No. 7,DoSomething,2018/05/17 19:40:37.940,2018/05/17 19:40:37.940,R20
Case No. 7,DoSomething,2018/05/17 19:52:42.940,2018/05/17 19:52:42.940,R20
Case No. 8,ApplyForTrip,2018/05/17 12:38:18.766,2018/05/17 12:38:18.766,R1
Case No. 8,BookTransport,2018/05/17 12:42:26.766,2018/05/17 12:42:26.766,R3
Case No. 8,BookAccomodation,2018/05/17 12:42:47.766,2018/05/17 12:42:47.766,R5
Case No. 8,ApproveApplication,2018/05/17 13:03:16.766,2018/05/17 13:03:16.766,R7
Case No. 8,CollectTickets,2018/05/17 13:22:48.766,2018/05/17 13:22:48.766,R12
Case No. 8,ArchiveDocuments,2018/05/17 13:26:55.766,2018/05/17 13:26:55.766,R20
Case No. 8,DoSomethingElse,2018/05/17 14:35:15.766,2018/05/17 14:35:15.766,R3
Case No. 8,DoSomething,2018/05/17 14:36:04.766,2018/05/17 14:36:04.766,R12
Case No. 8,UseTransport,2018/05/17 15:28:12.766,2018/05/17 15:28:12.766,R10
Case No. 8,DoSomething,2018/05/17 15:30:25.766,2018/05/17 15:30:25.766,R20
Case No. 8,DoSomethingElse,2018/05/17 15:36:39.766,2018/05/17 15:36:39.766,R12
Case No. 8,DoSomething,2018/05/17 15:58:54.766,2018/05/17 15:58:54.766,R20
Case No. 9,ApplyForTrip,2018/05/17 04:58:12.495,2018/05/17 04:58:12.495,R19
Case No. 9,BookTransport,2018/05/17 05:02:16.495,2018/05/17 05:02:16.495,R5
Case No. 9,BookAccomodation,2018/05/17 05:08:52.495,2018/05/17 05:08:52.495,R18
Case No. 9,ApproveApplication,2018/05/17 05:30:41.495,2018/05/17 05:30:41.495,R20
Case No. 9,CollectTickets,2018/05/17 05:41:01.495,2018/05/17 05:41:01.495,R2
Case No. 9,ArchiveDocuments,2018/05/17 06:00:30.495,2018/05/17 06:00:30.495,R13
Case No. 9,DoSomethingElse,2018/05/17 06:04:44.495,2018/05/17 06:04:44.495,R8
Case No. 9,DoSomethingDifferent,2018/05/17 06:09:56.495,2018/05/17 06:09:56.495,R16
Case No. 9,ArchiveDocuments,2018/05/17 07:15:38.495,2018/05/17 07:15:38.495,R13
Case No. 9,ApproveApplication,2018/05/17 07:25:15.495,2018/05/17 07:25:15.495,R20
Case No. 9,CollectTickets,2018/05/17 07:53:16.495,2018/05/17 07:53:16.495,R1
Case No. 9,ArchiveDocuments,2018/05/17 08:14:31.495,2018/05/17 08:14:31.495,R12
Case No. 10,ApplyForTrip,2018/05/17 08:32:40.928,2018/05/17 08:32:40.928,R1
Case No. 10,BookTransport,2018/05/17 09:05:34.928,2018/05/17 09:05:34.928,R3
Case No. 10,BookAccomodation,2018/05/17 09:47:59.928,2018/05/17 09:47:59.928,R5
Case No. 10,ApproveApplication,2018/05/17 09:49:02.928,2018/05/17 09:49:02.928,R7
Case No. 10,CollectTickets,2018/05/17 10:06:37.928,2018/05/17 10:06:37.928,R12
Case No. 10,ArchiveDocuments,2018/05/17 10:12:58.928,2018/05/17 10:12:58.928,R14
Case No. 10,DoSomethingElse,2018/05/17 10:19:57.928,2018/05/17 10:19:57.928,R6
Case No. 10,DoSomething,2018/05/17 10:31:48.928,2018/05/17 10:31:48.928,R19
Case No. 10,UseTransport,2018/05/17 11:00:38.928,2018/05/17 11:00:38.928,R20
Case No. 10,DoSomethingDifferent,2018/05/17 11:06:17.928,2018/05/17 11:06:17.928,R4
Case No. 10,DoSomethingDifferent,2018/05/17 11:10:10.928,2018/05/17 11:10:10.928,R8
Case No. 10,DoSomethingElse,2018/05/17 11:10:34.928,2018/05/17 11:10:34.928,R20
Case No. 10,ArchiveDocuments,2018/05/17 11:36:40.928,2018/05/17 11:36:40.928,R12
Case No. 10,DoSomething,2018/05/17 12:17:29.928,2018/05/17 12:17:29.928,R20
Case No. 11,ApplyForTrip,2018/05/17 20:49:28.940,2018/05/17 20:49:28.940,R1
Case No. 11,BookTransport,2018/05/17 20:57:30.940,2018/05/17 20:57:30.940,R3
Case No. 11,BookAccomodation,2018/05/17 21:20:30.940,2018/05/17 21:20:30.940,R5
Case No. 11,ApproveApplication,2018/05/17 21:24:54.940,2018/05/17 21:24:54.940,R20
Case No. 11,CollectTickets,2018/05/17 21:36:38.940,2018/05/17 21:36:38.940,R19
Case No. 11,ArchiveDocuments,2018/05/17 21:59:00.940,2018/05/17 21:59:00.940,R20
Case No. 11,DoSomething,2018/05/17 22:14:58.940,2018/05/17 22:14:58.940,R20
Case No. 11,DoSomething,2018/05/17 22:42:59.940,2018/05/17 22:42:59.940,R20
Case No. 11,DoSomething,2018/05/17 23:08:27.940,2018/05/17 23:08:27.940,R20
Case No. 11,DoSomething,2018/05/17 23:37:59.940,2018/05/17 23:37:59.940,R20
Case No. 11,DoSomething,2018/05/17 23:45:07.940,2018/05/17 23:45:07.940,R20
Case No. 11,DoSomething,2018/05/18 00:08:29.940,2018/05/18 00:08:29.940,R20
Case No. 12,ApplyForTrip,2018/05/17 16:34:42.766,2018/05/17 16:34:42.766,R1
Case No. 12,BookTransport,2018/05/17 16:44:03.766,2018/05/17 16:44:03.766,R3
Case No. 12,BookAccomodation,2018/05/17 17:42:18.766,2018/05/17 17:42:18.766,R5
Case No. 12,ApproveApplication,2018/05/17 18:16:17.766,2018/05/17 18:16:17.766,R7
Case No. 12,CollectTickets,2018/05/17 18:21:04.766,2018/05/17 18:21:04.766,R12
Case No. 12,ArchiveDocuments,2018/05/17 18:26:42.766,2018/05/17 18:26:42.766,R20
Case No. 12,DoSomethingElse,2018/05/17 18:47:16.766,2018/05/17 18:47:16.766,R3
Case No. 12,DoSomething,2018/05/17 18:51:05.766,2018/05/17 18:51:05.766,R12
Case No. 12,UseTransport,2018/05/17 18:59:48.766,2018/05/17 18:59:48.766,R10
Case No. 12,DoSomething,2018/05/17 19:22:28.766,2018/05/17 19:22:28.766,R20
Case No. 12,DoSomething,2018/05/17 19:45:28.766,2018/05/17 19:45:28.766,R20
Case No. 12,DoSomething,2018/05/17 20:20:51.766,2018/05/17 20:20:51.766,R20
Case No. 13,ApplyForTrip,2018/05/18 00:50:34.940,2018/05/18 00:50:34.940,R1
Case No. 13,BookTransport,2018/05/18 00:51:33.940,2018/05/18 00:51:33.940,R3
Case No. 13,BookAccomodation,2018/05/18 01:30:30.940,2018/05/18 01:30:30.940,R5
Case No. 13,ApproveApplication,2018/05/18 01:45:06.940,2018/05/18 01:45:06.940,R20
Case No. 13,CollectTickets,2018/05/18 02:21:08.940,2018/05/18 02:21:08.940,R19
Case No. 13,ArchiveDocuments,2018/05/18 02:24:14.940,2018/05/18 02:24:14.940,R20
Case No. 13,DoSomethingElse,2018/05/18 02:35:09.940,2018/05/18 02:35:09.940,R20
Case No. 13,DoSomething,2018/05/18 02:38:01.940,2018/05/18 02:38:01.940,R20
Case No. 13,DoSomething,2018/05/18 02:41:14.940,2018/05/18 02:41:14.940,R20
Case No. 13,DoSomething,2018/05/18 02:48:03.940,2018/05/18 02:48:03.940,R20
Case No. 13,DoSomething,2018/05/18 02:48:42.940,2018/05/18 02:48:42.940,R20
Case No. 13,DoSomething,2018/05/18 04:15:13.940,2018/05/18 04:15:13.940,R20
Case No. 14,ApplyForTrip,2018/05/17 20:37:10.766,2018/05/17 20:37:10.766,R2
Case No. 14,BookTransport,2018/05/17 20:41:49.766,2018/05/17 20:41:49.766,R3
Case No. 14,BookAccomodation,2018/05/17 21:05:23.766,2018/05/17 21:05:23.766,R5
Case No. 14,ApproveApplication,2018/05/17 21:51:23.766,2018/05/17 21:51:23.766,R7
Case No. 14,CollectTickets,2018/05/17 22:01:52.766,2018/05/17 22:01:52.766,R12
Case No. 14,ArchiveDocuments,2018/05/17 22:09:12.766,2018/05/17 22:09:12.766,R20
Case No. 14,DoSomethingElse,2018/05/17 22:15:20.766,2018/05/17 22:15:20.766,R3
Case No. 14,DoSomething,2018/05/17 22:18:47.766,2018/05/17 22:18:47.766,R12
Case No. 14,UseTransport,2018/05/17 22:46:49.766,2018/05/17 22:46:49.766,R10
Case No. 14,DoSomething,2018/05/17 23:28:02.766,2018/05/17 23:28:02.766,R20
Case No. 14,DoSomething,2018/05/17 23:34:53.766,2018/05/17 23:34:53.766,R20
Case No. 14,DoSomething,2018/05/17 23:50:09.766,2018/05/17 23:50:09.766,R20
Case No. 15,ApplyForTrip,2018/05/18 04:39:30.940,2018/05/18 04:39:30.940,R2
Case No. 15,BookTransport,2018/05/18 04:50:34.940,2018/05/18 04:50:34.940,R3
Case No. 15,BookAccomodation,2018/05/18 05:07:05.940,2018/05/18 05:07:05.940,R5
Case No. 15,ApproveApplication,2018/05/18 05:37:24.940,2018/05/18 05:37:24.940,R20
Case No. 15,CollectTickets,2018/05/18 06:28:51.940,2018/05/18 06:28:51.940,R19
Case No. 15,ArchiveDocuments,2018/05/18 06:30:56.940,2018/05/18 06:30:56.940,R20
Case No. 15,DoSomething,2018/05/18 06:58:06.940,2018/05/18 06:58:06.940,R20
Case No. 15,DoSomething,2018/05/18 07:13:25.940,2018/05/18 07:13:25.940,R20
Case No. 15,DoSomething,2018/05/18 07:14:13.940,2018/05/18 07:14:13.940,R20
Case No. 15,DoSomething,2018/05/18 07:38:14.940,2018/05/18 07:38:14.940,R20
Case No. 15,DoSomething,2018/05/18 07:43:03.940,2018/05/18 07:43:03.940,R20
Case No. 15,DoSomething,2018/05/18 08:11:07.940,2018/05/18 08:11:07.940,R20
Case No. 16,ApplyForTrip,2018/05/17 12:49:12.928,2018/05/17 12:49:12.928,R1
Case No. 16,BookTransport,2018/05/17 13:14:53.928,2018/05/17 13:14:53.928,R3
Case No. 16,BookAccomodation,2018/05/17 13:42:28.928,2018/05/17 13:42:28.928,R5
Case No. 16,ApproveApplication,2018/05/17 13:42:50.928,2018/05/17 13:42:50.928,R7
Case No. 16,CollectTickets,2018/05/17 13:42:52.928,2018/05/17 13:42:52.928,R12
Case No. 16,ArchiveDocuments,2018/05/17 13:53:42.928,2018/05/17 13:53:42.928,R14
Case No. 16,DoSomethingElse,2018/05/17 14:01:16.928,2018/05/17 14:01:16.928,R6
Case No. 16,DoSomething,2018/05/17 14:06:50.928,2018/05/17 14:06:50.928,R19
Case No. 16,UseTransport,2018/05/17 14:17:44.928,2018/05/17 14:17:44.928,R20
Case No. 16,DoSomethingDifferent,2018/05/17 14:30:28.928,2018/05/17 14:30:28.928,R4
Case No. 16,DoSomethingDifferent,2018/05/17 14:35:26.928,2018/05/17 14:35:26.928,R8
Case No. 16,DoSomething,2018/05/17 14:50:27.928,2018/05/17 14:50:27.928,R20
Case No. 16,DoSomething,2018/05/17 15:08:23.928,2018/05/17 15:08:23.928,R20
Case No. 16,DoSomething,2018/05/17 15:51:58.928,2018/05/17 15:51:58.928,R20
Case No. 17,ApplyForTrip,2018/05/18 08:35:36.940,2018/05/18 08:35:36.940,R2
Case No. 17,BookTransport,2018/05/18 09:02:15.940,2018/05/18 09:02:15.940,R3
Case No. 17,BookAccomodation,2018/05/18 09:43:13.940,2018/05/18 09:43:13.940,R5
Case No. 17,ApproveApplication,2018/05/18 09:46:37.940,2018/05/18 09:46:37.940,R20
Case No. 17,CollectTickets,2018/05/18 09:50:01.940,2018/05/18 09:50:01.940,R19
Case No. 17,ArchiveDocuments,2018/05/18 10:38:14.940,2018/05/18 10:38:14.940,R20
Case No. 17,DoSomethingElse,2018/05/18 11:42:24.940,2018/05/18 11:42:24.940,R20
Case No. 17,DoSomething,2018/05/18 11:43:30.940,2018/05/18 11:43:30.940,R20
Case No. 17,DoSomething,2018/05/18 11:46:41.940,2018/05/18 11:46:41.940,R20
Case No. 17,DoSomething,2018/05/18 11:56:55.940,2018/05/18 11:56:55.940,R20
Case No. 17,DoSomething,2018/05/18 12:07:53.940,2018/05/18 12:07:53.940,R20
Case No. 17,DoSomething,2018/05/18 12:08:22.940,2018/05/18 12:08:22.940,R20
Case No. 18,ApplyForTrip,2018/05/18 00:29:56.766,2018/05/18 00:29:56.766,R2
Case No. 18,BookTransport,2018/05/18 00:51:20.766,2018/05/18 00:51:20.766,R3
Case No. 18,BookAccomodation,2018/05/18 00:51:45.766,2018/05/18 00:51:45.766,R5
Case No. 18,ApproveApplication,2018/05/18 01:19:52.766,2018/05/18 01:19:52.766,R7
Case No. 18,CollectTickets,2018/05/18 01:42:20.766,2018/05/18 01:42:20.766,R12
Case No. 18,ArchiveDocuments,2018/05/18 01:44:13.766,2018/05/18 01:44:13.766,R13
Case No. 18,DoSomethingElse,2018/05/18 02:25:00.766,2018/05/18 02:25:00.766,R3
Case No. 18,DoSomething,2018/05/18 02:27:00.766,2018/05/18 02:27:00.766,R12
Case No. 18,UseTransport,2018/05/18 03:46:38.766,2018/05/18 03:46:38.766,R10
Case No. 18,DoSomething,2018/05/18 03:51:05.766,2018/05/18 03:51:05.766,R20
Case No. 18,DoSomething,2018/05/18 04:09:05.766,2018/05/18 04:09:05.766,R20
Case No. 18,DoSomething,2018/05/18 04:21:45.766,2018/05/18 04:21:45.766,R20
Case No. 19,ApplyForTrip,2018/05/17 09:13:57.495,2018/05/17 09:13:57.495,R19
Case No. 19,BookTransport,2018/05/17 09:24:50.495,2018/05/17 09:24:50.495,R5
Case No. 19,BookAccomodation,2018/05/17 09:40:10.495,2018/05/17 09:40:10.495,R18
Case No. 19,ApproveApplication,2018/05/17 10:02:49.495,2018/05/17 10:02:49.495,R20
Case No. 19,CollectTickets,2018/05/17 10:48:25.495,2018/05/17 10:48:25.495,R2
Case No. 19,ArchiveDocuments,2018/05/17 11:26:02.495,2018/05/17 11:26:02.495,R20
Case No. 19,DoSomethingElse,2018/05/17 11:36:37.495,2018/05/17 11:36:37.495,R8
Case No. 19,DoSomethingDifferent,2018/05/17 11:42:22.495,2018/05/17 11:42:22.495,R16
Case No. 19,ArchiveDocuments,2018/05/17 11:57:44.495,2018/05/17 11:57:44.495,R20
Case No. 19,DoSomethingDifferent,2018/05/17 12:10:52.495,2018/05/17 12:10:52.495,R13
Case No. 19,DoSomething,2018/05/17 12:16:30.495,2018/05/17 12:16:30.495,R13
Case No. 19,DoSomething,2018/05/17 12:23:39.495,2018/05/17 12:23:39.495,R20
Case No. 20,ApplyForTrip,2018/05/17 16:42:26.928,2018/05/17 16:42:26.928,R2
Case No. 20,BookTransport,2018/05/17 16:57:30.928,2018/05/17 16:57:30.928,R3
Case No. 20,BookAccomodation,2018/05/17 17:11:38.928,2018/05/17 17:11:38.928,R5
Case No. 20,ApproveApplication,2018/05/17 18:04:42.928,2018/05/17 18:04:42.928,R7
Case No. 20,CollectTickets,2018/05/17 18:23:28.928,2018/05/17 18:23:28.928,R12
Case No. 20,ArchiveDocuments,2018/05/17 18:37:17.928,2018/05/17 18:37:17.928,R14
Case No. 20,DoSomethingElse,2018/05/17 19:19:18.928,2018/05/17 19:19:18.928,R6
Case No. 20,DoSomething,2018/05/17 19:21:02.928,2018/05/17 19:21:02.928,R19
Case No. 20,UseTransport,2018/05/17 19:21:06.928,2018/05/17 19:21:06.928,R20
Case No. 20,DoSomethingDifferent,2018/05/17 19:43:21.928,2018/05/17 19:43:21.928,R4
Case No. 20,DoSomethingDifferent,2018/05/17 19:47:16.928,2018/05/17 19:47:16.928,R8
Case No. 20,DoSomething,2018/05/17 19:54:16.928,2018/05/17 19:54:16.928,R20
Case No. 20,DoSomething,2018/05/17 19:55:07.928,2018/05/17 19:55:07.928,R20
Case No. 20,DoSomething,2018/05/17 20:18:55.928,2018/05/17 20:18:55.928,R20
Case No. 21,ApplyForTrip,2018/05/18 12:29:37.940,2018/05/18 12:29:37.940,R1
Case No. 21,BookTransport,2018/05/18 12:32:20.940,2018/05/18 12:32:20.940,R3
Case No. 21,BookAccomodation,2018/05/18 13:24:51.940,2018/05/18 13:24:51.940,R5
Case No. 21,ApproveApplication,2018/05/18 13:38:58.940,2018/05/18 13:38:58.940,R20
Case No. 21,CollectTickets,2018/05/18 14:37:03.940,2018/05/18 14:37:03.940,R19
Case No. 21,ArchiveDocuments,2018/05/18 15:22:01.940,2018/05/18 15:22:01.940,R19
Case No. 21,DoSomething,2018/05/18 15:37:16.940,2018/05/18 15:37:16.940,R20
Case No. 21,DoSomething,2018/05/18 15:43:31.940,2018/05/18 15:43:31.940,R20
Case No. 21,DoSomething,2018/05/18 15:52:43.940,2018/05/18 15:52:43.940,R20
Case No. 21,DoSomething,2018/05/18 15:55:33.940,2018/05/18 15:55:33.940,R20
Case No. 21,DoSomething,2018/05/18 15:58:48.940,2018/05/18 15:58:48.940,R20
Case No. 21,DoSomething,2018/05/18 16:17:35.940,2018/05/18 16:17:35.940,R20
Case No. 22,ApplyForTrip,2018/05/18 05:02:25.766,2018/05/18 05:02:25.766,R1
Case No. 22,BookTransport,2018/05/18 05:03:17.766,2018/05/18 05:03:17.766,R3
Case No. 22,BookAccomodation,2018/05/18 05:53:36.766,2018/05/18 05:53:36.766,R5
Case No. 22,ApproveApplication,2018/05/18 05:59:51.766,2018/05/18 05:59:51.766,R7
Case No. 22,CollectTickets,2018/05/18 06:07:09.766,2018/05/18 06:07:09.766,R12
Case No. 22,ArchiveDocuments,2018/05/18 06:15:52.766,2018/05/18 06:15:52.766,R19
Case No. 22,DoSomethingElse,2018/05/18 06:19:51.766,2018/05/18 06:19:51.766,R3
Case No. 22,DoSomething,2018/05/18 06:45:43.766,2018/05/18 06:45:43.766,R12
Case No. 22,UseTransport,2018/05/18 07:03:09.766,2018/05/18 07:03:09.766,R10
Case No. 22,DoSomething,2018/05/18 07:58:51.766,2018/05/18 07:58:51.766,R20
Case No. 22,DoSomething,2018/05/18 08:06:45.766,2018/05/18 08:06:45.766,R20
Case No. 22,DoSomething,2018/05/18 08:11:18.766,2018/05/18 08:11:18.766,R20
Case No. 23,ApplyForTrip,2018/05/18 16:29:36.940,2018/05/18 16:29:36.940,R2
Case No. 23,BookTransport,2018/05/18 17:15:42.940,2018/05/18 17:15:42.940,R3
Case No. 23,BookAccomodation,2018/05/18 17:27:56.940,2018/05/18 17:27:56.940,R5
Case No. 23,ApproveApplication,2018/05/18 17:37:05.940,2018/05/18 17:37:05.940,R20
Case No. 23,CollectTickets,2018/05/18 17:43:57.940,2018/05/18 17:43:57.940,R19
Case No. 23,ArchiveDocuments,2018/05/18 18:09:26.940,2018/05/18 18:09:26.940,R19
Case No. 23,DoSomething,2018/05/18 18:51:59.940,2018/05/18 18:51:59.940,R20
Case No. 23,DoSomething,2018/05/18 19:04:04.940,2018/05/18 19:04:04.940,R20
Case No. 23,DoSomething,2018/05/18 19:25:15.940,2018/05/18 19:25:15.940,R20
Case No. 23,DoSomething,2018/05/18 20:02:45.940,2018/05/18 20:02:45.940,R20
Case No. 23,DoSomething,2018/05/18 20:13:24.940,2018/05/18 20:13:24.940,R20
Case No. 23,DoSomething,2018/05/18 20:21:26.940,2018/05/18 20:21:26.940,R20
Case No. 24,ApplyForTrip,2018/05/18 08:23:38.766,2018/05/18 08:23:38.766,R2
Case No. 24,BookTransport,2018/05/18 08:28:38.766,2018/05/18 08:28:38.766,R3
Case No. 24,BookAccomodation,2018/05/18 09:35:52.766,2018/05/18 09:35:52.766,R5
Case No. 24,ApproveApplication,2018/05/18 09:56:50.766,2018/05/18 09:56:50.766,R7
Case No. 24,CollectTickets,2018/05/18 10:07:15.766,2018/05/18 10:07:15.766,R12
Case No. 24,ArchiveDocuments,2018/05/18 10:13:21.766,2018/05/18 10:13:21.766,R19
Case No. 24,DoSomethingElse,2018/05/18 10:49:28.766,2018/05/18 10:49:28.766,R3
Case No. 24,DoSomething,2018/05/18 10:52:40.766,2018/05/18 10:52:40.766,R12
Case No. 24,UseTransport,2018/05/18 11:05:50.766,2018/05/18 11:05:50.766,R10
