CaseID,ActivityID,CompleteTimestamp,Resource
Case No. 14,8,2018-05-18 06:17:15,3
Case No. 14,7,2018-05-18 06:17:26,4
Case No. 14,42,2018-05-18 06:23:02,4
Case No. 14,43,2018-05-18 06:54:59,4
Case No. 14,43,2018-05-18 07:02:20,4
Case No. 14,8,2018-05-18 07:37:45,4
Case No. 14,7,2018-05-18 07:38:25,1
Case No. 14,9,2018-05-18 07:42:21,0
Case No. 14,7,2018-05-18 08:02:26,0
Case No. 15,10,2018-05-18 08:25:57,1
Case No. 15,11,2018-05-18 08:29:52,0
Case No. 15,12,2018-05-18 08:45:43,0
Case No. 15,13,2018-05-18 09:18:34,4
Case No. 15,14,2018-05-18 09:19:23,1
Case No. 15,15,2018-05-18 09:21:06,1
Case No. 15,7,2018-05-18 09:21:54,0
Case No. 15,6,2018-05-18 09:22:38,0
Case No. 15,7,2018-05-18 09:24:22,2
Case No. 15,17,2018-05-18 10:15:20,0
Case No. 15,6,2018-05-18 10:33:10,3
Case No. 15,8,2018-05-18 10:38:30,0
Case No. 15,6,2018-05-18 10:46:33,4
Case No. 15,8,2018-05-18 10:50:51,2
Case No. 15,6,2018-05-18 11:06:25,1
Case No. 15,8,2018-05-18 11:34:05,1
Case No. 15,5,2018-05-18 11:38:39,2
Case No. 16,19,2018-05-18 04:40:07,1
Case No. 16,20,2018-05-18 04:50:51,1
Case No. 16,21,2018-05-18 05:17:17,1
Case No. 16,22,2018-05-18 05:19:14,1
Case No. 16,23,2018-05-18 05:38:49,1
Case No. 16,24,2018-05-18 05:45:37,4
Case No. 16,9,2018-05-18 06:03:38,2
Case No. 16,9,2018-05-18 06:13:00,4
Case No. 16,9,2018-05-18 06:36:34,3
Case No. 16,7,2018-05-18 07:01:29,4
Case No. 16,8,2018-05-18 07:06:20,0
Case No. 16,7,2018-05-18 07:24:48,1
Case No. 16,34,2018-05-18 07:29:19,2
Case No. 16,25,2018-05-18 07:43:24,2
Case No. 16,9,2018-05-18 07:46:39,0
Case No. 16,8,2018-05-18 07:58:55,2
Case No. 16,7,2018-05-18 08:19:47,2
Case No. 17,19,2018-05-18 08:39:55,0
Case No. 17,20,2018-05-18 08:48:49,4
Case No. 17,21,2018-05-18 08:55:50,0
Case No. 17,22,2018-05-18 08:58:33,4
Case No. 17,23,2018-05-18 09:04:56,3
Case No. 17,24,2018-05-18 09:26:59,1
Case No. 17,6,2018-05-18 09:31:27,0
Case No. 17,7,2018-05-18 09:37:03,0
Case No. 17,8,2018-05-18 09:38:09,4
Case No. 17,7,2018-05-18 10:17:49,2
Case No. 17,6,2018-05-18 11:13:15,3
Case No. 17,8,2018-05-18 11:29:11,0
Case No. 17,7,2018-05-18 11:50:49,1
Case No. 17,5,2018-05-18 11:54:39,2
Case No. 17,6,2018-05-18 12:02:34,1
Case No. 17,8,2018-05-18 12:04:14,1
Case No. 17,25,2018-05-18 12:11:50,1
Case No. 18,0,2018-05-18 08:26:54,0
Case No. 18,1,2018-05-18 08:38:22,0
Case No. 18,2,2018-05-18 08:41:45,0
Case No. 18,3,2018-05-18 08:48:43,2
Case No. 18,4,2018-05-18 09:03:27,1
Case No. 18,5,2018-05-18 09:10:38,0
Case No. 18,9,2018-05-18 09:29:18,1
Case No. 18,8,2018-05-18 09:41:10,3
Case No. 18,9,2018-05-18 09:56:32,0
Case No. 18,7,2018-05-18 10:13:03,1
Case No. 18,7,2018-05-18 10:25:51,4
Case No. 18,9,2018-05-18 10:31:50,4
Case No. 18,7,2018-05-18 10:40:55,0
Case No. 18,8,2018-05-18 11:18:21,1
Case No. 18,8,2018-05-18 11:29:38,4
Case No. 18,8,2018-05-18 11:38:08,4
Case No. 18,6,2018-05-18 12:03:06,4
Case No. 19,10,2018-05-18 04:28:49,1
Case No. 19,12,2018-05-18 04:47:10,0
Case No. 19,11,2018-05-18 05:17:41,0
Case No. 19,13,2018-05-18 05:36:06,0
Case No. 19,47,2018-05-18 05:42:03,0
Case No. 19,12,2018-05-18 05:49:41,4
Case No. 19,17,2018-05-18 06:17:31,4
Case No. 19,14,2018-05-18 06:21:44,4
Case No. 19,16,2018-05-18 06:23:17,1
Case No. 19,14,2018-05-18 06:37:32,1
Case No. 19,14,2018-05-18 06:41:24,4
Case No. 19,15,2018-05-18 06:44:38,2
Case No. 19,11,2018-05-18 07:00:18,2
Case No. 19,17,2018-05-18 07:34:58,2
Case No. 19,18,2018-05-18 07:41:55,2
Case No. 19,17,2018-05-18 07:45:42,2
Case No. 19,17,2018-05-18 08:20:56,1
Case No. 20,26,2018-05-18 04:31:05,1
Case No. 20,27,2018-05-18 04:35:53,1
Case No. 20,28,2018-05-18 04:43:29,1
Case No. 20,29,2018-05-18 04:46:11,1
Case No. 20,30,2018-05-18 04:53:57,1
Case No. 20,31,2018-05-18 05:26:12,4
Case No. 20,9,2018-05-18 06:41:22,2
Case No. 20,9,2018-05-18 06:41:34,4
Case No. 20,9,2018-05-18 06:46:36,3
Case No. 20,7,2018-05-18 06:52:11,4
Case No. 20,8,2018-05-18 07:03:49,0
Case No. 20,7,2018-05-18 07:46:06,1
Case No. 20,46,2018-05-18 07:46:48,2
Case No. 20,32,2018-05-18 07:58:55,2
Case No. 20,32,2018-05-18 08:16:07,0
Case No. 20,8,2018-05-18 08:17:49,2
Case No. 20,7,2018-05-18 08:25:10,2
Case No. 21,26,2018-05-18 08:23:30,0
Case No. 21,27,2018-05-18 09:05:17,0
Case No. 21,28,2018-05-18 09:22:45,0
Case No. 21,29,2018-05-18 09:26:21,2
Case No. 21,30,2018-05-18 09:43:46,3
Case No. 21,31,2018-05-18 09:51:04,1
Case No. 21,6,2018-05-18 09:55:46,0
Case No. 21,7,2018-05-18 10:07:47,0
Case No. 21,8,2018-05-18 10:14:12,4
Case No. 21,7,2018-05-18 10:31:07,2
Case No. 21,6,2018-05-18 10:42:38,3
Case No. 21,8,2018-05-18 11:15:27,0
Case No. 21,5,2018-05-18 11:15:44,1
Case No. 21,5,2018-05-18 11:29:52,2
Case No. 21,6,2018-05-18 11:36:33,1
Case No. 21,8,2018-05-18 11:44:41,1
Case No. 21,32,2018-05-18 11:59:52,1
Case No. 22,10,2018-05-18 08:31:46,1
Case No. 22,11,2018-05-18 08:53:06,1
Case No. 22,12,2018-05-18 08:53:38,1
Case No. 22,13,2018-05-18 09:06:05,0
Case No. 22,14,2018-05-18 09:31:21,0
Case No. 22,15,2018-05-18 09:32:45,2
Case No. 22,9,2018-05-18 09:34:26,1
Case No. 22,9,2018-05-18 09:34:51,0
Case No. 22,7,2018-05-18 09:45:08,1
Case No. 22,8,2018-05-18 09:47:38,3
Case No. 22,18,2018-05-18 10:11:05,4
Case No. 22,9,2018-05-18 10:48:01,4
Case No. 22,8,2018-05-18 10:49:50,4
Case No. 22,7,2018-05-18 11:05:35,0
Case No. 22,9,2018-05-18 11:46:14,2
Case No. 22,16,2018-05-18 12:02:40,4
Case No. 22,7,2018-05-18 12:15:50,4
Case No. 23,35,2018-05-18 08:24:17,1
Case No. 23,36,2018-05-18 08:32:58,1
Case No. 23,37,2018-05-18 08:44:49,1
Case No. 23,38,2018-05-18 08:51:21,1
Case No. 23,39,2018-05-18 08:58:43,4
Case No. 23,40,2018-05-18 09:01:58,1
Case No. 23,41,2018-05-18 09:12:17,1
Case No. 23,42,2018-05-18 09:13:54,1
Case No. 23,42,2018-05-18 09:16:38,1
Case No. 23,43,2018-05-18 09:20:32,0
Case No. 23,43,2018-05-18 09:33:06,2
Case No. 23,43,2018-05-18 09:40:43,1
Case No. 23,41,2018-05-18 10:11:14,3
Case No. 23,44,2018-05-18 10:18:33,4
Case No. 23,41,2018-05-18 10:35:48,0
Case No. 23,42,2018-05-18 10:42:51,0
Case No. 23,40,2018-05-18 11:50:37,2
Case No. 24,19,2018-05-18 08:26:16,1
Case No. 24,20,2018-05-18 08:41:32,0
Case No. 24,21,2018-05-18 08:44:42,0
Case No. 24,22,2018-05-18 09:06:20,1
Case No. 24,23,2018-05-18 09:06:55,1
Case No. 24,24,2018-05-18 09:18:02,1
Case No. 24,8,2018-05-18 09:19:21,3
Case No. 24,9,2018-05-18 09:31:28,1
Case No. 24,7,2018-05-18 09:43:20,1
Case No. 24,9,2018-05-18 10:03:09,4
Case No. 24,25,2018-05-18 10:31:14,4
Case No. 24,33,2018-05-18 10:39:47,2
Case No. 24,9,2018-05-18 10:55:14,2
Case No. 24,7,2018-05-18 11:03:10,0
Case No. 24,9,2018-05-18 11:39:57,0
Case No. 24,25,2018-05-18 12:06:46,4
Case No. 24,7,2018-05-18 12:16:14,4
Case No. 25,0,2018-05-18 12:16:00,4
Case No. 25,1,2018-05-18 12:17:55,0
Case No. 25,2,2018-05-18 12:18:17,2
Case No. 25,3,2018-05-18 12:21:12,4
Case No. 25,4,2018-05-18 12:54:47,4
Case No. 25,5,2018-05-18 13:30:20,1
Case No. 25,7,2018-05-18 13:34:42,0
Case No. 25,6,2018-05-18 13:55:45,1
Case No. 25,8,2018-05-18 13:57:14,1
Case No. 25,7,2018-05-18 14:00:56,2
Case No. 25,8,2018-05-18 14:28:41,0
Case No. 25,6,2018-05-18 14:46:06,0
Case No. 25,8,2018-05-18 14:51:14,2
Case No. 25,7,2018-05-18 14:51:22,2
Case No. 25,8,2018-05-18 15:14:53,2
Case No. 25,5,2018-05-18 15:18:55,2
Case No. 25,6,2018-05-18 16:00:36,3
Case No. 26,35,2018-05-18 04:31:04,1
Case No. 26,36,2018-05-18 04:46:52,1
Case No. 26,37,2018-05-18 04:49:25,1
Case No. 26,38,2018-05-18 04:59:15,1
Case No. 26,39,2018-05-18 05:01:23,1
Case No. 26,40,2018-05-18 05:02:50,4
Case No. 26,9,2018-05-18 05:15:54,2
Case No. 26,9,2018-05-18 05:44:38,4
Case No. 26,9,2018-05-18 05:47:54,3
Case No. 26,7,2018-05-18 06:10:25,4
Case No. 26,8,2018-05-18 06:50:14,0
Case No. 26,7,2018-05-18 07:16:52,1
Case No. 26,43,2018-05-18 07:41:52,2
Case No. 26,9,2018-05-18 07:45:14,0
Case No. 26,9,2018-05-18 07:59:07,0
Case No. 26,8,2018-05-18 08:10:52,2
Case No. 26,7,2018-05-18 08:18:12,2
Case No. 27,10,2018-05-18 13:46:56,1
Case No. 27,11,2018-05-18 13:47:45,4
Case No. 27,12,2018-05-18 13:49:10,0
Case No. 27,13,2018-05-18 13:59:06,0
Case No. 27,14,2018-05-18 14:22:58,0
Case No. 27,15,2018-05-18 14:30:34,3
Case No. 27,8,2018-05-18 14:31:27,1
Case No. 27,6,2018-05-18 15:08:52,1
Case No. 27,8,2018-05-18 15:10:29,1
Case No. 27,6,2018-05-18 15:11:19,3
Case No. 27,7,2018-05-18 15:19:04,2
Case No. 27,8,2018-05-18 15:26:29,0
Case No. 27,6,2018-05-18 15:30:47,3
Case No. 27,5,2018-05-18 15:38:04,2
Case No. 27,7,2018-05-18 15:52:09,0
Case No. 27,15,2018-05-18 15:55:07,2
Case No. 27,6,2018-05-18 16:11:59,0
Case No. 28,26,2018-05-18 08:48:21,1
Case No. 28,27,2018-05-18 08:49:23,1
Case No. 28,28,2018-05-18 08:56:14,0
Case No. 28,29,2018-05-18 09:07:02,1
Case No. 28,30,2018-05-18 09:29:17,0
Case No. 28,31,2018-05-18 09:33:00,1
Case No. 28,9,2018-05-18 09:40:05,0
Case No. 28,9,2018-05-18 09:44:22,1
Case No. 28,7,2018-05-18 09:49:27,1
Case No. 28,9,2018-05-18 09:52:53,4
Case No. 28,46,2018-05-18 10:02:43,4
Case No. 28,8,2018-05-18 10:07:15,3
Case No. 28,9,2018-05-18 11:34:40,2
Case No. 28,7,2018-05-18 11:50:31,0
Case No. 28,9,2018-05-18 12:00:19,2
Case No. 28,32,2018-05-18 12:03:12,4
Case No. 28,7,2018-05-18 12:13:13,4
Case No. 29,19,2018-05-18 04:32:43,1
Case No. 29,21,2018-05-18 04:48:47,0
Case No. 29,20,2018-05-18 04:49:08,0
Case No. 29,22,2018-05-18 04:49:22,0
Case No. 29,48,2018-05-18 04:52:05,0
Case No. 29,21,2018-05-18 05:34:54,4
Case No. 29,33,2018-05-18 06:13:05,4
Case No. 29,23,2018-05-18 06:23:38,4
Case No. 29,25,2018-05-18 06:57:22,1
Case No. 29,23,2018-05-18 07:09:45,1
Case No. 29,23,2018-05-18 07:39:05,4
Case No. 29,24,2018-05-18 07:42:27,2
Case No. 29,20,2018-05-18 07:47:13,2
Case No. 29,33,2018-05-18 07:49:02,2
Case No. 29,34,2018-05-18 07:56:02,2
Case No. 29,33,2018-05-18 08:07:19,2
Case No. 29,33,2018-05-18 08:16:04,1
Case No. 30,0,2018-05-18 08:26:02,1
Case No. 30,1,2018-05-18 08:48:21,1
Case No. 30,2,2018-05-18 08:56:36,1
Case No. 30,3,2018-05-18 09:25:35,1
Case No. 30,4,2018-05-18 09:30:34,1
Case No. 30,5,2018-05-18 09:32:25,1
Case No. 30,9,2018-05-18 10:03:51,2
Case No. 30,7,2018-05-18 10:20:53,2
Case No. 30,9,2018-05-18 10:28:20,4
Case No. 30,8,2018-05-18 10:31:00,0
Case No. 30,7,2018-05-18 10:41:30,1
Case No. 30,4,2018-05-18 10:59:14,4
Case No. 30,5,2018-05-18 11:27:07,1
Case No. 30,9,2018-05-18 11:27:58,1
Case No. 30,7,2018-05-18 11:44:06,4
Case No. 30,9,2018-05-18 11:51:19,3
Case No. 30,7,2018-05-18 12:02:56,4
Case No. 31,19,2018-05-18 12:41:17,0
Case No. 31,20,2018-05-18 12:52:56,0
Case No. 31,21,2018-05-18 12:56:15,0
Case No. 31,22,2018-05-18 13:14:27,1
Case No. 31,23,2018-05-18 13:24:14,1
Case No. 31,24,2018-05-18 13:48:58,3
Case No. 31,33,2018-05-18 13:56:18,1
Case No. 31,6,2018-05-18 14:20:53,1
Case No. 31,8,2018-05-18 14:30:02,1
Case No. 31,6,2018-05-18 14:33:51,0
Case No. 31,6,2018-05-18 15:04:08,0
Case No. 31,24,2018-05-18 15:07:23,1
Case No. 31,7,2018-05-18 15:14:38,2
Case No. 31,6,2018-05-18 15:20:49,3
Case No. 31,8,2018-05-18 15:22:44,0
Case No. 31,5,2018-05-18 15:44:27,2
Case No. 31,7,2018-05-18 15:46:55,0
Case No. 32,35,2018-05-18 08:44:06,1
Case No. 32,36,2018-05-18 08:45:01,1
Case No. 32,37,2018-05-18 08:49:59,1
Case No. 32,38,2018-05-18 09:10:12,0
Case No. 32,39,2018-05-18 09:10:16,0
Case No. 32,40,2018-05-18 09:54:35,2
Case No. 32,9,2018-05-18 10:10:53,1
Case No. 32,9,2018-05-18 10:17:41,0
Case No. 32,7,2018-05-18 10:32:44,1
Case No. 32,8,2018-05-18 11:10:41,3
Case No. 32,43,2018-05-18 11:30:23,4
Case No. 32,9,2018-05-18 11:34:38,4
Case No. 32,8,2018-05-18 11:35:41,4
Case No. 32,7,2018-05-18 11:53:41,0
Case No. 32,9,2018-05-18 12:06:40,2
Case No. 32,44,2018-05-18 12:08:15,4
Case No. 32,7,2018-05-18 12:09:19,4
Case No. 33,26,2018-05-18 12:18:10,0
Case No. 33,27,2018-05-18 12:26:03,0
Case No. 33,28,2018-05-18 13:19:40,0
Case No. 33,29,2018-05-18 13:22:04,0
Case No. 33,30,2018-05-18 13:26:45,1
Case No. 33,31,2018-05-18 13:30:07,3
Case No. 33,8,2018-05-18 13:32:41,1
Case No. 33,6,2018-05-18 14:24:46,1
Case No. 33,8,2018-05-18 14:25:07,1
Case No. 33,6,2018-05-18 14:25:27,0
Case No. 33,6,2018-05-18 14:29:33,0
Case No. 33,31,2018-05-18 14:32:51,1
Case No. 33,7,2018-05-18 14:56:23,2
Case No. 33,6,2018-05-18 15:07:07,3
Case No. 33,8,2018-05-18 15:14:48,0
Case No. 33,5,2018-05-18 15:19:07,2
Case No. 33,7,2018-05-18 15:26:11,0
Case No. 34,0,2018-05-18 12:42:09,0
Case No. 34,1,2018-05-18 13:07:26,0
Case No. 34,2,2018-05-18 13:12:05,0
Case No. 34,3,2018-05-18 13:25:08,0
Case No. 34,4,2018-05-18 13:28:45,0
Case No. 34,5,2018-05-18 13:29:02,0
Case No. 34,9,2018-05-18 13:42:34,1
Case No. 34,8,2018-05-18 13:52:05,3
Case No. 34,9,2018-05-18 13:53:56,4
Case No. 34,9,2018-05-18 14:01:56,2
Case No. 34,7,2018-05-18 14:07:44,4
Case No. 34,7,2018-05-18 14:08:04,1
Case No. 34,9,2018-05-18 14:38:03,0
Case No. 34,7,2018-05-18 14:43:37,0
Case No. 34,7,2018-05-18 15:14:51,0
Case No. 34,4,2018-05-18 15:29:11,1
Case No. 34,5,2018-05-18 15:35:41,0
Case No. 35,35,2018-05-18 12:31:39,1
Case No. 35,36,2018-05-18 12:45:53,1
